datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2020-10-22 15:00:00,2020-10-22 15:00:00,000827.XSHG,中证环保,SELL,CLOSE,16117369030366,0,34476.302875552,133142,1618.399,16117369043738,34476.302875552
2020-10-22 15:00:00,2020-10-22 15:00:00,000807.XSHG,食品饮料,BUY,OPEN,16117369030367,0,34464.433146560004,6980,30859.987,16117369043741,34464.433146560004
2020-10-29 15:00:00,2020-10-29 15:00:00,399967.XSHE,中证军工,SELL,CLOSE,16117369030368,0,33176.94950020801,19483,10642.916,16117369043742,33176.94950020801
2020-10-29 15:00:00,2020-10-29 15:00:00,000931.XSHG,中证可选,BUY,OPEN,16117369030369,0,33166.921047104006,31252,6632.96,16117369043749,33166.921047104006
2020-11-05 15:00:00,2020-11-05 15:00:00,000807.XSHG,食品饮料,SELL,CLOSE,16117369030370,0,35078.87472896001,6980,31410.167,16117369043750,35078.87472896001
2020-11-05 15:00:00,2020-11-05 15:00:00,000931.XSHG,中证可选,SELL,CLOSE,16117369030371,0,35483.91982553601,31252,7096.33,16117369043751,35483.91982553601
2020-11-05 15:00:00,2020-11-05 15:00:00,399481.XSHE,企债指数,BUY,OPEN,16117369030372,0,70540.771334064,3443467,128.034,16117369044304,70540.771334064
2020-11-19 15:00:00,2020-11-19 15:00:00,399481.XSHE,企债指数,SELL,CLOSE,16117369030373,0,70363.198627808,3443467,127.711,16117369044305,70363.198627808
2020-11-19 15:00:00,2020-11-19 15:00:00,000931.XSHG,中证可选,BUY,OPEN,16117369030374,0,35174.893367392004,31249,7035.204,16117369044312,35174.893367392004
2020-11-19 15:00:00,2020-11-19 15:00:00,000807.XSHG,食品饮料,BUY,OPEN,16117369030375,0,35162.650615328,6931,31707.772,16117369044315,35162.650615328
2020-11-26 15:00:00,2020-11-26 15:00:00,000807.XSHG,食品饮料,SELL,CLOSE,16117369030376,0,34726.424121344004,6931,31314.406,16117369044316,34726.424121344004
2020-11-26 15:00:00,2020-11-26 15:00:00,399967.XSHE,中证军工,BUY,OPEN,16117369030377,0,34717.192485776,19507,11123.312,16117369044321,34717.192485776
2020-12-03 15:00:00,2020-12-03 15:00:00,000931.XSHG,中证可选,SELL,CLOSE,16117369030378,0,35546.52997464,31249,7109.533,16117369044322,35546.52997464
2020-12-03 15:00:00,2020-12-03 15:00:00,000992.XSHG,全指金融,BUY,OPEN,16117369030379,0,35535.70783468801,33639,6602.401,16117369044330,35535.70783468801
2020-12-10 15:00:00,2020-12-10 15:00:00,399967.XSHE,中证军工,SELL,CLOSE,16117369030380,0,35222.409428624,19507,11285.183,16117369044331,35222.409428624
2020-12-10 15:00:00,2020-12-10 15:00:00,000992.XSHG,全指金融,SELL,CLOSE,16117369030381,0,33654.365218752006,33639,6252.855,16117369044332,33654.365218752006
2020-12-10 15:00:00,2020-12-10 15:00:00,399481.XSHE,企债指数,BUY,OPEN,16117369030382,0,68855.45803800001,3372625,127.6,16117369044873,68855.45803800001
