,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2005-10-18,2794.71,10.16,1.82,10.44,1.65,12.13,1.76,14.97,2.15
2005-10-19,2770.63,10.13,1.82,10.39,1.64,12.18,1.78,14.97,2.15
2005-10-20,2762.11,10.11,1.81,10.35,1.63,12.11,1.8,14.88,2.13
2005-10-21,2775.82,10.16,1.82,10.34,1.64,12.1,1.78,14.99,2.15
2005-10-24,2789.18,10.23,1.83,10.43,1.65,12.29,1.77,15.11,2.17
2005-10-25,2744.98,10.08,1.8,10.3,1.62,12.11,1.76,14.76,2.12
2005-10-26,2662.79,9.89,1.75,10.13,1.58,11.47,1.73,14.51,2.07
2005-10-27,2667.63,9.96,1.75,10.2,1.58,11.49,1.75,14.65,2.06
2005-10-28,2631.52,10.03,1.71,10.19,1.54,11.98,1.6,14.62,2.01
2005-10-31,2662.29,10.46,1.72,10.63,1.54,12.42,1.6,14.38,2.03
2005-11-01,2661.61,10.46,1.72,10.61,1.54,12.41,1.6,14.38,2.03
2005-11-02,2691.82,10.58,1.74,10.72,1.55,12.89,1.62,14.56,2.05
2005-11-03,2675.57,10.54,1.73,10.68,1.54,12.8,1.62,14.4,2.04
2005-11-04,2687.02,10.59,1.74,10.7,1.55,12.88,1.61,14.47,2.05
2005-11-07,2686.28,10.49,1.72,10.51,1.52,12.84,1.59,14.38,2.03
2005-11-08,2693.3,10.5,1.72,10.52,1.53,12.89,1.59,14.43,2.04
2005-11-09,2703.11,10.52,1.73,10.51,1.52,12.98,1.6,14.43,2.03
2005-11-10,2660.33,10.32,1.69,10.18,1.47,12.71,1.6,14.06,1.99
2005-11-11,2664.05,10.34,1.7,10.17,1.47,12.6,1.62,14.04,1.99
2005-11-14,2633.66,10.26,1.68,10.1,1.47,12.64,1.6,13.94,1.97
2005-11-15,2622.03,10.22,1.68,10.02,1.45,12.31,1.61,13.83,1.95
2005-11-16,2639.5,10.27,1.69,10.11,1.47,12.37,1.61,13.9,1.96
2005-11-17,2643.05,10.31,1.69,10.1,1.47,12.42,1.61,13.93,1.96
2005-11-18,2721.87,10.52,1.73,10.3,1.5,12.85,1.67,14.23,2.01
2005-11-21,2732.76,10.56,1.73,10.35,1.5,12.91,1.73,14.28,2.02
2005-11-22,2687.24,10.42,1.71,10.22,1.48,12.77,1.71,14.06,1.99
2005-11-23,2706.08,10.46,1.72,10.27,1.49,12.76,1.72,14.12,1.99
2005-11-24,2716.8,10.48,1.72,10.33,1.5,12.82,1.7,14.16,2.0
2005-11-25,2725.06,10.51,1.73,10.36,1.5,12.82,1.68,14.23,2.0
2005-11-28,2713.49,10.49,1.72,10.3,1.5,12.9,1.67,14.22,2.0
2005-11-29,2682.11,10.4,1.71,10.2,1.48,12.8,1.66,14.09,1.98
2005-11-30,2676.85,10.38,1.71,10.19,1.48,12.58,1.66,14.08,1.98
2005-12-01,2684.56,10.41,1.71,10.24,1.49,12.59,1.68,14.07,1.98
2005-12-02,2680.64,10.32,1.69,10.14,1.47,12.47,1.65,14.0,1.97
2005-12-05,2643.93,10.22,1.68,10.01,1.45,12.21,1.63,13.83,1.95
2005-12-06,2659.02,10.31,1.69,10.08,1.46,12.25,1.66,14.02,1.96
2005-12-07,2676.86,10.4,1.71,10.16,1.47,12.57,1.69,14.15,1.99
2005-12-08,2691.45,10.47,1.72,10.23,1.48,12.61,1.74,14.19,2.0
2005-12-09,2724.19,10.57,1.74,10.37,1.5,12.76,1.76,14.37,2.02
2005-12-12,2736.92,10.61,1.74,10.4,1.5,12.73,1.75,14.45,2.03
2005-12-13,2758.77,10.69,1.76,10.46,1.51,12.77,1.79,14.52,2.03
2005-12-14,2789.99,10.77,1.77,10.53,1.53,12.73,1.79,14.67,2.05
2005-12-15,2777.91,10.75,1.76,10.51,1.52,12.76,1.76,14.67,2.05
2005-12-16,2801.64,10.79,1.77,10.58,1.53,12.99,1.7,14.68,2.06
2005-12-19,2793.76,10.77,1.77,10.56,1.53,12.94,1.68,14.64,2.05
2005-12-20,2804.8,10.8,1.77,10.59,1.53,12.94,1.69,14.7,2.07
2005-12-21,2788.67,10.7,1.76,10.37,1.5,12.97,1.69,14.6,2.05
2005-12-22,2805.38,10.78,1.77,10.45,1.51,13.0,1.73,14.71,2.07
2005-12-23,2827.19,10.86,1.78,10.54,1.53,12.96,1.74,14.81,2.09
2005-12-26,2848.3,10.93,1.8,10.64,1.54,12.83,1.75,14.91,2.1
2005-12-27,2834.22,10.89,1.79,10.61,1.54,12.64,1.73,14.85,2.09
2005-12-28,2834.6,10.91,1.79,10.6,1.54,12.69,1.73,14.86,2.1
2005-12-29,2879.97,11.1,1.82,10.77,1.56,12.85,1.74,15.05,2.13
2005-12-30,2863.61,11.02,1.81,10.69,1.55,12.87,1.76,14.97,2.12
2006-01-04,2948.8,11.28,1.85,10.86,1.57,12.98,1.82,15.27,2.16
2006-01-05,3037.97,11.55,1.88,11.1,1.59,14.2,1.79,8.58,2.21
2006-01-06,3053.31,11.5,1.88,11.15,1.6,14.16,1.8,8.57,2.2
2006-01-09,3064.85,11.52,1.88,11.21,1.61,14.05,1.78,8.5,2.2
2006-01-10,3079.92,11.57,1.89,11.26,1.62,14.41,1.8,8.66,2.2
2006-01-11,3043.97,11.47,1.87,11.24,1.62,13.88,1.76,8.73,2.19
2006-01-12,3084.18,11.58,1.89,11.38,1.64,13.92,1.78,8.19,2.22
2006-01-13,3045.57,11.46,1.87,11.28,1.63,13.78,1.77,8.23,2.2
2006-01-16,2985.3,11.3,1.84,11.07,1.6,13.72,1.76,8.12,2.16
2006-01-17,3024.55,11.37,1.85,11.11,1.61,14.38,1.75,8.14,2.18
2006-01-18,3123.05,11.58,1.89,11.35,1.64,14.55,1.81,8.15,2.22
2006-01-19,3161.18,11.59,1.89,11.45,1.65,13.31,1.79,8.29,2.23
2006-01-20,3153.35,11.59,1.89,11.43,1.65,13.77,1.79,8.23,2.24
2006-01-23,3154.1,11.64,1.89,11.53,1.66,13.69,1.82,16.09,2.21
2006-01-24,3198.15,11.74,1.9,11.6,1.67,13.62,1.78,16.15,2.21
2006-01-25,3242.35,11.87,1.93,11.68,1.68,13.74,1.82,16.34,2.23
2006-02-06,3359.5,12.11,1.97,12.03,1.72,14.32,1.91,16.47,2.27
2006-02-07,3358.69,12.09,1.96,12.01,1.72,14.38,1.88,16.4,2.26
2006-02-08,3335.68,12.04,1.95,11.98,1.72,14.42,1.87,16.34,2.26
2006-02-09,3262.52,11.84,1.92,11.81,1.69,13.91,1.8,16.07,2.22
2006-02-10,3321.91,11.98,1.94,11.95,1.71,14.2,1.88,16.25,2.25
2006-02-13,3307.7,11.91,1.93,11.94,1.71,13.77,1.87,16.13,2.24
2006-02-14,3334.68,12.11,1.95,12.12,1.71,14.3,1.87,16.32,2.25
2006-02-15,3362.15,12.15,1.95,12.12,1.71,14.77,1.86,16.39,2.26
2006-02-16,3277.13,11.91,1.91,11.81,1.67,14.3,1.82,16.02,2.22
2006-02-17,3295.87,12.11,1.93,12.03,1.66,14.46,1.84,16.0,2.22
2006-02-20,3308.53,12.23,1.95,12.12,1.67,14.36,1.87,16.17,2.25
2006-02-21,3359.69,12.52,1.98,12.5,1.7,14.42,1.95,16.47,2.27
2006-02-22,3363.03,12.57,1.99,12.57,1.71,14.43,1.94,16.54,2.29
2006-02-23,3358.97,12.56,1.99,12.56,1.71,14.47,1.91,16.58,2.29
2006-02-24,3390.87,12.69,2.01,12.67,1.73,14.55,1.95,16.78,2.32
2006-02-27,3345.44,12.55,1.99,12.56,1.71,14.55,1.91,16.6,2.3
2006-02-28,3351.64,12.65,1.99,12.7,1.71,14.6,1.9,16.75,2.3
2006-03-01,3378.18,12.6,1.98,12.64,1.71,14.61,1.92,16.75,2.31
2006-03-02,3342.68,12.51,1.97,12.5,1.69,14.47,1.91,16.65,2.29
2006-03-03,3350.42,12.53,1.97,12.56,1.7,14.53,1.89,16.66,2.29
2006-03-06,3330.05,13.33,1.94,12.54,1.7,14.85,1.92,16.6,2.29
2006-03-07,3233.47,12.93,1.88,12.01,1.62,14.33,1.84,16.13,2.22
2006-03-08,3199.94,12.74,1.85,11.83,1.6,14.01,1.82,16.01,2.18
2006-03-09,3184.93,12.79,1.84,11.91,1.59,13.93,1.82,15.97,2.17
2006-03-10,3213.51,12.88,1.85,12.02,1.61,13.99,1.82,15.95,2.18
2006-03-13,3277.75,13.68,1.84,12.49,1.63,14.29,1.85,16.32,2.21
2006-03-14,3269.5,13.65,1.83,12.48,1.62,14.06,1.84,16.29,2.22
2006-03-15,3312.06,13.8,1.86,12.65,1.64,14.3,1.86,16.46,2.24
2006-03-16,3309.42,13.8,1.85,12.63,1.64,14.28,1.87,16.49,2.24
2006-03-17,3300.35,13.61,1.83,12.45,1.62,13.95,1.87,16.28,2.2
2006-03-20,3345.63,14.11,1.85,12.72,1.64,13.95,1.88,16.49,2.23
2006-03-21,3370.86,14.11,1.84,12.79,1.65,13.91,1.9,16.41,2.2
2006-03-22,3399.9,14.2,1.85,12.91,1.66,13.79,1.91,16.55,2.23
2006-03-23,3405.24,14.2,1.85,12.9,1.65,13.87,1.89,16.62,2.23
2006-03-24,3392.49,14.35,1.84,13.0,1.64,14.12,1.87,16.66,2.22
2006-03-27,3445.59,14.52,1.86,13.1,1.65,14.08,1.91,16.72,2.23
2006-03-28,3488.78,14.68,1.88,13.21,1.66,14.3,1.9,16.84,2.25
2006-03-29,3520.38,14.8,1.89,13.32,1.67,14.35,1.91,16.95,2.25
2006-03-30,3488.07,14.62,1.87,13.16,1.65,14.11,1.9,16.53,2.22
2006-03-31,3516.4,14.54,1.86,13.22,1.66,14.27,1.93,16.54,2.22
2006-04-03,3606.62,14.9,1.92,13.46,1.69,14.59,1.94,16.87,2.29
2006-04-04,3627.44,14.97,1.93,13.57,1.71,14.55,1.93,17.03,2.31
2006-04-05,3668.27,15.09,1.94,13.61,1.72,14.62,1.95,17.22,2.34
2006-04-06,3716.52,15.26,1.96,13.62,1.72,14.42,1.96,17.4,2.37
2006-04-07,3703.58,15.14,1.96,13.57,1.72,14.35,2.01,17.44,2.38
2006-04-10,3735.26,15.39,1.98,13.91,1.75,14.84,2.11,17.75,2.41
2006-04-11,3780.07,15.56,1.99,13.99,1.75,15.15,2.07,17.7,2.42
2006-04-12,3729.6,15.38,1.96,13.86,1.74,15.2,2.06,17.55,2.4
2006-04-13,3665.24,15.57,1.94,14.32,1.71,15.25,2.01,12.96,2.34
2006-04-14,3760.03,16.01,1.99,14.73,1.76,15.92,2.06,13.26,2.4
2006-04-17,3760.63,16.28,1.98,15.07,1.74,15.97,2.05,13.92,2.36
2006-04-18,3803.72,16.45,2.0,15.17,1.75,15.98,2.02,13.97,2.36
2006-04-19,3835.43,16.53,2.0,15.24,1.74,14.53,2.02,14.1,2.39
2006-04-20,3847.79,16.67,2.01,15.35,1.73,15.31,2.0,19.6,2.41
2006-04-21,3857.29,16.74,2.01,15.54,1.73,16.88,2.1,19.94,2.44
2006-04-24,3775.57,16.0,1.95,15.08,1.67,14.8,2.13,19.46,2.4
2006-04-25,3805.84,16.05,1.94,15.32,1.65,14.84,2.1,19.58,2.4
2006-04-26,3821.78,16.38,1.94,15.31,1.66,14.97,2.01,19.34,2.37
