,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2015-10-12,2760.55,65.99,5.89,63.76,5.55,61.66,6.08,81.72,9.96
2015-10-13,2796.62,66.72,5.96,64.43,5.61,62.43,6.08,82.53,10.15
2015-10-14,2756.34,65.57,5.85,63.43,5.52,62.53,5.96,80.3,10.02
2015-10-15,2867.5,68.15,6.09,65.92,5.74,64.64,6.05,83.88,10.44
2015-10-16,2949.32,70.21,6.27,67.6,5.89,68.11,6.08,87.54,10.89
2015-10-19,2943.77,70.35,6.28,68.04,5.91,66.21,6.14,88.17,10.81
2015-10-20,3031.9,72.34,6.46,69.49,6.02,69.68,6.19,90.56,11.28
2015-10-21,2842.02,67.5,6.03,64.38,5.59,62.84,6.08,83.34,10.43
2015-10-22,2934.8,69.71,6.22,66.57,5.78,66.06,6.14,86.33,10.89
2015-10-23,3007.41,71.07,6.38,68.33,5.97,67.42,6.35,88.06,11.12
2015-10-26,2990.55,71.34,6.34,68.49,5.95,69.97,6.14,87.36,11.0
2015-10-27,3057.4,70.44,6.43,68.37,6.04,68.24,6.18,89.26,11.59
2015-10-28,2959.39,67.87,6.21,65.86,5.86,67.45,6.08,84.94,11.03
2015-10-29,2960.79,67.79,6.2,66.01,5.88,67.83,6.07,84.9,11.08
2015-10-30,2972.45,68.03,6.23,66.57,5.92,68.17,6.2,86.5,11.31
2015-11-02,2924.6,64.64,6.17,64.49,5.79,64.29,6.04,82.68,11.01
2015-11-03,2927.7,64.69,6.17,64.46,5.77,64.39,6.02,82.84,10.97
2015-11-04,3084.14,68.14,6.5,67.65,6.06,67.69,6.28,87.25,11.69
2015-11-05,3068.72,67.74,6.46,67.28,6.04,67.63,6.13,86.56,11.59
2015-11-06,3178.2,70.28,6.71,69.36,6.21,69.17,6.37,89.74,11.99
2015-11-09,3239.44,71.71,6.84,70.65,6.32,72.31,6.41,94.16,12.55
2015-11-10,3272.59,72.47,6.91,71.61,6.42,74.13,6.54,97.65,12.88
2015-11-11,3315.4,73.49,7.01,72.86,6.52,74.75,6.48,98.81,13.08
2015-11-12,3267.92,72.49,6.92,72.72,6.53,74.06,6.46,98.66,12.94
2015-11-13,3178.82,70.59,6.74,70.91,6.37,77.35,6.5,95.66,12.53
2015-11-16,3246.58,72.3,6.9,72.5,6.51,80.56,6.59,99.63,13.09
2015-11-17,3153.49,70.47,6.73,71.21,6.39,77.5,6.43,97.38,12.82
2015-11-18,3092.43,69.19,6.61,70.03,6.26,75.03,6.32,95.11,12.57
2015-11-19,3211.33,72.02,6.88,72.91,6.5,79.07,6.52,100.35,13.21
2015-11-20,3227.14,72.46,6.92,73.62,6.59,81.17,6.59,101.77,13.36
2015-11-23,3229.32,72.65,6.94,74.2,6.63,80.93,6.63,101.11,13.26
2015-11-24,3264.3,73.47,7.02,74.65,6.67,81.3,6.79,102.57,13.54
2015-11-25,3340.2,75.26,7.19,76.68,6.83,82.61,6.96,106.5,13.96
2015-11-26,3280.02,74.3,7.01,76.01,6.71,81.91,6.56,105.29,12.99
2015-11-27,3066.49,69.61,6.57,71.52,6.27,74.2,6.12,97.27,11.99
2015-11-30,3074.02,69.98,6.6,72.33,6.33,76.64,6.41,98.09,12.1
2015-12-01,3060.04,69.61,6.57,72.12,6.33,75.07,6.25,95.4,11.74
2015-12-02,3029.17,68.74,6.49,70.7,6.2,72.47,6.04,94.33,11.55
2015-12-03,3133.33,71.2,6.72,72.82,6.38,74.95,6.3,97.34,11.98
2015-12-04,3115.8,70.94,6.69,71.95,6.31,74.12,6.2,97.71,12.01
2015-12-07,3194.68,72.88,6.88,73.95,6.51,78.26,6.41,101.12,12.35
2015-12-08,3137.27,71.82,6.68,72.67,6.31,76.18,6.16,98.94,12.35
2015-12-09,3132.59,71.9,6.65,72.64,6.29,78.08,6.09,99.15,12.06
2015-12-10,3164.05,72.46,6.71,73.07,6.32,77.81,6.25,99.44,12.05
2015-12-11,3129.82,71.88,6.59,72.2,6.2,75.54,5.95,98.13,11.77
2015-12-14,3176.9,74.56,7.16,71.36,6.67,85.87,7.37,108.74,12.72
2015-12-15,3209.65,75.52,7.25,72.04,6.74,89.29,7.4,110.85,13.03
2015-12-16,3215.28,75.87,7.29,72.66,6.78,89.64,7.53,111.91,13.11
2015-12-17,3278.15,77.45,7.44,74.33,6.94,91.36,7.54,114.15,13.34
2015-12-18,3259.1,77.35,7.43,73.5,6.87,89.84,7.5,113.15,13.17
2015-12-21,3282.98,77.61,7.45,73.99,6.91,90.66,7.2,111.79,13.04
2015-12-22,3296.59,77.86,7.48,74.34,6.96,90.88,7.18,112.33,13.09
2015-12-23,3219.55,75.94,7.29,72.61,6.8,87.83,6.73,109.0,12.74
2015-12-24,3230.99,76.16,7.32,72.43,6.79,89.37,6.91,109.34,12.81
2015-12-25,3229.38,76.37,7.21,72.89,6.8,89.39,6.74,108.88,12.48
2015-12-28,3149.59,74.82,6.94,70.88,6.56,84.88,6.61,106.57,11.86
2015-12-29,3153.66,74.84,6.94,71.27,6.59,85.52,6.73,106.35,11.88
2015-12-30,3173.52,75.17,6.97,71.72,6.62,86.09,6.81,107.22,11.99
2015-12-31,3098.67,73.48,6.82,69.91,6.46,83.55,6.6,104.21,11.66
2016-01-04,2831.34,67.06,6.21,63.43,5.85,75.91,5.95,94.74,10.6
2016-01-05,2752.45,65.34,5.99,61.74,5.65,71.83,5.64,90.74,9.97
2016-01-06,2804.18,66.65,6.11,63.0,5.77,74.33,5.83,93.22,10.29
2016-01-07,2561.86,60.92,5.58,57.15,5.22,66.9,5.26,85.21,9.48
2016-01-08,2560.99,61.41,5.63,57.25,5.23,66.25,5.26,84.92,9.51
2016-01-11,2390.14,57.29,5.25,52.67,4.79,59.83,4.98,78.39,8.95
2016-01-12,2437.29,58.5,5.36,53.7,4.86,61.42,5.1,80.25,9.22
2016-01-13,2360.27,56.56,5.18,51.7,4.66,58.52,4.92,78.15,8.96
2016-01-14,2471.68,59.18,5.42,54.3,4.9,61.22,5.19,82.35,9.31
2016-01-15,2388.13,57.17,5.23,52.09,4.68,57.96,4.93,81.27,9.01
2016-01-18,2440.51,58.36,5.34,53.16,4.79,59.76,4.96,82.82,9.25
2016-01-19,2511.43,59.99,5.49,54.97,4.96,62.06,5.15,84.79,9.48
2016-01-20,2457.12,58.62,5.36,53.91,4.87,60.83,5.06,82.28,9.28
2016-01-21,2345.01,55.91,5.12,51.62,4.66,57.69,4.75,78.69,8.79
2016-01-22,2390.12,56.9,5.21,52.61,4.76,59.06,4.95,79.33,8.86
2016-01-25,2408.38,57.26,5.24,53.28,4.82,60.25,5.02,80.19,8.95
2016-01-26,2217.19,52.69,4.79,48.84,4.37,54.46,4.52,73.45,8.21
2016-01-27,2214.97,52.69,4.79,48.3,4.33,53.72,4.46,72.76,8.15
2016-01-28,2121.84,50.51,4.59,46.25,4.13,50.63,4.26,69.22,7.82
2016-01-29,2209.71,52.51,4.77,48.36,4.33,53.42,4.52,73.04,8.11
2016-02-01,2200.25,52.06,4.73,48.2,4.31,52.31,4.53,72.44,8.03
2016-02-02,2287.8,54.1,4.92,50.17,4.49,55.01,4.75,75.85,8.34
2016-02-03,2307.94,54.66,4.97,50.45,4.51,55.3,4.8,76.78,8.43
2016-02-04,2347.09,55.84,5.08,51.41,4.6,57.51,4.86,78.61,8.62
2016-02-05,2314.73,54.99,5.0,50.74,4.53,56.24,4.82,77.27,8.47
2016-02-15,2320.2,55.1,5.01,50.7,4.53,57.22,4.88,77.23,8.53
2016-02-16,2415.69,57.29,5.21,53.13,4.75,59.44,4.97,80.81,8.88
2016-02-17,2439.53,57.67,5.24,53.6,4.8,59.82,5.01,80.95,8.93
2016-02-18,2423.85,57.39,5.22,53.13,4.76,59.25,4.94,80.73,8.87
2016-02-19,2436.76,57.52,5.23,53.32,4.78,59.3,5.11,81.03,8.91
2016-02-22,2475.75,58.41,5.31,54.35,4.88,61.49,5.13,82.05,9.05
2016-02-23,2427.99,57.19,5.2,53.3,4.78,59.76,4.97,79.6,8.88
2016-02-24,2417.08,56.99,5.18,53.15,4.78,59.88,4.93,79.7,8.8
2016-02-25,2218.53,52.72,4.77,48.5,4.33,53.92,4.67,72.9,8.11
