,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2005-06-30,878.69,13.81,1.74,17.09,1.46,17.95,1.62,28.4,1.8
2005-07-01,859.49,13.29,1.73,16.0,1.43,17.24,1.58,28.3,1.79
2005-07-04,855.93,13.24,1.72,15.86,1.41,17.21,1.56,27.97,1.78
2005-07-05,849.68,13.12,1.7,15.7,1.39,17.04,1.54,27.75,1.76
2005-07-06,842.56,13.05,1.69,15.6,1.39,16.86,1.53,27.55,1.75
2005-07-07,844.73,13.11,1.7,15.68,1.39,16.85,1.54,27.67,1.75
2005-07-08,829.49,12.9,1.67,15.29,1.35,16.44,1.48,26.7,1.71
2005-07-11,824.1,12.82,1.66,15.07,1.33,16.32,1.45,25.99,1.69
2005-07-12,851.82,13.25,1.72,15.53,1.37,16.73,1.51,26.98,1.75
2005-07-13,846.23,13.15,1.71,15.42,1.36,16.91,1.5,26.66,1.73
2005-07-14,849.59,13.2,1.71,15.42,1.36,16.77,1.48,26.77,1.74
2005-07-15,841.0,13.08,1.7,15.17,1.33,16.42,1.45,26.1,1.71
2005-07-18,833.0,12.96,1.68,14.86,1.29,16.27,1.42,25.51,1.68
2005-07-19,835.61,12.97,1.68,14.92,1.3,16.4,1.43,25.73,1.68
2005-07-20,842.64,13.07,1.7,15.07,1.31,16.48,1.44,25.89,1.7
2005-07-21,843.99,13.09,1.7,15.09,1.31,16.43,1.43,25.9,1.7
2005-07-22,859.69,13.41,1.74,15.36,1.34,16.81,1.48,27.0,1.74
2005-07-25,856.86,13.39,1.74,15.33,1.34,16.74,1.45,27.26,1.73
2005-07-26,876.48,13.74,1.78,15.72,1.38,17.1,1.49,27.9,1.77
2005-07-27,894.01,13.97,1.81,16.13,1.41,17.36,1.53,28.43,1.81
2005-07-28,890.88,13.93,1.81,16.09,1.41,17.38,1.52,28.24,1.81
2005-07-29,888.16,13.84,1.8,15.98,1.4,17.31,1.49,28.17,1.79
2005-08-01,891.61,13.87,1.8,16.08,1.41,17.33,1.53,28.25,1.8
2005-08-02,903.6,14.11,1.83,16.39,1.43,17.53,1.55,28.87,1.83
2005-08-03,909.57,14.16,1.83,16.55,1.45,17.92,1.59,29.14,1.85
2005-08-04,904.15,14.1,1.83,16.47,1.44,17.98,1.56,29.17,1.83
2005-08-05,923.8,14.41,1.86,16.91,1.48,18.27,1.61,29.83,1.87
2005-08-08,927.47,14.51,1.88,17.07,1.49,18.93,1.63,29.92,1.89
2005-08-09,933.09,14.63,1.89,17.19,1.51,19.14,1.64,30.09,1.91
2005-08-10,940.37,14.76,1.91,17.28,1.52,19.08,1.66,30.27,1.91
2005-08-11,953.99,15.0,1.94,17.5,1.54,19.56,1.68,31.21,1.94
2005-08-12,938.32,14.78,1.91,17.19,1.51,19.12,1.64,30.49,1.91
2005-08-15,954.5,14.92,1.93,17.57,1.54,19.55,1.67,31.25,1.93
2005-08-16,945.06,14.61,1.9,17.39,1.53,19.16,1.66,31.28,1.92
2005-08-17,953.01,14.73,1.91,17.51,1.55,19.44,1.69,31.84,1.93
2005-08-18,920.67,14.11,1.83,16.76,1.49,18.45,1.62,30.73,1.86
2005-08-19,923.04,14.11,1.83,16.69,1.48,18.67,1.63,30.89,1.86
2005-08-22,931.67,14.2,1.84,16.79,1.49,18.63,1.64,31.28,1.86
2005-08-23,923.41,14.11,1.83,16.63,1.47,18.67,1.61,30.99,1.84
2005-08-24,930.65,14.28,1.85,16.75,1.49,18.79,1.61,31.28,1.85
2005-08-25,930.12,14.34,1.85,16.81,1.49,18.61,1.61,27.59,1.85
2005-08-26,928.26,14.44,1.84,16.88,1.49,18.68,1.64,26.71,1.85
2005-08-29,917.37,14.2,1.8,16.74,1.48,18.23,1.6,33.44,1.83
2005-08-30,914.88,14.19,1.79,16.83,1.47,18.02,1.59,32.31,1.82
2005-08-31,927.92,14.25,1.8,17.13,1.5,18.54,1.63,35.27,1.85
2005-09-01,944.56,14.51,1.83,17.47,1.53,18.86,1.66,36.16,1.89
2005-09-02,947.87,14.54,1.84,17.52,1.54,19.11,1.69,36.18,1.9
2005-09-05,952.72,14.57,1.84,17.67,1.56,19.21,1.71,36.62,1.92
2005-09-06,936.61,14.34,1.81,17.38,1.52,18.78,1.66,35.46,1.89
2005-09-07,952.76,14.55,1.84,17.76,1.56,19.3,1.7,36.87,1.93
2005-09-08,955.28,14.56,1.84,17.83,1.57,19.16,1.71,36.81,1.93
2005-09-09,949.07,14.51,1.83,17.68,1.55,19.13,1.68,36.35,1.91
2005-09-12,949.51,14.47,1.83,17.71,1.56,19.25,1.69,36.63,1.92
2005-09-13,963.77,14.68,1.86,18.01,1.59,19.67,1.71,38.0,1.95
2005-09-14,970.19,14.79,1.87,18.15,1.6,19.94,1.77,38.12,1.97
2005-09-15,969.6,14.76,1.87,18.18,1.61,19.98,1.78,38.09,1.97
2005-09-16,967.5,14.7,1.86,18.16,1.6,19.95,1.77,38.02,1.97
2005-09-19,971.14,14.74,1.86,18.25,1.62,19.88,1.8,38.31,1.98
2005-09-20,961.92,14.61,1.85,18.04,1.6,19.85,1.76,37.75,1.96
2005-09-21,944.41,14.29,1.81,17.66,1.57,19.42,1.72,37.42,1.93
2005-09-22,923.27,14.0,1.77,17.24,1.52,18.79,1.67,35.99,1.88
2005-09-23,916.15,13.93,1.76,17.11,1.5,18.54,1.66,35.67,1.86
2005-09-26,918.49,13.96,1.76,17.15,1.5,18.54,1.66,35.38,1.87
2005-09-27,904.21,13.7,1.73,16.87,1.47,18.35,1.63,35.19,1.84
2005-09-28,903.72,13.69,1.73,16.83,1.47,18.24,1.61,35.21,1.83
2005-09-29,915.98,13.95,1.76,17.06,1.49,18.5,1.67,36.3,1.86
2005-09-30,917.39,13.99,1.77,17.12,1.49,18.57,1.66,36.09,1.87
2005-10-10,907.32,13.8,1.75,16.88,1.46,18.33,1.61,35.62,1.84
2005-10-11,919.72,13.99,1.77,17.12,1.49,18.69,1.66,36.36,1.87
2005-10-12,923.49,14.01,1.77,17.23,1.5,18.83,1.66,36.74,1.88
2005-10-13,916.5,13.87,1.75,17.12,1.49,18.68,1.66,36.35,1.87
2005-10-14,904.83,13.7,1.73,16.91,1.47,18.32,1.63,35.72,1.84
2005-10-17,897.62,13.55,1.71,16.76,1.46,18.1,1.62,35.21,1.83
2005-10-18,902.37,13.62,1.72,16.93,1.47,18.65,1.64,36.5,1.84
2005-10-19,898.74,13.53,1.71,16.75,1.46,18.28,1.61,36.22,1.83
2005-10-20,899.91,13.57,1.71,16.76,1.46,18.69,1.62,35.98,1.83
2005-10-21,904.41,13.63,1.72,16.81,1.47,18.22,1.63,32.52,1.84
2005-10-24,906.65,13.61,1.71,16.94,1.46,18.28,1.59,30.37,1.83
2005-10-25,894.27,13.45,1.68,16.66,1.43,17.89,1.55,28.85,1.8
2005-10-26,875.82,13.07,1.64,16.18,1.39,17.25,1.52,28.29,1.75
2005-10-27,875.85,13.18,1.64,16.21,1.38,16.71,1.52,22.1,1.73
2005-10-28,867.73,13.03,1.6,16.03,1.35,16.61,1.5,19.32,1.7
2005-10-31,876.28,13.5,1.61,16.55,1.35,16.7,1.52,20.18,1.71
2005-11-01,872.87,13.5,1.61,16.38,1.34,16.54,1.51,20.0,1.7
2005-11-02,882.48,13.63,1.63,16.59,1.37,16.73,1.52,20.22,1.72
2005-11-03,874.58,13.54,1.62,16.42,1.36,16.54,1.51,19.91,1.7
2005-11-04,878.36,13.59,1.63,16.47,1.36,16.66,1.5,20.08,1.71
2005-11-07,877.28,13.53,1.62,16.41,1.37,16.26,1.51,20.04,1.71
2005-11-08,881.52,13.62,1.63,16.46,1.37,16.44,1.51,20.17,1.72
2005-11-09,879.25,13.62,1.63,16.41,1.37,16.38,1.51,20.24,1.71
2005-11-10,862.97,13.41,1.6,15.97,1.33,15.85,1.47,19.72,1.67
2005-11-11,864.79,13.43,1.61,15.99,1.33,16.02,1.48,19.78,1.68
2005-11-14,862.15,13.36,1.6,15.91,1.33,16.22,1.47,19.75,1.67
2005-11-15,856.63,13.37,1.6,15.8,1.32,16.17,1.45,19.59,1.66
2005-11-16,863.12,13.47,1.61,15.97,1.34,16.45,1.47,19.76,1.67
2005-11-17,862.66,13.47,1.61,15.92,1.33,16.12,1.48,19.72,1.67
2005-11-18,882.24,13.73,1.64,16.3,1.36,16.58,1.51,20.14,1.7
2005-11-21,883.87,13.71,1.64,16.28,1.37,16.49,1.51,20.19,1.71
2005-11-22,869.62,13.46,1.61,16.0,1.34,16.13,1.49,19.86,1.67
2005-11-23,876.23,13.54,1.62,16.12,1.35,16.27,1.5,20.0,1.69
2005-11-24,881.49,13.63,1.63,16.2,1.36,16.35,1.5,20.06,1.69
2005-11-25,884.11,13.64,1.63,16.2,1.35,16.31,1.5,20.07,1.69
2005-11-28,880.17,13.59,1.63,16.09,1.35,16.26,1.5,19.88,1.69
2005-11-29,871.31,13.45,1.61,15.93,1.33,16.05,1.48,19.78,1.67
2005-11-30,873.83,13.46,1.61,15.96,1.33,16.05,1.48,19.73,1.66
2005-12-01,873.07,13.45,1.61,15.96,1.33,16.07,1.48,19.55,1.66
2005-12-02,869.94,13.43,1.61,15.88,1.32,15.92,1.47,19.48,1.65
2005-12-05,859.61,13.31,1.59,15.64,1.3,15.84,1.45,19.27,1.62
2005-12-06,866.08,13.45,1.61,15.73,1.3,15.88,1.45,19.36,1.63
2005-12-07,873.84,13.6,1.63,15.87,1.31,16.16,1.49,19.5,1.64
2005-12-08,874.06,13.6,1.63,15.91,1.31,16.22,1.48,19.56,1.64
2005-12-09,887.36,13.77,1.65,16.13,1.33,16.43,1.5,19.86,1.67
2005-12-12,888.52,13.79,1.65,16.18,1.34,16.34,1.5,19.9,1.67
2005-12-13,889.1,13.82,1.65,16.2,1.34,16.31,1.5,19.84,1.67
2005-12-14,898.15,13.92,1.66,16.36,1.35,16.34,1.52,20.0,1.69
2005-12-15,896.43,13.91,1.66,16.33,1.35,16.47,1.53,19.96,1.68
2005-12-16,902.56,13.95,1.67,16.46,1.36,16.51,1.53,20.08,1.7
2005-12-19,902.91,14.01,1.68,16.49,1.36,16.51,1.53,20.1,1.69
2005-12-20,907.32,14.06,1.68,16.49,1.36,16.35,1.54,20.16,1.7
2005-12-21,903.14,13.99,1.67,16.37,1.35,16.39,1.52,20.12,1.69
2005-12-22,908.75,14.04,1.68,16.47,1.36,16.47,1.53,20.24,1.7
2005-12-23,915.89,14.14,1.69,16.64,1.37,16.74,1.54,20.46,1.72
2005-12-26,922.38,14.29,1.71,16.77,1.38,16.68,1.55,20.61,1.73
2005-12-27,919.36,14.22,1.7,16.7,1.38,16.6,1.56,20.48,1.72
2005-12-28,920.92,14.25,1.7,16.72,1.38,16.66,1.55,20.49,1.72
2005-12-29,932.03,14.42,1.73,16.93,1.39,16.95,1.57,20.73,1.74
2005-12-30,923.45,14.28,1.71,16.71,1.38,16.66,1.56,20.51,1.73
2006-01-04,941.43,14.35,1.73,16.65,1.4,17.01,1.57,21.6,1.75
2006-01-05,959.13,14.59,1.76,16.96,1.42,17.66,1.59,21.9,1.79
2006-01-06,970.03,14.71,1.77,17.14,1.44,17.92,1.59,21.96,1.81
2006-01-09,975.25,14.75,1.78,17.31,1.45,18.02,1.61,22.27,1.82
2006-01-10,978.15,14.81,1.78,17.39,1.46,17.91,1.61,22.25,1.83
2006-01-11,973.48,14.67,1.77,17.36,1.45,17.72,1.61,22.27,1.82
2006-01-12,983.72,14.83,1.79,17.56,1.48,18.04,1.65,22.55,1.85
2006-01-13,978.81,14.72,1.77,17.47,1.48,17.76,1.63,22.44,1.84
2006-01-16,961.44,14.51,1.75,17.16,1.45,17.52,1.59,22.01,1.81
2006-01-17,964.29,14.61,1.76,17.2,1.46,17.61,1.59,22.08,1.82
2006-01-18,983.62,14.89,1.79,17.55,1.48,18.19,1.64,22.5,1.85
2006-01-19,991.22,15.09,1.82,17.68,1.49,18.34,1.65,22.72,1.86
2006-01-20,993.34,15.13,1.82,17.76,1.5,18.35,1.65,22.88,1.88
2006-01-23,996.16,15.11,1.82,17.88,1.51,18.58,1.65,22.85,1.88
2006-01-24,999.09,15.12,1.82,17.95,1.51,18.71,1.66,22.93,1.88
2006-01-25,1009.6,15.24,1.84,18.04,1.51,18.82,1.66,23.21,1.9
2006-02-06,1033.23,15.61,1.88,18.54,1.54,19.21,1.7,23.62,1.94
2006-02-07,1029.94,15.54,1.87,18.5,1.55,18.99,1.7,23.47,1.94
2006-02-08,1033.07,15.62,1.88,18.54,1.56,19.22,1.72,23.66,1.94
2006-02-09,1019.6,15.38,1.85,18.33,1.54,18.91,1.71,23.18,1.91
2006-02-10,1032.34,15.55,1.87,18.58,1.55,19.11,1.71,23.6,1.95
2006-02-13,1031.61,15.49,1.87,18.55,1.55,19.18,1.7,24.56,1.93
2006-02-14,1038.53,15.58,1.87,18.63,1.56,19.44,1.69,24.65,1.94
2006-02-15,1041.66,15.78,1.9,18.63,1.56,19.36,1.69,24.75,1.93
2006-02-16,1020.12,15.46,1.86,18.09,1.51,18.8,1.64,24.22,1.89
2006-02-17,1020.37,15.47,1.86,18.06,1.5,18.67,1.65,23.8,1.88
2006-02-20,1021.64,15.51,1.86,18.1,1.5,18.87,1.64,23.62,1.88
2006-02-21,1038.82,15.79,1.89,18.49,1.53,18.84,1.65,24.73,1.91
2006-02-22,1037.88,15.75,1.89,18.5,1.53,18.72,1.67,24.6,1.9
2006-02-23,1041.37,15.81,1.89,18.5,1.53,18.72,1.66,24.4,1.9
2006-02-24,1049.44,15.89,1.9,18.65,1.54,18.81,1.68,24.59,1.92
2006-02-27,1047.85,15.86,1.9,18.54,1.54,18.71,1.68,24.51,1.94
2006-02-28,1053.01,15.85,1.9,18.6,1.54,18.64,1.67,24.56,1.95
2006-03-01,1056.62,15.91,1.91,18.67,1.55,18.83,1.7,24.71,1.96
2006-03-02,1038.67,15.59,1.87,18.33,1.53,18.63,1.65,24.27,1.91
2006-03-03,1041.68,15.69,1.88,18.4,1.53,18.5,1.63,24.2,1.91
2006-03-06,1038.87,15.61,1.88,18.31,1.52,18.5,1.62,23.93,1.9
2006-03-07,1014.97,15.26,1.83,17.83,1.48,18.01,1.57,23.49,1.86
2006-03-08,1009.27,15.1,1.81,17.68,1.47,17.83,1.56,23.32,1.85
2006-03-09,1004.34,15.07,1.8,17.69,1.46,17.74,1.54,23.26,1.83
2006-03-10,1008.9,15.07,1.8,17.78,1.47,17.82,1.55,23.24,1.84
2006-03-13,1019.86,15.37,1.82,18.05,1.48,18.01,1.56,23.61,1.85
2006-03-14,1018.27,15.34,1.82,18.05,1.48,17.86,1.57,23.63,1.85
2006-03-15,1028.96,15.53,1.84,18.24,1.49,18.13,1.59,23.89,1.87
2006-03-16,1027.62,15.51,1.84,18.21,1.49,18.17,1.59,23.76,1.87
2006-03-17,1024.02,15.4,1.83,18.1,1.48,18.12,1.57,23.66,1.85
2006-03-20,1037.66,15.65,1.85,18.3,1.49,18.33,1.59,24.9,1.87
2006-03-21,1040.76,15.66,1.85,18.31,1.5,18.43,1.61,24.66,1.88
2006-03-22,1047.67,15.73,1.86,18.53,1.51,18.6,1.63,25.0,1.9
2006-03-23,1048.54,15.78,1.87,18.59,1.51,18.79,1.63,25.25,1.9
2006-03-24,1042.6,15.72,1.86,18.56,1.5,18.46,1.65,24.79,1.9
2006-03-27,1050.71,15.88,1.86,18.72,1.51,18.57,1.66,24.7,1.91
2006-03-28,1055.98,15.87,1.86,18.79,1.51,18.74,1.67,24.93,1.92
2006-03-29,1065.29,15.93,1.86,18.9,1.52,18.8,1.65,25.07,1.92
2006-03-30,1055.63,15.75,1.84,18.68,1.5,18.23,1.66,24.97,1.89
2006-03-31,1061.09,15.74,1.84,18.73,1.5,18.21,1.66,25.19,1.91
2006-04-03,1079.32,15.48,1.85,18.96,1.52,18.47,1.68,25.55,1.94
2006-04-04,1089.37,15.57,1.86,19.16,1.54,18.95,1.71,25.78,1.96
2006-04-05,1099.97,15.64,1.87,19.2,1.55,19.02,1.72,25.93,1.97
2006-04-06,1103.24,15.65,1.87,19.2,1.55,19.31,1.72,26.38,1.98
2006-04-07,1103.15,15.63,1.87,19.25,1.56,19.45,1.72,27.86,2.0
2006-04-10,1117.91,15.79,1.89,19.67,1.59,19.61,1.76,28.85,2.03
2006-04-11,1123.31,15.86,1.89,19.85,1.59,19.64,1.77,27.83,2.03
2006-04-12,1117.07,15.82,1.88,19.74,1.59,19.15,1.76,27.45,2.02
2006-04-13,1093.92,15.61,1.85,19.48,1.55,18.75,1.73,26.48,1.97
2006-04-14,1118.61,15.93,1.89,19.91,1.58,19.24,1.73,28.07,2.01
2006-04-17,1124.41,16.22,1.91,20.09,1.57,18.97,1.72,28.31,1.99
2006-04-18,1131.28,16.22,1.92,20.24,1.56,18.96,1.73,28.12,1.99
2006-04-19,1138.24,16.3,1.92,20.25,1.56,19.27,1.74,27.73,2.0
2006-04-20,1134.38,16.31,1.91,20.31,1.54,19.06,1.7,29.56,1.99
2006-04-21,1149.16,16.86,1.96,20.79,1.55,19.52,1.69,31.68,2.04
2006-04-24,1142.7,16.88,1.93,20.78,1.51,18.45,1.65,30.57,2.03
2006-04-25,1141.93,16.9,1.92,20.89,1.51,18.34,1.67,30.12,2.04
2006-04-26,1155.73,17.22,1.93,21.11,1.53,18.79,1.68,29.32,2.05
2006-04-27,1155.27,17.3,1.92,21.33,1.53,19.12,1.7,28.41,2.05
2006-04-28,1172.35,17.57,1.93,21.71,1.53,19.16,1.7,27.57,2.07
2006-05-08,1218.44,18.73,2.01,22.71,1.59,19.31,1.74,27.87,2.15
2006-05-09,1251.61,19.14,2.06,23.34,1.64,20.18,1.81,28.69,2.22
2006-05-10,1265.93,19.27,2.07,23.68,1.66,20.43,1.86,29.6,2.26
2006-05-11,1255.04,19.1,2.05,23.41,1.65,21.0,1.85,30.11,2.25
2006-05-12,1296.26,19.86,2.14,24.06,1.7,21.5,1.91,30.84,2.34
2006-05-15,1352.15,20.64,2.23,25.15,1.78,21.75,2.01,32.02,2.47
2006-05-16,1331.13,20.05,2.17,24.48,1.74,21.31,1.93,31.63,2.4
2006-05-17,1335.52,20.11,2.17,24.69,1.76,21.03,1.99,31.42,2.41
2006-05-18,1331.2,19.95,2.17,24.63,1.77,21.12,2.01,31.4,2.41
2006-05-19,1366.1,20.69,2.25,25.25,1.81,21.82,2.05,32.21,2.46
2006-05-22,1373.67,20.57,2.24,25.63,1.86,22.22,2.1,32.47,2.48
2006-05-23,1317.65,19.96,2.18,24.41,1.78,20.92,2.02,31.11,2.36
2006-05-24,1308.24,19.85,2.16,24.06,1.74,20.6,1.97,30.74,2.34
2006-05-25,1307.7,19.46,2.13,24.09,1.75,20.53,1.99,30.68,2.36
2006-05-26,1331.02,19.71,2.16,24.54,1.79,20.97,2.02,31.13,2.41
2006-05-29,1366.29,20.12,2.21,25.23,1.84,21.81,2.06,31.81,2.47
2006-05-30,1378.76,20.15,2.22,25.47,1.85,21.97,2.08,32.26,2.51
2006-05-31,1365.45,19.89,2.19,25.22,1.84,22.11,2.08,32.06,2.5
2006-06-01,1402.88,20.34,2.24,25.9,1.91,22.73,2.13,32.97,2.58
2006-06-02,1390.12,20.06,2.21,25.73,1.91,22.72,2.15,32.64,2.55
2006-06-05,1403.16,20.21,2.22,26.07,1.95,23.29,2.17,32.82,2.57
2006-06-06,1399.14,20.14,2.22,25.92,1.94,23.08,2.17,32.79,2.55
2006-06-07,1320.23,19.09,2.1,24.22,1.81,21.45,2.01,31.11,2.39
2006-06-08,1325.98,19.13,2.11,24.34,1.81,21.15,2.01,31.21,2.39
2006-06-09,1294.18,18.67,2.05,23.69,1.76,20.51,1.92,30.64,2.32
2006-06-12,1297.67,18.7,2.06,23.7,1.76,20.6,1.94,30.47,2.33
2006-06-13,1298.28,18.59,2.05,23.77,1.77,20.84,1.97,30.65,2.34
2006-06-14,1283.88,18.31,2.02,23.39,1.75,20.56,1.92,30.45,2.3
2006-06-15,1285.38,18.32,2.02,23.42,1.75,20.37,1.93,30.47,2.32
2006-06-16,1318.01,18.87,2.08,24.01,1.79,20.98,1.98,31.04,2.39
2006-06-19,1334.89,19.0,2.1,24.27,1.81,21.03,2.03,31.38,2.42
2006-06-20,1338.22,19.01,2.1,24.35,1.81,20.97,2.03,31.48,2.42
2006-06-21,1333.53,19.11,2.12,24.29,1.81,21.03,2.0,31.34,2.42
2006-06-22,1331.55,19.05,2.11,24.19,1.8,20.8,2.0,31.25,2.41
2006-06-23,1339.45,19.16,2.11,24.32,1.81,21.41,2.01,31.49,2.42
2006-06-26,1363.41,19.53,2.15,24.71,1.84,21.94,2.05,31.8,2.45
2006-06-27,1363.9,19.63,2.16,24.69,1.84,21.84,2.04,31.81,2.45
2006-06-28,1362.88,19.6,2.15,24.72,1.84,21.85,2.02,31.76,2.44
2006-06-29,1395.12,20.01,2.2,25.28,1.88,22.31,2.1,32.21,2.5
2006-06-30,1393.96,20.12,2.2,25.32,1.88,21.97,2.12,32.0,2.5
2006-07-03,1420.33,20.37,2.33,24.87,2.09,23.74,2.32,32.05,2.94
2006-07-04,1411.01,20.13,2.3,24.66,2.07,23.5,2.33,31.84,2.93
2006-07-05,1393.01,19.82,2.27,24.37,2.05,23.19,2.26,31.55,2.9
2006-07-06,1418.67,20.15,2.31,24.84,2.1,23.64,2.31,32.27,2.97
2006-07-07,1410.43,20.0,2.29,24.73,2.09,23.45,2.31,31.94,2.96
2006-07-10,1412.12,19.99,2.29,24.8,2.09,23.82,2.3,31.92,2.96
2006-07-11,1418.58,20.06,2.3,24.91,2.1,24.11,2.34,32.45,2.98
2006-07-12,1419.2,20.05,2.3,24.98,2.1,24.08,2.35,32.5,2.98
2006-07-13,1346.09,19.07,2.18,23.57,1.97,22.32,2.19,30.71,2.81
2006-07-14,1357.13,19.15,2.19,23.72,1.98,22.56,2.2,31.18,2.83
2006-07-17,1372.25,19.37,2.22,24.04,2.0,22.96,2.23,31.7,2.86
2006-07-18,1373.42,19.38,2.22,24.05,2.01,23.18,2.23,31.83,2.85
2006-07-19,1336.64,20.88,2.4,23.45,1.96,22.5,2.14,30.84,2.78
2006-07-20,1345.19,20.98,2.41,23.54,1.98,22.78,2.14,31.03,2.8
2006-07-21,1356.03,21.06,2.43,23.67,1.99,23.06,2.19,30.9,2.82
2006-07-24,1358.12,21.03,2.43,23.62,1.99,23.18,2.17,30.95,2.83
2006-07-25,1374.17,21.25,2.45,23.92,2.01,23.07,2.2,31.26,2.87
2006-07-26,1371.3,21.2,2.44,23.86,2.01,22.85,2.2,31.13,2.85
2006-07-27,1355.55,21.04,2.43,23.61,1.98,22.84,2.17,30.85,2.82
2006-07-28,1341.39,20.81,2.4,23.31,1.96,22.37,2.14,30.46,2.78
2006-07-31,1294.33,20.18,2.33,22.36,1.88,21.33,2.05,29.34,2.66
2006-08-01,1282.06,19.92,2.3,22.05,1.86,21.23,2.05,28.62,2.63
2006-08-02,1275.09,19.93,2.3,21.88,1.85,21.08,2.02,28.56,2.6
2006-08-03,1271.74,19.92,2.3,21.8,1.84,21.01,2.01,28.44,2.58
