,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2014-02-17,6817.34,73.66,3.34,76.92,3.68,73.93,3.99,137.8,4.7
2014-02-18,6784.39,72.99,3.32,76.17,3.66,72.74,3.96,136.66,4.66
2014-02-19,6707.74,72.23,3.29,75.59,3.62,72.08,3.86,135.26,4.6
2014-02-20,6572.72,70.69,3.22,73.97,3.55,72.15,3.74,132.28,4.51
2014-02-21,6584.68,70.52,3.21,73.82,3.56,72.12,3.79,129.76,4.52
2014-02-24,6562.51,70.09,3.2,74.44,3.56,72.82,3.85,128.73,4.54
2014-02-25,6185.1,66.19,3.02,69.98,3.36,67.28,3.59,120.88,4.26
2014-02-26,6178.45,65.54,3.02,69.44,3.36,67.48,3.7,120.48,4.24
2014-02-27,6128.18,64.42,2.99,67.52,3.33,69.34,3.63,126.73,4.14
2014-02-28,6206.1,64.77,3.02,68.16,3.37,66.57,3.64,103.27,4.19
2014-03-03,6377.19,66.4,3.1,70.24,3.46,68.75,3.74,106.05,4.31
2014-03-04,6417.61,66.78,3.12,70.79,3.5,69.83,3.7,106.52,4.33
2014-03-05,6348.87,66.0,3.08,70.16,3.47,68.53,3.69,105.09,4.29
2014-03-06,6287.76,65.3,3.05,69.77,3.44,67.31,3.66,103.23,4.25
2014-03-07,6271.85,65.07,3.04,69.64,3.43,66.67,3.64,102.36,4.25
2014-03-10,5996.75,61.95,2.89,66.51,3.27,63.29,3.46,98.94,4.06
2014-03-11,5965.82,61.58,2.87,66.27,3.26,62.52,3.46,98.52,4.04
2014-03-12,5939.25,61.4,2.86,65.9,3.24,62.54,3.47,99.11,4.03
2014-03-13,6054.98,62.5,2.91,67.18,3.3,64.63,3.51,100.57,4.1
2014-03-14,6011.22,61.97,2.89,66.77,3.28,64.39,3.47,100.06,4.08
2014-03-17,6138.9,63.37,2.95,68.32,3.36,66.31,3.54,102.53,4.19
2014-03-18,6125.27,63.29,2.94,68.35,3.36,65.81,3.61,110.37,4.2
2014-03-19,6139.49,63.35,2.94,69.12,3.38,65.68,3.63,111.67,4.16
2014-03-20,5940.97,61.35,2.85,67.19,3.28,62.89,3.48,107.77,4.03
2014-03-21,6035.83,62.41,2.9,68.41,3.35,64.32,3.58,110.45,4.07
2014-03-24,6030.43,62.46,2.89,68.68,3.35,64.06,3.57,111.53,4.04
2014-03-25,6044.94,62.65,2.9,68.53,3.34,64.3,3.5,111.02,4.05
2014-03-26,6022.05,60.86,2.88,67.46,3.33,61.53,3.53,109.83,4.05
2014-03-27,5888.37,59.61,2.82,65.93,3.26,59.45,3.41,107.44,3.94
2014-03-28,5708.09,57.74,2.74,63.57,3.16,58.62,3.39,94.66,3.82
2014-03-31,5720.85,58.09,2.75,63.56,3.17,58.11,3.34,94.72,3.82
2014-04-01,5797.01,59.28,2.78,64.97,3.21,60.96,3.39,96.15,3.88
2014-04-02,5753.53,58.88,2.76,64.46,3.19,60.46,3.39,95.39,3.85
2014-04-03,5749.3,58.82,2.76,64.51,3.19,59.9,3.39,95.89,3.85
2014-04-04,5844.44,59.79,2.81,65.71,3.25,60.22,3.44,97.62,3.92
2014-04-08,5994.8,61.1,2.88,66.47,3.31,61.8,3.49,98.42,3.98
2014-04-09,6035.29,61.33,2.9,66.72,3.33,61.93,3.52,98.68,4.03
2014-04-10,6050.78,61.57,2.91,66.76,3.33,61.85,3.53,98.88,4.04
2014-04-11,6047.89,61.59,2.91,66.62,3.34,61.5,3.5,99.37,4.04
2014-04-14,6085.98,61.65,2.92,66.5,3.35,64.02,3.55,109.69,4.07
2014-04-15,6058.49,61.02,2.9,65.41,3.33,63.63,3.55,103.27,4.06
2014-04-16,6054.96,61.35,2.89,66.57,3.31,66.15,3.58,105.08,4.05
2014-04-17,6020.38,61.06,2.88,66.26,3.29,65.38,3.57,104.97,4.04
2014-04-18,6035.24,59.15,2.89,63.76,3.31,63.22,3.47,86.6,4.05
2014-04-21,5925.53,55.07,2.83,62.35,3.25,62.98,3.5,99.58,3.99
2014-04-22,5895.49,56.08,2.83,62.61,3.23,62.91,3.45,97.88,3.97
2014-04-23,6004.12,56.52,2.88,61.85,3.27,64.29,3.44,135.11,4.02
2014-04-24,5934.74,55.63,2.85,60.9,3.24,63.19,3.45,133.91,3.98
2014-04-25,5795.17,53.86,2.78,58.33,3.14,61.33,3.37,127.68,3.86
2014-04-28,5604.02,52.96,2.67,56.49,3.01,56.44,3.29,80.93,3.7
2014-04-29,5656.93,52.55,2.67,57.22,3.05,58.08,3.33,84.59,3.73
2014-04-30,5688.99,53.01,2.68,57.7,3.06,57.53,3.36,66.97,3.77
2014-05-05,5743.62,53.48,2.7,58.23,3.1,57.96,3.36,67.76,3.81
2014-05-06,5795.12,53.88,2.72,58.7,3.12,58.03,3.36,68.18,3.85
2014-05-07,5723.48,53.2,2.69,57.73,3.07,56.44,3.36,67.55,3.8
2014-05-08,5720.82,53.23,2.69,57.66,3.08,56.6,3.29,67.59,3.8
2014-05-09,5653.2,52.63,2.66,56.68,3.04,55.79,3.31,67.07,3.74
2014-05-12,5783.73,53.86,2.72,58.19,3.13,57.23,3.31,69.44,3.82
2014-05-13,5820.71,54.15,2.74,58.61,3.15,57.54,3.36,70.38,3.84
2014-05-14,5800.58,53.94,2.73,58.56,3.14,57.62,3.4,69.81,3.84
2014-05-15,5759.69,53.66,2.71,57.95,3.12,57.42,3.35,69.29,3.8
2014-05-16,5754.89,53.69,2.72,57.92,3.13,58.11,3.38,69.75,3.8
2014-05-19,5708.46,53.29,2.7,57.27,3.11,57.75,3.44,70.52,3.78
2014-05-20,5718.39,53.33,2.7,57.64,3.12,57.19,3.47,70.86,3.81
2014-05-21,5775.31,53.79,2.73,58.31,3.15,57.55,3.48,71.64,3.85
2014-05-22,5798.74,53.82,2.74,58.34,3.16,57.13,3.51,72.09,3.89
2014-05-23,5875.9,54.38,2.77,59.08,3.2,57.04,3.59,73.29,3.95
2014-05-26,5967.57,55.16,2.81,60.01,3.25,58.51,3.82,74.71,4.03
2014-05-27,5917.75,54.68,2.78,59.47,3.22,57.72,3.81,73.76,3.99
2014-05-28,6044.41,55.68,2.83,60.81,3.28,58.66,3.85,75.63,4.08
2014-05-29,5968.76,55.03,2.8,60.04,3.24,57.29,3.81,74.98,4.04
2014-05-30,6082.23,55.93,2.84,61.02,3.3,57.85,3.75,76.61,4.13
2014-06-03,6049.78,55.67,2.83,60.73,3.29,58.02,3.77,76.54,4.12
2014-06-04,5978.81,55.05,2.8,59.91,3.25,57.1,3.75,75.36,4.1
2014-06-05,6044.85,55.64,2.83,60.67,3.29,57.85,3.77,76.09,4.13
2014-06-06,5994.17,55.17,2.81,60.16,3.26,57.45,3.75,75.81,4.1
2014-06-09,5941.46,54.8,2.79,59.48,3.23,57.05,3.73,75.54,4.06
2014-06-10,6040.59,55.63,2.83,60.53,3.28,58.1,3.77,76.67,4.14
2014-06-11,6075.49,55.86,2.84,60.92,3.3,58.2,3.8,77.55,4.17
2014-06-12,6176.44,56.8,2.89,61.65,3.35,59.03,3.91,80.05,4.24
2014-06-13,6254.63,57.48,2.93,62.61,3.39,60.5,3.96,81.11,4.31
2014-06-16,6344.48,57.1,2.96,62.01,3.37,60.61,3.92,67.66,4.3
2014-06-17,6238.74,56.12,2.91,61.03,3.32,59.22,3.86,65.54,4.23
2014-06-18,6245.78,56.26,2.92,61.26,3.32,60.12,3.92,67.14,4.23
2014-06-19,6058.52,54.64,2.83,59.41,3.23,57.86,3.74,64.82,4.07
2014-06-20,6133.02,55.26,2.86,60.19,3.26,58.6,3.79,65.81,4.13
2014-06-23,6217.58,56.04,2.9,61.05,3.31,60.1,3.95,68.14,4.21
2014-06-24,6330.18,56.99,2.95,61.96,3.36,60.38,3.96,70.84,4.28
2014-06-25,6286.77,56.64,2.94,61.66,3.34,60.63,3.89,70.98,4.26
2014-06-26,6389.27,57.52,2.98,62.39,3.38,60.97,3.94,73.7,4.35
2014-06-27,6496.69,58.57,3.04,63.15,3.43,60.73,3.93,75.35,4.42
2014-06-30,6758.53,62.76,3.07,65.99,3.54,64.25,4.02,80.23,4.54
2014-07-01,6735.68,62.42,3.05,65.88,3.53,62.82,3.92,80.71,4.55
2014-07-02,6901.01,63.97,3.13,67.48,3.64,64.55,4.11,80.95,4.67
2014-07-03,6846.04,63.45,3.11,67.24,3.61,64.16,4.09,79.72,4.64
2014-07-04,6817.47,63.19,3.09,66.72,3.59,63.91,4.04,81.2,4.61
2014-07-07,6978.35,64.58,3.16,68.23,3.67,66.21,4.09,85.34,4.71
2014-07-08,6996.69,64.59,3.16,68.79,3.67,66.01,4.22,87.41,4.74
2014-07-09,7022.25,64.8,3.17,69.19,3.69,65.57,4.16,86.63,4.76
2014-07-10,6957.02,64.24,3.14,68.42,3.66,64.3,4.25,87.37,4.7
2014-07-11,7141.92,65.93,3.22,70.01,3.76,66.66,4.32,92.59,4.79
2014-07-14,7147.56,65.95,3.23,70.33,3.78,67.31,4.39,91.57,4.81
2014-07-15,7156.81,66.04,3.23,70.46,3.78,66.05,4.34,90.94,4.79
2014-07-16,6843.78,63.21,3.09,67.52,3.62,64.4,4.07,87.4,4.6
2014-07-17,6776.18,62.6,3.06,67.44,3.61,64.82,4.13,83.71,4.58
2014-07-18,6733.9,62.26,3.05,67.27,3.6,64.53,4.15,80.86,4.56
2014-07-21,6814.84,62.96,3.08,67.7,3.63,62.97,4.17,84.73,4.6
2014-07-22,6854.64,63.32,3.1,68.06,3.65,62.78,4.22,84.55,4.64
2014-07-23,6857.64,63.34,3.1,68.28,3.65,63.42,4.17,83.73,4.63
2014-07-24,6748.82,62.35,3.05,66.59,3.58,62.54,3.99,79.17,4.56
2014-07-25,6798.63,62.75,3.07,66.98,3.61,62.87,4.0,80.21,4.59
2014-07-28,6990.57,64.48,3.16,68.57,3.7,66.62,4.13,83.86,4.69
2014-07-29,7141.46,65.77,3.22,69.96,3.78,68.7,4.22,86.07,4.8
2014-07-30,7244.88,66.39,3.27,70.99,3.84,65.73,4.29,85.69,4.88
2014-07-31,7296.29,66.79,3.29,71.03,3.86,65.73,4.26,88.0,4.9
2014-08-01,7138.52,65.43,3.22,69.79,3.78,65.5,4.12,84.98,4.79
2014-08-04,7266.57,66.63,3.28,71.48,3.85,65.64,4.2,86.08,4.89
2014-08-05,7290.04,66.72,3.29,71.75,3.86,67.98,4.17,87.87,4.91
2014-08-06,7371.87,67.38,3.32,72.31,3.9,67.57,4.26,87.66,4.94
2014-08-07,7290.86,66.68,3.29,72.06,3.88,67.57,4.25,86.94,4.9
2014-08-08,7349.8,67.18,3.31,72.76,3.91,69.84,4.24,88.64,4.94
2014-08-11,7471.01,68.19,3.36,73.98,3.99,70.09,4.38,90.1,5.03
2014-08-12,7496.56,69.05,3.37,74.78,4.01,68.15,4.36,113.22,5.06
2014-08-13,7415.1,68.21,3.33,74.11,3.97,69.33,4.29,112.26,5.01
2014-08-14,7372.22,67.84,3.31,73.94,3.95,68.28,4.31,110.29,4.97
2014-08-15,7458.85,68.76,3.35,75.41,3.98,69.08,4.34,111.86,5.05
2014-08-18,7550.3,69.54,3.39,76.1,4.02,69.79,4.4,113.37,5.11
2014-08-19,7632.26,70.37,3.42,77.23,4.06,70.28,4.48,116.08,5.19
2014-08-20,7619.32,70.03,3.41,76.94,4.04,71.19,4.45,134.52,5.16
2014-08-21,7670.29,70.31,3.43,77.33,4.05,74.2,4.49,135.93,5.19
2014-08-22,7722.35,70.56,3.44,76.81,4.06,73.79,4.54,122.43,5.22
2014-08-25,7606.02,69.44,3.39,75.7,4.0,73.08,4.45,121.73,5.14
2014-08-26,7466.43,68.43,3.33,74.75,3.92,71.76,4.24,120.12,5.03
2014-08-27,7657.17,70.45,3.42,76.46,4.01,73.96,4.36,123.59,5.14
2014-08-28,7511.51,69.79,3.4,75.44,3.96,73.96,4.36,113.02,5.06
2014-08-29,7737.7,72.11,3.51,77.37,4.05,73.75,4.37,124.56,5.2
2014-09-01,7977.1,74.39,3.61,79.32,4.18,76.42,4.5,147.63,5.36
2014-09-02,8292.65,77.27,3.75,82.73,4.35,79.55,4.6,151.41,5.56
2014-09-03,8321.96,77.54,3.76,82.65,4.36,79.48,4.57,151.62,5.57
2014-09-04,8465.45,78.77,3.82,83.82,4.43,79.24,4.79,154.61,5.67
2014-09-05,8550.41,79.65,3.86,84.06,4.47,84.37,4.85,156.09,5.7
2014-09-09,8587.53,79.98,3.88,84.29,4.49,83.55,4.84,156.01,5.71
2014-09-10,8631.83,80.38,3.9,84.81,4.53,84.93,4.87,156.8,5.75
2014-09-11,8659.22,80.57,3.91,85.05,4.52,85.06,4.94,157.64,5.74
2014-09-12,8909.83,82.82,4.02,87.17,4.65,85.61,5.08,161.78,5.86
2014-09-15,9005.6,83.64,4.06,88.43,4.72,86.79,5.11,164.18,5.96
2014-09-16,8558.64,79.46,3.85,83.9,4.48,81.29,4.81,158.24,5.69
2014-09-17,8509.83,79.03,3.83,83.33,4.45,82.57,4.8,156.0,5.63
2014-09-18,8504.8,78.9,3.83,83.6,4.47,82.86,4.8,155.7,5.65
2014-09-19,8746.28,81.22,3.94,85.58,4.58,84.46,5.11,159.01,5.78
2014-09-22,8581.05,79.62,3.86,83.87,4.49,83.44,4.98,157.02,5.72
2014-09-23,8850.36,82.1,3.98,86.3,4.63,87.37,5.08,161.61,5.91
2014-09-24,9097.08,84.49,4.1,89.06,4.77,89.7,5.21,167.12,6.06
2014-09-25,9190.24,85.34,4.14,90.04,4.82,91.49,5.22,168.58,6.14
2014-09-26,9120.32,84.65,4.1,89.34,4.79,89.52,5.14,166.69,6.09
2014-09-29,9257.78,86.09,4.17,90.53,4.84,90.3,5.25,167.15,6.12
2014-09-30,9269.5,86.19,4.18,90.39,4.83,89.01,5.24,168.2,6.13
2014-10-08,9474.6,88.18,4.28,92.19,4.93,90.08,5.28,171.63,6.28
2014-10-09,9458.21,88.1,4.27,91.66,4.92,87.93,5.15,170.34,6.23
2014-10-10,9453.36,88.19,4.27,91.54,4.92,90.83,5.19,172.21,6.24
2014-10-13,9540.58,89.2,4.32,91.55,4.96,90.72,5.26,174.86,6.28
2014-10-14,9509.06,88.99,4.31,91.15,4.94,89.08,5.2,174.98,6.27
2014-10-15,9378.48,87.31,4.25,90.2,4.88,89.61,5.12,170.93,6.22
2014-10-16,9171.55,85.29,4.15,88.25,4.77,85.37,5.19,165.59,6.09
2014-10-17,9216.55,85.66,4.17,88.2,4.77,84.75,5.13,166.07,6.08
2014-10-20,9299.87,86.32,4.21,90.19,4.85,84.66,5.23,167.34,6.15
2014-10-21,9130.89,85.05,4.13,88.81,4.77,83.48,5.23,135.3,6.07
2014-10-22,9164.05,85.45,4.15,89.34,4.79,83.96,5.16,135.65,6.09
2014-10-23,9103.57,84.84,4.12,89.25,4.78,84.44,5.31,134.99,6.04
2014-10-24,8984.53,84.08,4.05,89.11,4.69,83.11,4.99,133.39,5.92
2014-10-27,9043.16,84.11,4.07,89.21,4.74,83.77,5.22,124.25,5.97
2014-10-28,9435.47,86.46,4.24,92.88,4.91,87.63,5.46,133.83,6.19
2014-10-29,9539.67,88.76,4.27,93.53,4.97,87.99,5.46,134.5,6.26
2014-10-30,9418.48,87.76,4.21,92.42,4.91,90.49,5.48,141.28,6.17
2014-10-31,9350.08,89.31,4.16,91.98,4.86,88.77,5.37,139.36,6.14
2014-11-03,9420.72,89.95,4.19,92.72,4.91,88.92,5.38,139.29,6.2
2014-11-04,9349.39,89.32,4.16,92.38,4.88,89.41,5.48,137.26,6.16
2014-11-05,9344.09,89.33,4.16,91.86,4.88,89.16,5.4,136.3,6.16
2014-11-06,9401.12,89.84,4.19,92.67,4.92,88.82,5.44,137.37,6.23
2014-11-07,9316.76,89.26,4.16,91.51,4.86,88.19,5.69,135.47,6.17
2014-11-10,9285.22,89.15,4.15,91.12,4.84,90.11,5.77,135.03,6.12
2014-11-11,8893.42,85.37,3.98,87.29,4.62,86.9,5.46,130.19,5.85
2014-11-12,9036.25,86.67,4.04,88.74,4.69,88.31,5.57,132.28,5.93
2014-11-13,8679.54,83.34,3.88,85.44,4.51,83.12,5.21,128.41,5.68
2014-11-14,8733.82,84.3,3.93,85.83,4.54,82.43,5.18,128.19,5.69
2014-11-17,8888.23,85.63,3.99,87.81,4.63,83.18,5.34,130.65,5.82
2014-11-18,8879.77,85.46,3.98,87.87,4.63,82.63,5.46,131.11,5.83
2014-11-19,8933.3,85.88,4.0,88.77,4.66,83.06,5.43,132.23,5.88
2014-11-20,8833.53,84.8,3.95,87.88,4.61,81.69,5.38,131.18,5.83
2014-11-21,8904.39,85.49,3.98,88.86,4.65,83.29,5.46,132.61,5.88
2014-11-24,9021.81,86.75,4.04,89.39,4.7,84.96,5.43,133.97,5.92
2014-11-25,9161.46,87.9,4.09,90.81,4.77,85.51,5.49,136.8,6.03
2014-11-26,9257.53,88.98,4.14,91.72,4.82,86.0,5.41,138.31,6.08
2014-11-27,9339.86,89.81,4.18,92.0,4.85,89.67,5.42,138.06,6.08
2014-11-28,9235.57,88.77,4.14,91.12,4.79,88.71,5.38,137.26,6.03
2014-12-01,9035.69,87.01,4.04,88.96,4.65,85.9,5.25,135.23,5.86
2014-12-02,9098.49,87.64,4.07,89.58,4.68,86.61,5.2,135.77,5.92
2014-12-03,9325.93,90.24,4.19,91.6,4.79,89.45,5.26,139.45,6.05
2014-12-04,9448.01,91.5,4.25,92.68,4.85,89.03,5.26,141.12,6.14
2014-12-05,10057.94,97.83,4.55,98.14,5.14,92.59,5.55,148.5,6.47
2014-12-08,10635.55,103.73,4.82,102.58,5.39,97.79,5.85,153.4,6.8
2014-12-09,9880.27,96.34,4.48,94.7,4.98,88.86,5.52,139.64,6.32
2014-12-10,10211.0,99.78,4.62,97.64,5.1,90.7,5.7,144.66,6.36
2014-12-11,10295.53,100.38,4.65,98.63,5.14,95.73,5.87,147.5,6.46
2014-12-12,10279.2,100.19,4.64,98.53,5.14,96.73,5.84,147.98,6.45
2014-12-15,10358.94,100.98,4.63,100.12,5.03,98.78,5.72,151.9,6.47
2014-12-16,10461.61,102.17,4.68,100.45,5.05,98.69,5.72,152.35,6.49
2014-12-17,10251.3,99.89,4.58,98.07,4.93,97.63,5.49,150.04,6.36
2014-12-18,10587.13,103.47,4.74,99.99,5.03,97.75,5.61,153.41,6.5
2014-12-19,10444.12,102.37,4.69,97.71,4.92,94.33,5.37,149.61,6.36
2014-12-22,9882.0,97.03,4.45,91.47,4.61,91.12,5.02,140.91,6.01
2014-12-23,9492.13,93.07,4.27,89.1,4.47,90.71,4.87,135.97,5.82
2014-12-24,9729.14,95.38,4.37,91.46,4.58,91.7,5.09,139.28,5.98
2014-12-25,9900.27,97.16,4.45,92.8,4.64,93.21,5.1,140.76,6.06
2014-12-26,10010.75,98.41,4.51,93.5,4.68,92.85,5.02,141.04,6.05
2014-12-29,9890.25,97.51,4.45,91.36,4.56,89.14,4.89,139.19,5.87
2014-12-30,9583.36,94.5,4.31,88.48,4.42,84.98,4.82,134.99,5.68
2014-12-31,9709.24,95.84,4.37,89.06,4.45,86.02,4.81,136.49,5.74
2015-01-05,9716.43,96.15,4.39,89.05,4.45,84.28,4.8,136.56,5.65
2015-01-06,10078.48,99.55,4.54,92.32,4.61,86.09,5.06,140.69,5.86
2015-01-07,9959.63,98.42,4.49,91.18,4.55,87.94,4.99,139.59,5.8
2015-01-08,9918.19,97.95,4.47,91.14,4.54,87.72,4.93,139.47,5.8
2015-01-09,9816.12,96.96,4.43,90.88,4.52,86.65,4.99,138.51,5.78
2015-01-12,9612.25,94.79,4.33,89.09,4.4,83.13,5.01,135.2,5.65
2015-01-13,9805.95,96.6,4.41,91.16,4.49,86.1,5.06,137.48,5.77
2015-01-14,9830.27,96.84,4.42,91.4,4.5,86.43,5.04,137.2,5.79
2015-01-15,9888.84,97.52,4.45,91.74,4.53,87.63,5.06,137.23,5.82
2015-01-16,10044.11,99.06,4.53,92.75,4.57,87.53,5.12,139.27,5.88
2015-01-19,9634.29,94.68,4.33,89.93,4.42,87.2,5.08,135.37,5.76
2015-01-20,10034.65,98.46,4.5,93.76,4.6,91.24,5.26,141.32,6.03
2015-01-21,10319.77,101.38,4.63,96.06,4.72,92.61,5.42,144.46,6.17
2015-01-22,10813.6,106.37,4.86,99.73,4.91,94.05,5.63,150.3,6.4
2015-01-23,10558.9,103.76,4.74,97.11,4.81,91.37,5.45,146.18,6.25
2015-01-26,10775.69,106.2,4.84,99.79,4.9,93.1,5.54,149.94,6.36
2015-01-27,10829.21,106.42,4.87,99.85,4.93,94.45,5.5,170.21,6.37
2015-01-28,10629.1,104.3,4.77,98.62,4.87,94.26,5.42,168.13,6.28
2015-01-29,10507.72,103.5,4.72,98.24,4.81,93.61,5.46,166.27,6.23
2015-01-30,10363.56,102.07,4.65,97.25,4.76,91.59,5.31,164.13,6.15
2015-02-02,10392.38,102.48,4.66,97.28,4.75,91.63,5.41,166.39,6.14
2015-02-03,10543.35,103.66,4.72,98.81,4.83,93.43,5.57,170.03,6.23
2015-02-04,10538.61,103.74,4.72,98.97,4.83,92.61,5.58,170.85,6.24
2015-02-05,10368.7,101.82,4.63,98.03,4.78,91.49,5.47,167.96,6.16
2015-02-06,10070.91,98.78,4.5,95.51,4.66,89.26,5.37,162.77,5.99
2015-02-09,10022.89,97.89,4.48,93.34,4.63,88.31,5.24,161.12,5.99
2015-02-10,10174.74,99.31,4.55,94.42,4.68,89.09,5.35,163.51,6.05
2015-02-11,10338.27,100.84,4.61,95.83,4.74,90.18,5.49,166.1,6.16
2015-02-12,10322.42,99.84,4.61,94.96,4.76,88.99,5.53,158.52,6.18
2015-02-13,10488.0,100.97,4.68,95.28,4.82,90.5,5.56,147.09,6.26
2015-02-16,10715.28,102.97,4.78,97.23,4.92,92.92,5.65,149.78,6.4
2015-02-17,10706.21,95.93,4.75,97.63,4.91,95.04,5.61,155.45,6.4
2015-02-25,10788.28,96.54,4.78,98.01,4.95,96.75,5.8,157.18,6.42
2015-02-26,10841.31,97.02,4.81,97.88,4.97,94.81,5.8,157.1,6.41
2015-02-27,11106.06,98.17,4.91,100.1,5.08,98.3,5.93,177.97,6.56
2015-03-02,11227.92,105.03,5.0,103.31,5.34,100.1,6.1,177.27,6.93
2015-03-03,11167.3,104.44,4.97,102.83,5.32,101.19,6.17,177.28,6.88
2015-03-04,11285.88,105.51,5.02,104.43,5.39,102.49,6.24,179.06,6.96
2015-03-05,11105.51,103.74,4.94,103.24,5.33,101.77,6.03,176.43,6.89
2015-03-06,10927.33,102.2,4.86,100.7,5.24,98.63,5.88,173.08,6.71
2015-03-09,11125.45,103.89,4.94,101.96,5.3,101.03,5.96,175.4,6.81
2015-03-10,11143.11,103.94,4.95,102.84,5.35,104.6,5.99,177.22,6.88
2015-03-11,11038.99,103.12,4.91,101.98,5.32,104.1,5.87,175.87,6.83
2015-03-12,11010.17,102.95,4.9,101.79,5.31,101.67,5.79,175.67,6.82
2015-03-13,11129.32,101.61,4.94,102.35,5.37,109.15,5.88,180.55,6.93
2015-03-16,11472.34,105.74,5.09,105.83,5.52,111.81,6.16,197.85,7.15
2015-03-17,11700.54,109.84,5.19,107.84,5.64,114.09,6.2,209.23,7.28
2015-03-18,11907.93,111.81,5.29,109.55,5.73,115.85,6.36,212.98,7.41
2015-03-19,11980.19,112.35,5.31,109.76,5.76,116.02,6.25,215.02,7.45
2015-03-20,12098.65,112.86,5.35,110.96,5.8,111.67,6.29,217.21,7.56
2015-03-23,12270.17,114.28,5.42,113.05,5.89,115.38,6.49,221.71,7.72
2015-03-24,12418.73,115.37,5.47,114.29,5.92,115.56,6.76,222.57,7.84
2015-03-25,12562.03,116.64,5.53,115.93,6.0,117.54,6.81,226.35,7.99
2015-03-26,12742.75,119.04,5.64,115.9,6.08,116.76,6.69,225.84,7.88
2015-03-27,12669.75,118.13,5.6,116.06,6.06,119.57,6.66,222.98,7.87
2015-03-30,12780.37,119.24,5.65,116.78,6.1,115.28,6.77,225.75,7.85
2015-03-31,12821.5,119.24,5.66,117.15,6.12,119.19,6.73,223.5,7.96
2015-04-01,12994.03,120.91,5.74,118.91,6.21,123.83,6.99,227.38,8.09
2015-04-02,13016.15,121.35,5.74,120.53,6.27,130.47,7.11,231.03,8.16
2015-04-03,13318.19,124.2,5.88,123.46,6.43,133.65,7.41,236.66,8.3
2015-04-07,13398.56,124.93,5.91,124.31,6.48,134.36,7.54,239.83,8.37
2015-04-08,12991.03,122.75,5.66,120.53,6.23,133.48,6.95,232.99,8.04
2015-04-09,12788.42,120.57,5.56,118.69,6.11,129.58,6.97,229.37,7.96
2015-04-10,13152.9,124.3,5.73,122.0,6.29,131.71,7.17,235.47,8.21
2015-04-13,13312.11,125.82,5.8,123.74,6.41,133.03,7.53,243.38,8.4
2015-04-14,13397.26,128.6,5.87,124.96,6.42,143.07,7.44,244.77,8.34
2015-04-15,12927.4,123.93,5.65,119.94,6.17,137.93,7.13,236.07,7.99
