,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2007-01-05,2287.86,30.42,3.7,24.63,2.82,25.62,3.16,29.64,4.05
2007-01-08,2341.2,31.01,3.77,25.37,2.9,26.15,3.27,30.65,4.15
2007-01-09,2428.57,32.33,3.93,26.15,2.99,26.91,3.34,31.44,4.28
2007-01-10,2482.9,32.36,3.93,26.83,3.06,27.32,3.44,32.16,4.37
2007-01-11,2449.0,31.51,3.83,26.5,3.02,27.31,3.42,32.04,4.36
2007-01-12,2394.84,30.4,3.69,25.55,2.91,26.15,3.28,31.23,4.27
2007-01-15,2518.63,31.86,3.87,26.86,3.05,28.02,3.48,32.98,4.51
2007-01-16,2583.0,31.99,3.89,27.4,3.12,29.17,3.54,33.98,4.69
2007-01-17,2530.5,31.45,3.82,27.07,3.08,28.39,3.45,33.41,4.62
2007-01-18,2517.87,30.91,3.75,27.22,3.11,28.14,3.44,34.0,4.69
2007-01-19,2593.31,31.64,3.84,28.1,3.2,29.58,3.6,35.22,4.81
2007-01-22,2691.85,32.65,3.97,29.31,3.34,31.55,3.77,36.5,4.98
2007-01-23,2710.85,37.66,4.54,29.55,3.41,31.82,3.86,36.35,5.1
2007-01-24,2751.58,37.89,4.56,29.9,3.44,31.33,3.9,36.73,5.15
2007-01-25,2680.21,36.33,4.38,28.81,3.31,30.25,3.72,35.56,5.01
2007-01-26,2753.97,36.66,4.42,29.35,3.36,31.23,3.76,36.14,5.08
2007-01-29,2815.16,37.28,4.49,30.14,3.46,32.66,4.05,36.76,5.17
2007-01-30,2787.02,37.08,4.47,30.06,3.44,32.65,4.01,36.44,5.14
2007-01-31,2598.93,35.25,4.24,28.26,3.24,30.81,3.72,34.03,4.81
2007-02-01,2601.34,35.13,4.23,28.28,3.24,30.73,3.68,34.43,4.86
2007-02-02,2480.8,33.48,4.03,27.2,3.12,29.74,3.55,33.07,4.66
2007-02-05,2427.58,32.37,3.9,26.85,3.08,28.8,3.57,32.69,4.59
2007-02-06,2476.32,33.17,3.99,27.34,3.15,29.58,3.63,33.08,4.63
2007-02-07,2535.67,33.63,4.05,27.88,3.21,30.59,3.76,33.65,4.72
2007-02-08,2569.78,33.71,4.06,28.61,3.29,31.65,3.79,34.52,4.82
2007-02-09,2545.34,33.54,4.04,28.45,3.28,31.58,3.76,34.42,4.8
2007-02-12,2647.66,34.55,4.16,29.34,3.38,32.25,3.93,35.57,4.97
2007-02-13,2687.08,34.7,4.18,29.86,3.43,32.31,3.96,36.12,5.06
2007-02-14,2760.04,35.65,4.3,30.48,3.5,33.13,4.09,36.76,5.14
2007-02-15,2840.05,36.77,4.43,31.38,3.61,34.7,4.2,38.05,5.3
2007-02-16,2838.72,36.74,4.43,31.61,3.66,33.85,4.16,38.15,5.29
2007-02-26,2848.46,36.93,4.46,32.4,3.78,35.35,4.4,37.5,5.29
2007-02-27,2579.89,33.65,4.06,29.38,3.43,31.99,3.99,33.9,4.79
2007-02-28,2658.83,34.91,4.22,30.47,3.57,32.33,4.06,34.75,4.89
2007-03-01,2583.15,33.82,4.08,29.6,3.48,31.26,3.91,33.69,4.73
2007-03-02,2621.11,34.17,4.13,29.93,3.52,31.88,3.95,34.22,4.8
2007-03-05,2571.88,33.42,4.03,29.5,3.48,31.72,3.91,33.99,4.75
2007-03-06,2633.19,34.28,4.14,29.91,3.52,32.37,3.98,34.43,4.83
2007-03-07,2701.28,34.86,4.21,30.62,3.61,33.09,4.08,35.35,4.97
2007-03-08,2731.62,35.11,4.24,31.06,3.66,34.16,4.11,35.88,5.03
2007-03-09,2716.81,35.3,4.26,30.8,3.63,33.48,4.08,35.46,5.0
2007-03-12,2710.82,35.35,4.27,30.89,3.64,33.07,4.11,35.56,5.01
2007-03-13,2727.36,35.34,4.27,31.25,3.69,33.22,4.12,35.9,5.05
2007-03-14,2667.78,34.51,4.17,30.61,3.62,32.79,4.09,35.28,4.98
2007-03-15,2721.54,35.92,4.24,31.73,3.73,35.06,4.18,37.14,5.1
2007-03-16,2680.79,35.83,4.23,31.14,3.66,34.13,4.03,36.47,5.01
2007-03-19,2751.46,36.99,4.37,31.55,3.7,33.84,4.1,36.81,5.06
2007-03-20,2751.61,37.0,4.38,31.77,3.74,33.66,4.07,36.88,5.05
2007-03-21,2777.08,37.21,4.4,32.09,3.78,34.36,4.1,37.24,5.11
2007-03-22,2793.29,37.34,4.42,32.26,3.82,33.9,4.15,37.32,5.13
2007-03-23,2789.01,35.59,4.39,32.32,3.84,33.5,4.12,37.21,5.13
2007-03-26,2832.49,36.02,4.44,32.96,3.92,34.06,4.27,37.97,5.21
2007-03-27,2842.03,36.03,4.44,33.19,3.95,34.42,4.27,38.33,5.25
2007-03-28,2874.46,36.65,4.52,33.25,3.95,34.6,4.27,38.32,5.26
2007-03-29,2892.83,37.55,4.63,32.94,3.9,34.88,4.24,38.07,5.26
2007-03-30,2877.97,37.07,4.59,32.81,3.91,35.24,4.24,39.73,5.24
2007-04-02,2951.32,37.83,4.8,33.64,4.04,36.12,4.35,40.6,5.45
2007-04-03,2986.33,38.21,4.85,34.12,4.09,36.65,4.41,41.3,5.54
2007-04-04,3006.91,36.47,4.52,34.24,4.11,36.88,4.43,41.62,5.57
2007-04-05,3031.36,36.64,4.54,34.67,4.16,37.28,4.47,42.11,5.63
2007-04-06,3036.88,36.5,4.53,35.02,4.21,36.75,4.47,42.56,5.68
2007-04-09,3096.88,37.33,4.63,35.61,4.28,37.36,4.53,43.4,5.78
2007-04-10,3137.41,37.91,4.7,36.08,4.33,38.2,4.58,43.82,5.83
2007-04-11,3177.61,38.31,4.77,36.28,4.38,38.16,4.58,44.0,5.87
2007-04-12,3219.9,38.48,4.8,36.85,4.46,38.42,4.72,45.01,5.97
2007-04-13,3216.42,38.44,4.79,36.76,4.45,38.17,4.77,45.33,6.06
2007-04-16,3299.66,37.05,4.8,37.44,4.55,39.51,4.89,46.39,6.2
2007-04-17,3291.49,36.59,4.76,37.6,4.58,39.15,4.96,46.23,6.21
2007-04-18,3282.58,36.2,4.71,37.79,4.63,39.35,5.04,45.95,6.18
2007-04-19,3138.9,34.66,4.5,36.04,4.42,38.14,4.77,43.76,5.87
2007-04-20,3260.53,35.74,4.65,37.4,4.62,39.8,5.03,45.11,6.08
2007-04-23,3395.79,36.7,4.79,38.75,4.81,41.05,5.23,46.75,6.25
2007-04-24,3405.05,36.64,4.65,38.9,4.83,40.83,5.32,46.87,6.18
2007-04-25,3425.93,36.6,4.69,38.22,4.81,41.78,5.32,46.95,6.13
2007-04-26,3462.18,36.13,4.67,37.34,4.8,41.72,5.25,46.75,6.14
2007-04-27,3425.93,34.71,4.46,34.65,4.6,37.4,4.87,43.13,5.82
2007-04-30,3515.82,34.14,4.47,33.55,4.57,35.99,4.94,43.99,5.81
2007-05-08,3628.88,34.89,4.57,34.97,4.76,37.29,5.13,45.39,6.0
2007-05-09,3669.34,35.74,4.68,35.06,4.8,38.24,5.11,45.52,5.99
2007-05-10,3696.23,36.07,4.73,35.65,4.88,38.25,5.09,45.7,6.02
2007-05-11,3673.89,35.73,4.69,35.32,4.83,38.97,5.02,45.18,5.99
2007-05-14,3711.72,35.99,4.73,35.56,4.88,38.91,5.21,45.59,6.09
2007-05-15,3573.79,34.63,4.55,34.34,4.71,37.31,5.01,44.22,5.92
2007-05-16,3652.66,35.22,4.63,35.15,4.82,38.04,5.15,45.41,6.08
2007-05-17,3720.82,35.57,4.68,35.79,4.92,38.23,5.2,46.22,6.2
2007-05-18,3712.72,36.24,4.73,36.39,4.98,38.65,5.17,47.27,6.34
2007-05-21,3739.8,36.34,4.75,36.89,5.08,39.77,5.33,47.92,6.45
2007-05-22,3772.7,36.55,4.78,37.36,5.15,39.11,5.38,48.41,6.53
2007-05-23,3830.26,37.01,4.85,38.07,5.26,40.37,5.48,49.29,6.65
2007-05-24,3805.43,36.83,4.83,37.56,5.19,40.2,5.41,48.69,6.6
2007-05-25,3852.2,36.89,4.83,38.05,5.24,40.83,5.36,49.46,6.69
2007-05-28,3935.12,37.72,4.94,39.09,5.38,41.41,5.67,50.76,6.87
2007-05-29,4020.98,38.81,5.05,40.26,5.49,43.74,5.87,52.35,7.02
2007-05-30,3764.52,36.49,4.76,37.27,5.1,40.55,5.33,48.72,6.52
2007-05-31,3874.77,37.72,4.93,37.96,5.15,42.36,5.49,49.64,6.7
2007-06-01,3789.95,37.24,4.87,36.6,4.93,41.45,5.3,47.9,6.54
2007-06-04,3513.28,34.16,4.46,33.56,4.52,38.23,4.86,44.34,6.05
2007-06-05,3635.87,35.2,4.6,34.91,4.7,40.16,5.05,45.69,6.27
2007-06-06,3661.71,35.13,4.59,35.33,4.74,40.17,5.29,46.17,6.33
2007-06-07,3758.79,35.9,4.69,36.37,4.89,40.89,5.43,47.47,6.52
2007-06-08,3766.32,35.92,4.7,36.65,4.92,40.95,5.46,47.95,6.6
2007-06-11,3859.33,36.63,4.8,37.54,5.05,42.19,5.61,49.38,6.83
2007-06-12,3950.68,37.11,4.86,38.84,5.21,43.63,5.82,50.75,7.01
2007-06-13,4026.33,38.0,5.0,39.61,5.33,43.53,5.96,51.52,7.12
2007-06-14,3976.44,37.34,4.92,39.04,5.26,43.49,5.93,51.01,7.05
2007-06-15,3994.61,37.4,4.94,38.89,5.25,44.6,5.89,51.06,7.08
2007-06-18,4118.8,38.49,5.09,39.82,5.39,45.13,6.12,52.61,7.25
2007-06-19,4136.57,38.42,5.08,39.97,5.42,45.71,6.11,52.93,7.29
2007-06-20,4053.24,37.66,4.98,39.04,5.3,44.73,6.05,51.93,7.17
2007-06-21,4116.86,38.44,5.09,39.36,5.34,44.6,5.98,52.65,7.24
2007-06-22,4011.94,37.59,4.94,38.03,5.11,45.16,5.74,51.07,7.0
2007-06-25,3876.15,36.61,4.81,36.08,4.84,43.67,5.41,48.87,6.75
2007-06-26,3911.31,36.79,4.84,36.74,4.95,44.66,5.6,49.55,6.83
2007-06-27,4024.04,37.79,4.97,37.69,5.08,46.14,5.77,51.06,7.05
2007-06-28,3882.57,36.54,4.81,36.19,4.85,44.03,5.52,48.81,6.77
2007-06-29,3821.63,36.01,4.74,35.42,4.74,43.65,5.43,47.84,6.69
2007-07-02,3813.95,36.36,4.87,35.38,4.93,42.75,5.75,46.28,6.69
2007-07-03,3874.55,36.96,4.95,36.0,5.0,43.32,5.75,46.96,6.83
2007-07-04,3785.83,36.17,4.84,35.13,4.89,42.34,5.74,46.08,6.67
2007-07-05,3592.41,34.38,4.6,32.73,4.55,40.32,5.26,43.04,6.27
2007-07-06,3753.7,35.86,4.8,34.41,4.79,41.81,5.43,45.23,6.59
2007-07-09,3861.27,36.8,4.93,35.36,4.92,42.91,5.57,46.52,6.77
2007-07-10,3840.3,36.74,4.92,34.51,4.8,41.71,5.45,45.68,6.64
2007-07-11,3850.28,36.84,4.93,34.74,4.84,42.32,5.4,45.87,6.67
2007-07-12,3886.81,37.38,5.0,34.99,4.87,42.97,5.5,46.21,6.73
2007-07-13,3887.14,37.32,5.0,34.99,4.88,43.11,5.59,46.23,6.72
2007-07-16,3766.46,36.53,4.89,33.84,4.73,41.39,5.38,45.11,6.52
2007-07-17,3876.65,37.31,5.0,34.43,4.82,42.65,5.4,46.28,6.67
2007-07-18,3910.55,37.75,5.05,34.69,4.84,42.82,5.42,46.92,6.73
2007-07-19,3896.11,37.41,5.0,34.5,4.82,43.12,5.52,46.8,6.71
2007-07-20,4072.61,38.83,5.19,35.65,4.99,43.25,5.67,48.54,6.96
2007-07-23,4251.57,40.14,5.37,37.84,5.29,45.05,5.96,50.92,7.28
2007-07-24,4256.03,40.02,5.35,37.83,5.29,44.29,5.97,50.98,7.28
2007-07-25,4352.55,41.1,5.5,38.86,5.44,45.88,6.07,52.27,7.39
2007-07-26,4370.47,41.0,5.49,39.2,5.48,46.29,6.09,52.81,7.46
2007-07-27,4351.62,40.73,5.45,39.49,5.52,46.63,6.01,52.95,7.49
2007-07-30,4457.57,41.53,5.55,40.52,5.65,48.32,6.14,54.16,7.65
2007-07-31,4501.44,41.67,5.58,40.88,5.7,48.71,6.2,54.27,7.7
2007-08-01,4360.86,40.34,5.4,39.25,5.46,46.53,5.92,52.75,7.47
2007-08-02,4508.18,41.22,5.51,40.56,5.64,48.8,6.24,54.69,7.71
2007-08-03,4707.16,42.94,5.75,41.49,5.76,50.3,6.34,56.35,7.97
2007-08-06,4814.56,43.52,5.82,42.86,5.93,51.35,6.48,57.74,8.15
2007-08-07,4834.89,43.79,5.86,42.98,5.94,51.8,6.65,58.34,8.28
2007-08-08,4789.36,44.23,5.92,42.3,5.88,50.29,6.51,57.32,8.12
2007-08-09,4935.61,45.16,6.04,42.9,5.94,51.17,6.55,58.78,8.09
2007-08-10,4907.89,45.06,6.06,42.66,5.94,50.23,6.59,58.28,7.99
2007-08-13,4923.38,46.08,6.2,42.87,5.99,50.21,6.6,57.78,7.94
2007-08-14,4975.44,46.3,6.22,43.19,6.03,50.32,6.69,58.23,8.03
2007-08-15,4988.37,45.74,6.21,42.55,6.0,49.25,6.61,57.36,7.96
2007-08-16,4862.48,44.32,6.02,41.85,5.9,48.21,6.48,56.33,7.81
2007-08-17,4740.29,41.92,5.77,40.7,5.75,46.83,6.33,54.08,7.57
2007-08-20,5025.71,44.17,6.1,42.77,6.04,48.75,6.55,56.43,7.94
2007-08-21,5110.53,43.68,6.1,42.5,6.06,49.49,6.6,55.34,8.01
2007-08-22,5195.19,43.7,6.12,42.88,6.1,49.99,6.63,56.15,8.19
2007-08-23,5281.46,43.93,6.06,43.3,6.12,50.93,6.63,56.65,8.24
2007-08-24,5384.59,42.19,6.11,43.85,6.2,52.05,6.58,57.48,8.3
2007-08-27,5410.96,42.35,6.16,43.76,6.21,51.46,6.68,57.37,8.29
2007-08-28,5424.58,40.81,6.2,43.39,6.24,51.24,6.67,55.96,8.27
2007-08-29,5343.15,39.76,6.07,42.44,6.15,50.47,6.65,54.08,8.14
2007-08-30,5394.34,39.9,6.1,43.05,6.24,51.0,6.55,55.03,8.24
2007-08-31,5456.4,40.24,6.15,43.55,6.31,50.36,6.76,55.08,8.3
2007-09-03,5575.0,40.92,6.26,44.8,6.49,51.39,7.03,56.36,8.51
2007-09-04,5504.66,40.61,6.16,44.49,6.41,49.75,6.8,55.77,8.31
2007-09-05,5483.24,40.63,6.14,44.75,6.43,50.08,6.73,55.73,8.25
2007-09-06,5542.03,41.28,6.24,45.2,6.5,50.54,7.03,56.53,8.32
