,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2009-09-01,1584.85,345.65,3.2,71.45,3.17,42.67,3.27,48.4,4.06
2009-09-02,1591.1,348.78,3.23,71.9,3.19,42.65,3.23,47.24,4.06
2009-09-03,1661.36,363.62,3.37,75.11,3.33,44.92,3.34,49.33,4.26
2009-09-04,1691.64,368.91,3.42,76.14,3.39,45.26,3.45,49.47,4.35
2009-09-07,1712.05,373.12,3.46,77.25,3.44,45.38,3.47,50.09,4.43
2009-09-08,1725.64,375.47,3.48,77.92,3.46,45.66,3.46,50.34,4.46
2009-09-09,1736.47,376.7,3.49,78.25,3.49,46.15,3.44,54.36,4.5
2009-09-10,1725.05,374.49,3.47,76.84,3.46,45.51,3.42,57.69,4.43
2009-09-11,1764.42,380.84,3.53,78.51,3.54,46.7,3.52,60.53,4.53
2009-09-14,1831.85,394.89,3.66,81.65,3.66,47.74,3.78,65.37,4.69
2009-09-15,1863.24,402.05,3.73,83.29,3.74,48.21,3.76,67.12,4.83
2009-09-16,1917.97,413.0,3.83,85.31,3.85,50.62,3.9,72.27,4.97
2009-09-17,2010.26,432.72,4.01,88.82,4.06,52.56,4.09,72.32,5.21
2009-09-18,1925.05,413.11,3.83,84.52,3.88,48.87,3.84,73.54,5.05
2009-09-21,1954.81,420.43,3.9,86.49,3.94,49.95,3.84,71.58,5.14
2009-09-22,1884.43,406.03,3.76,83.82,3.8,48.21,3.7,69.42,4.99
2009-09-23,1826.43,392.56,3.64,81.2,3.69,46.33,3.57,68.87,4.82
2009-09-24,1791.5,385.82,3.58,79.93,3.62,46.1,3.51,65.74,4.73
2009-09-25,1764.35,380.71,3.53,79.2,3.57,46.41,3.48,64.22,4.64
2009-09-28,1705.71,369.08,3.42,76.71,3.45,44.91,3.35,63.19,4.5
2009-09-29,1670.96,364.1,3.33,75.83,3.34,44.0,3.15,60.82,4.18
2009-09-30,1683.92,367.82,3.36,76.39,3.36,44.63,3.15,62.29,4.22
2009-10-09,1775.01,386.94,3.54,80.1,3.53,46.53,3.31,67.72,4.46
2009-10-12,1806.85,392.07,3.58,81.12,3.59,46.51,3.44,72.49,4.53
2009-10-13,1820.21,383.81,3.61,81.45,3.63,47.18,3.5,70.28,4.58
2009-10-14,1829.95,385.45,3.63,81.66,3.65,47.37,3.52,71.57,4.61
2009-10-15,1831.33,385.64,3.63,82.0,3.66,47.53,3.52,71.88,4.6
2009-10-16,1838.97,385.92,3.63,82.18,3.68,48.05,3.56,73.32,4.63
2009-10-19,1874.53,709.35,3.72,84.1,3.77,49.16,3.66,74.19,4.77
2009-10-20,1902.75,719.85,3.77,85.14,3.81,49.31,3.71,74.07,4.84
2009-10-21,1880.22,734.23,3.74,84.25,3.76,48.71,3.65,73.09,4.78
2009-10-22,1893.18,970.71,3.77,84.91,3.8,48.78,3.75,72.08,4.83
2009-10-23,1912.57,1159.88,3.81,87.03,3.84,43.01,3.78,58.64,4.86
2009-10-26,1915.32,1338.68,3.8,87.26,3.84,44.27,3.86,64.36,4.86
2009-10-27,1867.19,1036.56,3.69,83.88,3.74,42.39,3.75,65.04,4.72
2009-10-28,1894.74,1020.53,3.76,84.62,3.82,42.59,3.88,67.65,4.82
2009-10-29,1850.68,448.89,3.67,83.59,3.73,42.35,3.82,17.23,4.73
2009-10-30,1856.09,408.47,3.67,82.36,3.73,42.78,3.86,9.92,4.75
2009-11-02,1895.92,361.13,3.73,80.54,3.8,43.65,3.9,50.07,4.84
2009-11-03,1941.42,369.61,3.82,82.52,3.89,44.48,3.96,50.46,4.96
2009-11-04,1989.0,378.02,3.91,84.28,3.97,45.26,4.0,53.25,5.05
2009-11-05,2005.32,380.51,3.93,84.83,4.0,46.35,3.98,55.12,5.09
2009-11-06,1999.68,380.63,3.94,84.74,4.0,45.87,3.94,53.79,5.08
2009-11-09,2028.16,385.34,3.98,85.82,4.06,45.97,3.99,54.2,5.16
2009-11-10,2015.75,383.45,3.96,85.76,4.04,45.93,4.23,52.84,5.13
2009-11-11,2032.41,386.7,4.0,86.51,4.06,46.89,4.3,53.84,5.16
2009-11-12,2027.3,385.85,3.99,86.28,4.07,46.52,4.31,52.68,5.15
2009-11-13,2046.63,389.79,4.03,86.89,4.11,46.97,4.33,53.56,5.2
2009-11-16,2084.91,396.86,4.1,88.8,4.18,47.61,4.39,54.72,5.28
2009-11-17,2102.85,399.55,4.13,89.25,4.22,47.97,4.36,56.51,5.33
2009-11-18,2097.6,399.91,4.14,88.93,4.21,47.47,4.36,56.81,5.3
2009-11-19,2153.8,408.85,4.23,91.4,4.33,48.6,4.52,58.59,5.41
2009-11-20,2170.34,412.78,4.27,91.94,4.36,48.77,4.54,60.2,5.44
2009-11-23,2197.03,417.05,4.31,92.98,4.42,49.56,4.58,61.44,5.51
2009-11-24,2069.4,396.15,4.1,87.58,4.15,46.85,4.3,56.93,5.21
2009-11-25,2126.49,405.56,4.19,89.96,4.27,48.82,4.4,59.26,5.33
2009-11-26,2036.08,390.09,4.03,85.86,4.07,48.24,4.24,55.56,5.15
2009-11-27,1979.75,377.67,3.91,84.17,3.97,45.91,4.05,54.67,5.03
2009-11-30,2056.71,391.72,4.05,87.66,4.13,48.54,4.26,56.57,5.22
2009-12-01,2114.12,402.6,4.16,90.51,4.25,49.83,4.45,59.66,5.34
2009-12-02,2141.86,407.54,4.21,91.89,4.32,50.63,4.49,59.67,5.42
2009-12-03,2145.04,407.24,4.21,92.24,4.35,50.5,4.53,60.23,5.39
2009-12-04,2082.24,395.43,4.09,89.77,4.23,50.35,4.47,57.87,5.23
2009-12-07,2139.01,405.38,4.19,92.22,4.36,50.65,4.64,59.98,5.34
2009-12-08,2135.99,405.36,4.19,91.94,4.36,51.31,4.68,59.2,5.31
2009-12-09,2121.17,402.1,4.16,91.42,4.31,51.6,4.66,60.01,5.27
2009-12-10,2131.3,404.41,4.18,91.87,4.34,51.4,4.65,60.45,5.3
2009-12-11,2128.48,403.2,4.17,91.99,4.34,50.66,4.7,60.2,5.33
2009-12-14,2119.58,402.38,4.16,91.83,4.32,50.81,4.7,61.07,5.3
2009-12-15,2141.08,405.77,4.2,92.62,4.37,51.67,4.69,61.41,5.35
2009-12-16,2134.01,403.89,4.18,92.02,4.35,50.39,4.64,63.03,5.3
2009-12-17,2078.28,394.12,4.04,89.84,4.2,48.96,4.38,62.25,5.07
2009-12-18,2010.93,382.2,3.92,87.83,4.06,49.34,4.28,60.63,4.92
2009-12-21,2042.31,388.65,3.98,89.42,4.13,48.8,4.29,61.01,5.01
2009-12-22,2018.41,384.72,3.94,89.35,4.08,49.55,4.22,60.84,4.96
2009-12-23,2086.49,396.57,4.06,92.11,4.22,52.78,4.39,64.06,5.11
2009-12-24,2147.14,409.27,4.19,95.4,4.34,54.82,4.56,65.03,5.27
2009-12-25,2195.9,417.64,4.28,97.06,4.43,54.63,4.61,67.35,5.35
2009-12-28,2237.18,425.87,4.36,99.08,4.52,56.14,4.66,68.73,5.46
2009-12-29,2231.68,424.95,4.35,98.95,4.52,56.62,4.7,68.22,5.47
2009-12-30,2200.27,419.28,4.3,97.81,4.46,55.22,4.63,67.09,5.39
2009-12-31,2222.21,422.96,4.33,98.59,4.51,55.7,4.63,67.75,5.44
2010-01-04,2277.49,136.31,4.86,93.24,4.67,60.22,4.86,75.57,5.55
2010-01-05,2335.37,139.67,4.98,95.8,4.79,62.67,4.98,78.61,5.66
2010-01-06,2335.28,139.85,4.99,95.54,4.79,61.74,4.92,80.09,5.7
2010-01-07,2280.95,136.75,4.88,93.01,4.66,60.3,4.84,77.05,5.6
2010-01-08,2339.35,139.77,4.99,95.16,4.79,62.65,4.94,80.86,5.71
2010-01-11,2411.36,144.34,5.15,98.33,4.94,63.54,5.11,80.93,5.88
2010-01-12,2442.97,146.75,5.23,99.57,5.0,63.6,5.14,81.68,5.99
2010-01-13,2449.61,147.51,5.26,100.16,5.0,63.65,5.21,80.44,6.01
2010-01-14,2522.3,152.06,5.42,103.91,5.16,65.35,5.3,82.2,6.18
2010-01-15,2513.74,151.7,5.41,103.5,5.15,64.46,5.23,81.83,6.17
2010-01-18,2544.46,153.18,5.46,103.68,5.22,64.85,5.3,82.39,6.22
2010-01-19,2529.95,152.39,5.44,103.49,5.19,65.05,5.25,82.61,6.2
2010-01-20,2382.15,143.97,5.14,97.41,4.87,60.61,4.95,76.43,5.88
2010-01-21,2378.92,143.24,5.12,97.03,4.86,61.0,4.95,75.44,5.84
2010-01-22,2316.57,139.24,4.97,94.52,4.75,59.93,4.94,73.73,5.68
2010-01-25,2303.16,138.07,4.93,93.6,4.69,59.3,4.95,73.54,5.61
2010-01-26,2210.5,132.91,4.75,90.27,4.51,57.09,4.63,71.4,5.4
2010-01-27,2207.43,132.86,4.75,90.28,4.49,57.02,4.56,71.46,5.38
2010-01-28,2265.08,136.37,4.87,92.52,4.59,58.89,4.64,71.82,5.5
2010-01-29,2287.09,133.6,4.92,91.88,4.63,60.8,4.74,95.24,5.56
2010-02-01,2213.23,129.53,4.77,89.2,4.47,59.94,4.53,88.56,5.39
2010-02-02,2196.95,128.21,4.73,87.75,4.45,60.42,4.42,87.94,5.34
2010-02-03,2216.93,129.25,4.76,88.31,4.5,60.38,4.51,87.67,5.39
2010-02-04,2248.36,131.03,4.83,89.24,4.55,60.44,4.5,88.78,5.47
2010-02-05,2207.88,128.76,4.75,87.82,4.46,59.23,4.43,87.27,5.35
2010-02-08,2185.4,126.32,4.68,87.2,4.43,60.34,4.39,85.47,5.28
2010-02-09,2178.45,125.87,4.66,87.31,4.44,59.8,4.41,86.05,5.27
2010-02-10,2212.04,128.35,4.74,89.14,4.5,60.08,4.51,87.51,5.36
2010-02-11,2205.37,127.96,4.73,88.92,4.48,60.29,4.5,87.09,5.35
2010-02-12,2241.16,127.67,4.8,88.58,4.56,61.09,4.65,86.3,5.43
2010-02-22,2230.41,127.2,4.79,88.32,4.54,62.52,4.59,85.42,5.42
2010-02-23,2269.2,128.77,4.87,88.91,4.61,59.55,4.75,87.05,5.5
2010-02-24,2319.16,131.73,4.98,90.91,4.71,60.43,4.91,90.66,5.63
2010-02-25,2342.47,133.12,5.03,91.88,4.76,61.27,4.91,91.27,5.68
2010-02-26,2347.88,159.12,5.06,90.47,4.8,61.65,5.02,88.1,5.71
2010-03-01,2372.99,168.05,5.11,91.96,4.87,62.07,5.05,104.5,5.75
2010-03-02,2401.41,170.06,5.17,92.77,4.93,62.69,5.09,106.38,5.86
2010-03-03,2447.67,173.83,5.29,94.75,5.03,63.62,5.26,107.7,5.99
2010-03-04,2328.69,165.58,5.03,90.51,4.77,60.2,4.9,102.59,5.71
2010-03-05,2333.35,165.57,5.03,90.44,4.78,60.6,4.87,102.72,5.7
2010-03-08,2357.4,166.12,5.09,90.75,4.83,61.32,4.91,81.34,5.77
2010-03-09,2353.99,164.44,5.04,90.12,4.81,63.98,4.91,81.09,5.72
2010-03-10,2327.05,162.23,4.98,88.78,4.74,61.92,4.78,80.25,5.65
2010-03-11,2302.2,160.47,4.93,87.96,4.69,61.34,4.71,79.47,5.6
2010-03-12,2267.03,158.24,4.86,86.72,4.61,59.41,4.58,78.5,5.52
2010-03-15,2244.52,140.61,4.8,81.7,4.56,53.97,4.5,75.98,5.47
2010-03-16,2268.51,145.08,4.85,82.53,4.62,54.67,4.55,77.76,5.54
2010-03-17,2362.11,150.99,5.05,85.57,4.81,55.45,4.71,80.42,5.74
2010-03-18,2389.28,151.29,5.09,85.67,4.85,55.53,4.76,81.89,5.78
2010-03-19,2420.53,153.39,5.16,86.92,4.92,55.65,4.87,82.65,5.86
2010-03-22,2458.1,155.23,5.21,88.19,4.98,59.66,4.91,83.07,5.88
2010-03-23,2439.0,136.39,5.18,86.65,4.92,65.82,4.89,85.22,5.87
2010-03-24,2443.84,127.62,5.19,79.39,4.9,58.71,4.85,81.83,5.85
2010-03-25,2414.19,125.58,5.13,78.28,4.83,58.66,4.78,80.55,5.78
2010-03-26,2462.66,127.85,5.22,80.09,4.94,59.93,4.9,82.81,5.9
2010-03-29,2464.98,130.13,5.2,79.64,4.94,60.69,5.01,70.11,5.88
2010-03-30,2491.38,131.36,5.25,80.42,5.0,60.42,5.15,71.47,5.96
2010-03-31,2516.68,163.84,5.33,80.12,5.09,54.94,5.2,71.26,6.14
2010-04-01,2551.75,165.21,5.43,81.12,5.15,62.69,5.23,89.67,6.27
2010-04-02,2554.99,165.32,5.43,81.07,5.16,63.12,5.18,89.87,6.26
2010-04-06,2536.87,164.22,5.39,80.44,5.13,62.65,5.19,88.99,6.21
2010-04-07,2553.3,165.54,5.44,80.99,5.16,63.73,5.17,89.36,6.27
2010-04-08,2576.66,167.16,5.49,82.12,5.2,63.59,5.3,89.93,6.32
2010-04-09,2640.9,171.03,5.62,84.09,5.32,64.78,5.48,92.12,6.46
2010-04-12,2707.23,173.41,5.74,85.82,5.46,68.74,5.61,93.62,6.56
2010-04-13,2648.3,169.45,5.62,84.02,5.34,68.65,5.46,91.25,6.4
2010-04-14,2673.72,171.37,5.68,85.02,5.4,67.3,5.65,92.01,6.49
2010-04-15,2643.14,180.21,5.62,83.15,5.36,65.91,5.61,91.27,6.42
2010-04-16,2661.69,181.24,5.66,83.15,5.37,65.53,5.56,91.92,6.44
2010-04-19,2565.6,170.59,5.5,78.97,5.19,68.89,5.36,92.07,6.24
2010-04-20,2675.13,176.67,5.72,81.78,5.39,70.08,5.67,94.53,6.46
2010-04-21,2770.48,164.49,5.91,82.81,5.6,71.93,5.89,94.98,6.66
2010-04-22,2790.14,157.17,5.93,81.1,5.64,67.82,5.8,88.58,6.67
2010-04-23,2731.51,126.72,5.81,77.73,5.51,68.18,5.62,90.52,6.54
2010-04-26,2752.1,114.4,5.79,75.21,5.51,69.6,5.54,93.11,6.53
2010-04-27,2696.58,105.68,5.64,70.46,5.35,66.76,5.27,87.27,6.36
2010-04-28,2679.23,104.67,5.61,69.56,5.3,67.03,5.26,77.87,6.3
2010-04-29,2567.39,99.29,5.37,65.96,5.08,59.8,5.17,71.6,6.05
2010-04-30,2484.89,97.88,5.16,64.15,4.89,56.83,5.08,72.28,5.79
2010-05-04,2480.23,97.67,5.14,63.99,4.9,55.51,5.01,71.69,5.81
2010-05-05,2565.09,100.96,5.32,66.31,5.08,57.92,5.13,74.04,6.03
2010-05-06,2497.85,98.54,5.19,64.13,4.92,55.94,4.91,71.82,5.87
2010-05-07,2434.31,96.6,5.09,62.31,4.79,55.58,4.84,70.24,5.82
2010-05-10,2341.82,93.16,4.91,60.19,4.63,54.23,4.66,68.15,5.63
2010-05-11,2281.94,90.78,4.78,58.67,4.5,52.28,4.41,66.62,5.48
2010-05-12,2230.58,88.19,4.65,57.13,4.39,51.47,4.27,64.48,5.28
2010-05-13,2293.75,90.85,4.79,58.92,4.52,52.17,4.48,66.27,5.46
2010-05-14,2336.91,92.31,4.88,59.74,4.6,53.19,4.56,67.26,5.53
2010-05-17,2188.86,86.66,4.59,55.72,4.29,49.78,4.33,61.96,5.18
2010-05-18,2212.45,87.64,4.65,56.48,4.35,52.25,4.34,62.65,5.26
2010-05-19,2225.77,88.22,4.68,56.72,4.37,53.04,4.33,62.53,5.32
2010-05-20,2183.49,87.04,4.62,55.92,4.26,51.15,4.28,61.02,5.26
2010-05-21,2235.11,89.04,4.73,57.18,4.36,52.77,4.41,62.23,5.4
2010-05-24,2327.25,92.52,4.91,59.29,4.55,55.11,4.57,65.03,5.6
2010-05-25,2307.59,91.51,4.86,58.89,4.54,54.09,4.49,64.88,5.55
2010-05-26,2316.34,91.62,4.87,58.73,4.55,53.34,4.49,64.91,5.53
2010-05-27,2366.03,93.28,4.96,59.62,4.66,53.69,4.55,66.32,5.62
2010-05-28,2373.79,93.69,4.98,59.94,4.67,53.89,4.58,66.48,5.63
2010-05-31,2286.83,90.43,4.81,57.76,4.49,53.9,4.37,63.91,5.45
2010-06-01,2242.27,88.51,4.71,56.52,4.41,52.81,4.4,62.63,5.33
2010-06-02,2295.98,90.32,4.8,57.67,4.51,52.83,4.41,64.62,5.47
2010-06-03,2290.2,90.5,4.81,57.68,4.48,53.91,4.38,64.42,5.47
2010-06-04,2332.77,92.06,4.91,58.54,4.56,54.63,4.47,65.58,5.56
2010-06-07,2363.02,93.46,4.98,59.28,4.6,56.92,4.56,66.68,5.66
2010-06-08,2382.93,94.5,5.04,59.85,4.65,56.35,4.63,68.18,5.76
2010-06-09,2418.45,95.78,5.11,60.74,4.73,56.53,4.7,69.12,5.84
2010-06-10,2440.72,96.6,5.15,61.32,4.78,57.65,4.7,69.12,5.88
2010-06-11,2402.86,95.44,5.09,60.64,4.71,56.06,4.66,68.03,5.82
2010-06-17,2363.45,93.6,4.99,59.62,4.65,53.78,4.56,67.13,5.71
2010-06-18,2250.55,89.04,4.75,56.73,4.42,51.11,4.33,64.03,5.44
2010-06-21,2317.92,91.6,4.88,58.49,4.56,52.39,4.53,65.91,5.6
2010-06-22,2339.92,92.77,4.95,59.07,4.6,53.39,4.52,66.63,5.69
2010-06-23,2339.6,92.9,4.95,58.88,4.57,54.3,4.5,66.93,5.71
2010-06-24,2346.34,93.03,4.96,59.03,4.59,53.52,4.53,66.79,5.72
2010-06-25,2306.47,91.58,4.89,57.99,4.51,52.33,4.42,65.5,5.64
2010-06-28,2250.18,89.3,4.77,56.63,4.41,51.6,4.27,63.88,5.49
2010-06-29,2127.41,84.9,4.53,53.34,4.15,49.53,4.01,59.86,5.2
2010-06-30,2103.83,84.04,4.48,52.42,4.07,49.89,3.98,58.64,5.12
2010-07-01,2074.07,53.74,3.76,45.45,3.87,47.85,3.96,54.9,4.75
2010-07-02,2046.3,52.85,3.69,44.52,3.83,46.49,3.9,54.4,4.67
2010-07-05,2026.88,52.37,3.66,43.73,3.79,46.54,3.94,54.98,4.62
2010-07-06,2082.66,53.89,3.75,45.29,3.88,47.39,4.02,56.62,4.71
2010-07-07,2111.61,54.69,3.81,46.09,3.94,48.6,4.12,57.14,4.76
2010-07-08,2079.51,53.85,3.75,45.38,3.88,47.85,4.08,56.27,4.68
2010-07-09,2139.45,55.36,3.85,46.9,4.01,49.16,4.16,57.88,4.84
2010-07-12,2171.53,56.27,3.88,47.59,4.04,50.09,4.22,58.8,4.9
2010-07-13,2151.75,55.94,3.81,47.27,3.96,49.77,4.2,58.52,4.82
2010-07-14,2167.74,56.36,3.84,47.55,3.99,49.58,4.21,59.08,4.85
2010-07-15,2104.72,54.73,3.73,46.11,3.88,48.67,4.1,57.43,4.71
2010-07-16,2114.58,54.83,3.74,46.18,3.89,49.0,4.15,57.56,4.73
2010-07-19,2163.38,56.08,3.82,47.41,3.98,50.14,4.27,58.78,4.84
2010-07-20,2224.93,57.72,3.93,48.81,4.1,50.98,4.36,60.51,4.98
2010-07-21,2231.0,57.97,3.94,49.12,4.11,51.38,4.41,60.81,5.0
2010-07-22,2267.24,58.7,4.0,49.81,4.18,51.58,4.44,61.87,5.08
2010-07-23,2267.86,58.7,4.0,49.68,4.17,51.69,4.44,61.69,5.09
2010-07-26,2300.64,59.54,4.06,50.45,4.24,52.23,4.45,62.7,5.18
2010-07-27,2303.54,59.61,4.06,50.69,4.24,51.94,4.46,62.41,5.18
2010-07-28,2351.5,61.51,4.05,51.59,4.23,52.72,4.53,63.5,5.15
2010-07-29,2367.54,61.67,4.09,51.61,4.27,52.22,4.53,63.6,5.18
2010-07-30,2372.05,61.09,4.08,51.46,4.26,50.77,4.5,63.0,5.15
2010-08-02,2407.54,61.32,4.13,51.63,4.32,52.58,4.64,63.77,5.2
2010-08-03,2352.29,59.94,4.04,50.44,4.22,51.06,4.48,61.66,5.08
2010-08-04,2392.7,59.96,4.09,50.48,4.28,50.78,4.48,62.63,5.14
2010-08-05,2391.47,60.1,4.1,50.67,4.29,51.46,4.52,62.49,5.15
2010-08-06,2449.27,61.49,4.19,51.97,4.39,52.37,4.68,63.78,5.28
2010-08-09,2474.03,61.61,4.23,52.28,4.42,53.54,4.65,64.54,5.32
2010-08-10,2371.11,58.61,4.06,49.48,4.22,50.03,4.4,60.93,5.09
2010-08-11,2407.15,59.07,4.11,50.04,4.28,50.76,4.43,61.83,5.16
2010-08-12,2383.01,58.59,4.08,49.58,4.23,50.94,4.35,61.09,5.11
2010-08-13,2417.8,59.43,4.14,50.45,4.3,52.11,4.43,62.03,5.2
2010-08-16,2468.11,59.51,4.21,51.2,4.38,51.39,4.5,60.36,5.29
2010-08-17,2487.76,59.84,4.24,51.6,4.42,51.37,4.53,60.76,5.34
2010-08-18,2497.0,60.01,4.25,51.77,4.43,50.79,4.53,61.05,5.38
2010-08-19,2498.57,59.01,4.25,51.58,4.43,50.85,4.54,60.6,5.38
2010-08-20,2434.82,57.51,4.14,50.12,4.34,50.14,4.4,59.37,5.25
2010-08-23,2463.23,58.43,4.18,50.92,4.39,49.71,4.55,52.9,5.32
2010-08-24,2487.03,58.53,4.22,50.96,4.42,50.34,4.58,52.34,5.35
2010-08-25,2439.28,56.03,4.13,49.17,4.33,47.47,4.42,50.36,5.24
2010-08-26,2470.43,56.54,4.18,49.86,4.38,47.71,4.45,50.92,5.3
2010-08-27,2484.91,57.06,4.21,50.49,4.4,48.2,4.51,74.05,5.33
2010-08-30,2566.13,59.09,4.33,52.18,4.52,50.09,4.68,75.38,5.48
2010-08-31,2588.95,59.68,4.36,53.3,4.55,51.11,4.7,75.54,5.55
2010-09-01,2557.5,59.01,4.32,52.77,4.49,50.0,4.76,74.57,5.5
2010-09-02,2615.08,60.37,4.41,53.87,4.58,52.29,4.97,76.02,5.64
2010-09-03,2660.47,61.45,4.49,54.61,4.66,52.59,4.98,77.37,5.77
2010-09-06,2632.23,60.83,4.45,54.13,4.63,51.53,4.9,77.16,5.69
2010-09-07,2658.39,61.49,4.5,54.98,4.68,51.0,5.02,77.53,5.73
2010-09-08,2690.3,62.21,4.55,55.67,4.72,52.66,5.09,78.08,5.8
2010-09-09,2677.42,61.92,4.53,55.45,4.7,52.86,5.16,77.33,5.77
2010-09-10,2673.63,61.89,4.53,55.72,4.69,53.91,5.15,77.54,5.79
2010-09-13,2755.77,63.93,4.68,57.31,4.8,55.02,5.33,79.66,5.98
2010-09-14,2798.55,65.12,4.74,58.17,4.85,55.36,5.29,81.18,6.01
2010-09-15,2733.32,63.7,4.63,56.79,4.74,54.56,5.18,79.39,5.87
2010-09-16,2668.38,62.35,4.54,55.59,4.62,53.2,5.15,76.74,5.74
2010-09-17,2666.44,62.42,4.54,55.3,4.61,53.55,5.14,75.97,5.72
2010-09-20,2625.83,61.46,4.47,54.4,4.55,53.37,5.02,75.32,5.62
2010-09-21,2611.22,60.94,4.43,54.07,4.53,52.66,5.04,74.17,5.57
2010-09-27,2695.25,62.94,4.58,56.06,4.65,55.05,5.16,76.38,5.79
2010-09-28,2709.01,63.29,4.6,56.27,4.66,54.86,5.29,76.12,5.82
2010-09-29,2658.11,61.96,4.51,55.23,4.58,54.2,5.1,75.98,5.71
2010-09-30,2694.15,62.78,4.57,56.11,4.64,58.45,5.19,76.99,5.8
2010-10-08,2741.09,63.83,4.64,57.19,4.73,59.31,5.32,78.41,5.87
2010-10-11,2710.71,63.02,4.58,56.62,4.71,56.06,5.18,78.84,5.79
2010-10-12,2723.95,63.18,4.6,56.65,4.74,55.05,5.2,78.71,5.78
2010-10-13,2727.05,63.2,4.6,56.77,4.74,54.93,5.23,80.02,5.81
2010-10-14,2627.09,60.8,4.42,54.26,4.55,51.7,4.91,77.01,5.58
2010-10-15,2635.15,60.88,4.43,54.04,4.57,51.1,4.93,78.22,5.57
2010-10-18,2587.74,59.91,4.36,53.07,4.51,49.53,4.96,78.12,5.49
2010-10-19,2713.3,62.68,4.56,55.74,4.72,52.45,5.12,81.76,5.76
2010-10-20,2723.11,62.72,4.57,55.81,4.73,53.27,5.08,80.7,5.76
2010-10-21,2763.66,62.75,4.62,56.35,4.78,53.42,5.33,107.61,5.74
2010-10-22,2839.96,62.94,4.73,56.79,4.85,54.76,5.36,96.09,5.85
