,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2007-02-27,2405.57,58.09,3.04,49.56,2.79,42.63,3.13,57.57,3.52
2007-02-28,2513.53,60.6,3.18,51.64,2.93,43.8,3.22,59.7,3.66
2007-03-01,2459.51,59.32,3.11,50.31,2.87,42.99,3.17,57.05,3.58
2007-03-02,2503.68,60.4,3.16,51.3,2.93,43.92,3.24,58.42,3.64
2007-03-05,2511.92,60.57,3.17,51.52,2.93,44.38,3.26,58.64,3.65
2007-03-06,2516.0,60.72,3.18,51.67,2.93,44.84,3.26,58.95,3.67
2007-03-07,2580.6,62.26,3.26,52.93,3.0,45.48,3.34,60.01,3.76
2007-03-08,2634.88,63.52,3.32,54.06,3.07,46.32,3.38,61.78,3.83
2007-03-09,2638.05,63.56,3.33,54.03,3.07,46.45,3.36,62.1,3.83
2007-03-12,2696.5,64.83,3.4,55.13,3.16,47.75,3.45,63.28,3.91
2007-03-13,2727.45,65.55,3.44,55.76,3.2,47.95,3.52,63.82,3.94
2007-03-14,2708.69,65.06,3.41,55.13,3.18,47.54,3.46,63.98,3.92
2007-03-15,2760.84,66.33,3.48,56.28,3.24,49.05,3.53,64.93,4.02
2007-03-16,2710.86,65.16,3.42,55.25,3.17,47.89,3.43,63.94,3.95
2007-03-19,2751.48,66.16,3.47,55.99,3.21,47.84,3.5,64.06,4.01
2007-03-20,2810.71,67.38,3.54,57.31,3.29,48.91,3.61,64.42,4.09
2007-03-21,2859.01,68.5,3.6,58.22,3.35,50.24,3.66,66.17,4.16
2007-03-22,2861.15,68.57,3.6,58.36,3.36,49.8,3.68,66.54,4.17
2007-03-23,2898.0,69.45,3.65,59.16,3.41,50.86,3.77,68.32,4.21
2007-03-26,2989.05,71.72,3.75,60.9,3.52,51.87,3.87,70.18,4.34
2007-03-27,3039.53,72.83,3.81,61.78,3.58,53.29,3.91,70.38,4.41
2007-03-28,3004.3,71.97,3.77,60.99,3.53,53.01,3.87,69.27,4.35
2007-03-29,2894.78,69.53,3.64,58.95,3.38,50.52,3.69,66.67,4.19
2007-03-30,2926.06,70.25,3.67,59.64,3.42,51.0,3.72,67.17,4.22
2007-04-02,2993.63,71.96,3.75,61.08,3.51,52.09,3.84,68.42,4.3
2007-04-03,3042.46,73.08,3.81,61.89,3.56,52.78,3.88,69.38,4.36
2007-04-04,3078.9,73.91,3.85,62.63,3.6,52.83,3.91,70.83,4.41
2007-04-05,3133.14,75.28,3.92,63.79,3.67,54.27,3.97,71.2,4.48
2007-04-06,3182.8,76.5,3.98,64.8,3.72,55.02,4.06,72.13,4.54
2007-04-09,3240.3,77.79,4.06,65.76,3.79,55.67,4.11,73.87,4.62
2007-04-10,3261.53,77.51,4.07,65.91,3.8,55.36,4.16,73.58,4.64
2007-04-11,3309.74,78.59,4.12,66.98,3.86,56.82,4.21,74.77,4.7
2007-04-12,3387.41,80.29,4.22,68.44,3.95,57.72,4.37,75.4,4.81
2007-04-13,3358.63,79.4,4.18,67.64,3.92,57.36,4.27,75.08,4.78
2007-04-16,3458.07,82.07,4.31,69.43,4.04,57.72,4.38,73.94,4.93
2007-04-17,3558.22,83.36,4.42,70.56,4.16,59.03,4.57,77.43,5.04
2007-04-18,3649.71,84.47,4.52,71.74,4.26,59.06,4.65,78.0,5.16
2007-04-19,3435.78,79.46,4.26,67.27,4.0,56.06,4.36,73.54,4.87
2007-04-20,3614.39,82.35,4.47,70.03,4.2,58.42,4.56,80.95,5.11
2007-04-23,3782.26,85.58,4.68,72.6,4.39,60.79,4.78,86.23,5.32
2007-04-24,3821.42,81.31,4.69,71.47,4.4,61.22,4.81,80.4,5.32
2007-04-25,3805.05,76.67,4.65,69.34,4.37,60.75,4.73,77.92,5.3
2007-04-26,3853.27,74.36,4.69,68.23,4.41,61.46,4.75,86.76,5.32
2007-04-27,3845.81,71.57,4.64,65.66,4.38,59.99,4.73,97.38,5.23
2007-04-30,3903.69,72.43,4.67,65.17,4.41,57.54,4.73,88.51,5.3
2007-05-08,4091.13,75.86,4.9,68.04,4.62,61.13,5.01,92.93,5.56
2007-05-09,4099.13,75.94,4.91,67.8,4.62,60.96,4.96,92.77,5.55
2007-05-10,4128.08,76.6,4.94,68.51,4.68,60.8,5.0,93.79,5.6
2007-05-11,4109.4,76.25,4.92,67.93,4.65,59.86,4.97,94.14,5.57
2007-05-14,4133.83,76.66,4.95,68.36,4.69,60.18,5.02,93.71,5.6
2007-05-15,3998.78,74.19,4.79,66.28,4.54,58.17,4.87,89.43,5.43
2007-05-16,4118.14,76.42,4.94,68.13,4.66,60.49,5.01,91.37,5.6
2007-05-17,4221.91,78.37,5.07,69.89,4.79,62.3,5.13,93.41,5.74
2007-05-18,4235.19,78.63,5.09,69.94,4.8,62.66,5.16,93.51,5.77
2007-05-21,4364.16,81.02,5.24,71.74,4.94,64.85,5.29,96.31,5.94
2007-05-22,4459.81,82.82,5.36,73.22,5.05,65.22,5.37,98.38,6.05
2007-05-23,4582.31,85.06,5.5,75.17,5.2,66.45,5.54,101.29,6.22
2007-05-24,4571.71,84.75,5.48,74.53,5.16,65.99,5.47,100.4,6.19
2007-05-25,4649.86,86.14,5.57,75.66,5.24,67.82,5.59,101.47,6.28
2007-05-28,4761.7,88.31,5.72,77.6,5.38,69.33,5.77,104.84,6.44
2007-05-29,4853.64,90.02,5.83,79.1,5.47,70.99,5.83,106.14,6.55
2007-05-30,4456.28,82.68,5.35,72.29,4.99,65.5,5.3,97.2,6.01
2007-05-31,4267.78,79.43,5.14,69.49,4.72,62.25,5.07,92.04,5.77
2007-06-01,3960.44,73.89,4.79,64.49,4.33,58.97,4.75,84.74,5.38
2007-06-04,3618.69,67.49,4.37,58.98,3.95,54.37,4.35,77.15,4.92
2007-06-05,3659.94,68.41,4.42,60.72,3.99,55.06,4.39,77.41,4.94
2007-06-06,3736.93,69.87,4.52,61.96,4.06,56.23,4.47,78.9,5.04
2007-06-07,3936.77,73.59,4.76,65.12,4.27,59.48,4.7,83.15,5.32
2007-06-08,4002.87,74.87,4.85,66.09,4.33,60.07,4.77,84.33,5.42
2007-06-11,4104.55,76.88,4.98,67.78,4.41,62.06,4.86,86.6,5.54
2007-06-12,4218.44,79.07,5.12,69.9,4.51,63.2,5.02,88.79,5.72
2007-06-13,4372.53,81.86,5.3,72.33,4.71,64.87,5.23,92.96,5.92
2007-06-14,4311.98,80.8,5.23,71.09,4.63,64.12,5.21,90.8,5.84
2007-06-15,4316.53,81.0,5.24,70.89,4.61,63.84,5.21,90.39,5.83
2007-06-18,4439.19,83.3,5.39,73.1,4.75,66.52,5.41,93.46,6.0
2007-06-19,4529.03,84.86,5.49,74.51,4.85,68.47,5.49,94.94,6.12
2007-06-20,4396.22,82.47,5.34,72.27,4.71,66.39,5.29,93.1,5.95
2007-06-21,4374.49,82.07,5.31,71.88,4.68,66.61,5.24,92.42,5.91
2007-06-22,4123.22,77.49,5.01,67.49,4.37,61.49,4.85,87.17,5.58
2007-06-25,3851.94,72.46,4.69,62.7,4.05,58.12,4.56,81.8,5.21
2007-06-26,3928.7,73.78,4.78,64.55,4.14,58.95,4.65,82.86,5.32
2007-06-27,4022.31,75.53,4.89,66.01,4.23,60.57,4.79,84.74,5.44
2007-06-28,3757.98,70.56,4.57,61.41,3.92,55.86,4.43,79.36,5.09
2007-06-29,3585.49,71.44,4.63,58.86,3.72,53.71,4.17,75.75,4.86
2007-07-02,3644.79,66.5,4.19,58.3,3.77,53.6,4.25,80.07,4.81
2007-07-03,3704.71,67.62,4.26,59.31,3.82,54.18,4.26,80.49,4.88
2007-07-04,3622.52,66.16,4.16,57.92,3.71,53.61,4.16,77.79,4.77
2007-07-05,3380.18,61.77,3.89,54.04,3.46,49.93,3.9,71.72,4.46
2007-07-06,3591.38,65.59,4.13,57.5,3.69,53.23,4.17,76.53,4.72
2007-07-09,3711.71,67.73,4.27,59.35,3.82,54.75,4.26,80.26,4.88
2007-07-10,3606.19,65.54,4.14,57.34,3.69,53.45,4.15,77.61,4.73
2007-07-11,3653.31,66.38,4.19,58.08,3.75,54.26,4.23,78.96,4.79
2007-07-12,3671.18,66.48,4.21,58.3,3.78,54.27,4.3,79.39,4.82
2007-07-13,3655.84,66.24,4.2,58.04,3.75,53.96,4.24,78.98,4.81
2007-07-16,3532.06,63.87,4.06,56.13,3.62,53.05,4.07,76.21,4.66
2007-07-17,3610.38,65.08,4.15,57.27,3.7,53.67,4.19,78.65,4.76
2007-07-18,3624.34,65.22,4.15,57.37,3.7,53.84,4.17,78.4,4.78
2007-07-19,3640.28,65.48,4.17,57.61,3.72,54.06,4.21,78.74,4.81
2007-07-20,3788.74,67.72,4.34,59.59,3.86,56.21,4.37,81.87,4.98
2007-07-23,3984.79,70.46,4.56,62.35,4.07,58.76,4.6,87.94,5.23
2007-07-24,3993.02,70.75,4.57,62.43,4.07,58.78,4.58,88.1,5.23
2007-07-25,4106.83,72.14,4.69,64.07,4.19,59.95,4.7,90.62,5.37
2007-07-26,4190.88,73.19,4.78,64.88,4.27,60.82,4.8,92.9,5.47
2007-07-27,4269.77,74.03,4.86,65.71,4.35,61.54,4.86,94.17,5.57
2007-07-30,4353.09,75.11,4.95,67.08,4.44,62.41,4.93,95.61,5.68
2007-07-31,4403.58,75.22,5.0,67.33,4.49,61.64,5.0,92.13,5.73
2007-08-01,4161.14,71.08,4.73,63.46,4.21,57.9,4.72,86.12,5.41
2007-08-02,4336.81,74.1,4.93,65.92,4.37,61.0,4.92,90.61,5.63
2007-08-03,4408.05,75.18,5.01,66.75,4.42,61.94,5.03,91.19,5.72
2007-08-06,4504.34,76.63,5.12,68.12,4.52,61.37,5.11,93.34,5.83
2007-08-07,4470.14,75.74,5.08,67.49,4.49,60.82,5.05,91.97,5.79
2007-08-08,4395.43,74.3,4.98,66.31,4.41,59.78,4.92,89.28,5.67
2007-08-09,4442.06,74.36,5.02,66.46,4.44,60.21,4.95,89.58,5.7
2007-08-10,4348.81,72.58,4.9,65.09,4.33,60.16,4.86,83.18,5.56
2007-08-13,4329.77,72.07,4.87,64.94,4.33,58.65,4.89,76.63,5.53
2007-08-14,4436.21,73.25,4.98,66.29,4.43,59.63,5.02,78.53,5.66
2007-08-15,4412.8,72.6,4.93,65.73,4.39,59.2,4.93,76.89,5.61
2007-08-16,4438.96,72.69,4.95,65.91,4.43,59.17,4.97,80.76,5.64
2007-08-17,4390.88,71.93,4.88,65.08,4.39,58.69,4.92,80.12,5.56
2007-08-20,4570.57,73.46,5.06,67.4,4.55,62.51,5.08,86.66,5.75
2007-08-21,4625.28,74.0,5.11,67.63,4.58,61.48,5.1,85.09,5.81
2007-08-22,4685.06,74.91,5.17,68.37,4.64,61.97,5.16,86.02,5.87
2007-08-23,4733.84,75.45,5.22,69.08,4.68,62.29,5.22,88.76,5.93
2007-08-24,4742.95,75.47,5.22,69.18,4.68,62.83,5.23,91.87,5.95
2007-08-27,4724.54,75.42,5.2,68.31,4.65,61.37,5.15,89.31,5.93
2007-08-28,4729.79,75.36,5.2,68.27,4.64,61.46,5.17,82.92,5.92
2007-08-29,4701.44,75.82,5.16,67.38,4.6,60.68,5.14,80.56,5.89
2007-08-30,4843.71,78.01,5.31,69.6,4.77,61.81,5.37,78.84,6.06
2007-08-31,4897.64,78.71,5.37,69.78,4.82,61.85,5.36,81.33,6.11
2007-09-03,5008.83,80.5,5.49,71.59,4.95,63.33,5.55,82.92,6.24
2007-09-04,4980.53,80.07,5.45,71.09,4.9,63.52,5.46,82.06,6.21
2007-09-05,5010.73,80.6,5.49,71.54,4.93,63.71,5.52,83.19,6.24
2007-09-06,5065.52,81.48,5.54,72.33,4.99,63.5,5.52,84.08,6.32
2007-09-07,4939.23,79.52,5.41,70.51,4.86,61.91,5.41,82.59,6.17
2007-09-10,5038.94,81.15,5.52,71.97,4.97,63.28,5.55,85.29,6.32
2007-09-11,4718.31,75.97,5.17,67.26,4.64,58.76,5.15,79.5,5.92
2007-09-12,4770.77,76.79,5.22,67.94,4.69,59.25,5.18,79.81,5.99
2007-09-13,4872.66,78.4,5.33,69.2,4.77,60.28,5.29,80.85,6.1
2007-09-14,4936.69,79.4,5.4,70.0,4.84,60.34,5.38,82.52,6.18
2007-09-17,5047.6,81.16,5.51,71.64,4.96,61.31,5.49,84.57,6.32
2007-09-18,5096.24,82.0,5.56,72.18,5.0,63.19,5.52,85.73,6.35
2007-09-19,5029.1,81.0,5.48,71.13,4.92,62.3,5.42,85.32,6.25
2007-09-20,5079.08,81.83,5.53,71.87,4.98,63.02,5.48,85.96,6.31
2007-09-21,5028.84,81.04,5.47,70.98,4.91,62.5,5.4,84.52,6.24
2007-09-24,5054.73,81.43,5.5,71.25,4.93,61.93,5.42,85.08,6.26
2007-09-25,5013.06,80.81,5.44,70.86,4.88,62.33,5.42,84.13,6.21
2007-09-26,4932.52,79.67,5.35,69.89,4.8,61.27,5.37,82.46,6.1
2007-09-27,4972.72,80.43,5.4,70.58,4.84,61.53,5.37,83.2,6.17
2007-09-28,5083.65,82.25,5.53,72.15,4.94,62.48,5.45,84.69,6.29
2007-10-08,5088.6,82.3,5.53,72.17,4.94,61.76,5.39,84.26,6.28
2007-10-09,5141.89,83.14,5.59,72.95,5.01,63.09,5.51,85.47,6.34
2007-10-10,5109.1,82.63,5.55,72.39,4.95,62.33,5.43,84.69,6.29
2007-10-11,5005.5,81.0,5.44,70.85,4.84,60.58,5.32,83.11,6.17
2007-10-12,4891.39,79.3,5.32,68.91,4.69,59.78,5.09,82.32,6.03
2007-10-15,4890.6,79.42,5.33,68.9,4.67,60.39,5.05,82.77,6.04
2007-10-16,4943.56,80.3,5.38,69.77,4.74,59.98,5.08,81.82,6.1
2007-10-17,4929.54,77.39,5.37,69.1,4.73,59.08,5.09,79.78,6.1
2007-10-18,4814.46,75.42,5.25,67.46,4.62,58.16,5.03,78.01,5.95
2007-10-19,4813.95,75.23,5.22,67.08,4.59,57.55,5.02,77.89,5.93
2007-10-22,4688.29,72.39,5.07,64.55,4.44,55.1,4.79,76.7,5.75
2007-10-23,4688.72,71.88,5.04,64.15,4.44,55.67,4.82,76.74,5.73
2007-10-24,4596.64,69.74,4.92,62.36,4.3,53.61,4.74,74.45,5.59
2007-10-25,4251.5,63.93,4.54,57.03,3.94,49.66,4.33,68.5,5.15
2007-10-26,4228.95,61.63,4.49,55.86,3.91,48.78,4.29,64.94,5.1
2007-10-29,4288.79,61.88,4.52,56.05,3.95,48.27,4.23,64.37,5.14
2007-10-30,4388.33,62.77,4.61,56.91,4.03,49.02,4.37,65.32,5.25
2007-10-31,4550.18,64.96,4.77,58.84,4.18,50.3,4.53,66.48,5.45
2007-11-01,4431.1,63.26,4.65,56.98,4.05,48.82,4.36,63.79,5.3
2007-11-02,4329.63,61.76,4.54,55.55,3.96,47.71,4.27,63.37,5.21
2007-11-05,4361.87,62.21,4.57,56.38,4.04,47.97,4.32,64.13,5.25
2007-11-06,4395.01,62.7,4.6,56.88,4.08,48.85,4.39,64.82,5.29
2007-11-07,4385.86,62.54,4.59,56.75,4.07,48.36,4.35,64.74,5.28
2007-11-08,4205.65,60.02,4.4,54.46,3.91,47.02,4.21,62.06,5.06
2007-11-09,4153.24,59.33,4.35,53.95,3.89,46.35,4.2,61.4,5.01
2007-11-12,4098.56,58.51,4.29,53.2,3.85,45.42,4.21,60.47,4.94
2007-11-13,4114.51,58.75,4.3,53.41,3.87,45.49,4.19,61.48,4.96
2007-11-14,4263.99,60.92,4.45,55.47,4.0,47.52,4.31,63.58,5.12
2007-11-15,4210.7,60.19,4.4,54.61,3.94,47.07,4.28,62.4,5.07
2007-11-16,4217.23,60.29,4.4,54.74,3.95,47.03,4.28,63.58,5.06
2007-11-19,4313.28,61.67,4.5,56.24,4.06,48.49,4.39,65.54,5.19
2007-11-20,4371.68,62.55,4.57,57.08,4.11,49.07,4.46,66.34,5.26
2007-11-21,4308.42,61.65,4.5,56.17,4.04,48.53,4.38,65.17,5.2
2007-11-22,4113.31,58.88,4.29,53.62,3.86,46.22,4.16,61.67,4.97
2007-11-23,4193.98,60.05,4.37,54.74,3.93,47.23,4.22,63.01,5.05
2007-11-26,4151.88,59.44,4.33,54.2,3.9,46.76,4.24,62.15,5.01
2007-11-27,4108.95,58.82,4.28,53.75,3.88,46.49,4.18,60.76,4.96
2007-11-28,4078.04,58.4,4.24,53.47,3.87,45.74,4.18,60.42,4.92
2007-11-29,4185.27,59.94,4.35,54.97,3.97,47.21,4.28,62.51,5.04
2007-11-30,4122.93,59.02,4.29,54.11,3.91,46.73,4.21,61.84,4.97
2007-12-03,4170.26,59.66,4.33,54.75,3.96,47.71,4.26,62.85,5.02
2007-12-04,4194.02,60.01,4.36,54.96,3.97,47.88,4.26,63.63,5.06
2007-12-05,4273.05,61.15,4.44,55.99,4.04,48.48,4.31,64.85,5.15
2007-12-06,4291.07,61.43,4.46,56.15,4.05,48.78,4.35,65.07,5.18
2007-12-07,4362.22,62.46,4.54,57.21,4.12,49.45,4.45,66.48,5.25
2007-12-10,4483.83,64.24,4.67,58.8,4.22,50.56,4.52,68.12,5.4
2007-12-11,4534.94,64.95,4.72,59.47,4.28,51.31,4.65,69.28,5.46
2007-12-12,4544.68,65.12,4.73,59.65,4.29,51.56,4.61,69.5,5.47
2007-12-13,4402.64,63.12,4.58,57.84,4.16,50.1,4.48,67.35,5.3
2007-12-14,4499.53,64.51,4.68,59.12,4.26,51.66,4.64,68.77,5.41
2007-12-17,4506.04,64.56,4.68,59.33,4.28,52.18,4.64,68.94,5.43
2007-12-18,4467.81,64.07,4.64,58.94,4.24,51.64,4.62,68.79,5.38
2007-12-19,4565.62,65.48,4.74,60.24,4.33,52.5,4.72,70.42,5.49
2007-12-20,4621.39,66.31,4.8,61.0,4.38,52.87,4.75,71.48,5.55
2007-12-21,4691.53,67.31,4.88,61.95,4.44,53.39,4.85,72.51,5.63
2007-12-24,4772.64,68.52,4.96,62.95,4.5,54.54,4.9,73.64,5.73
2007-12-25,4815.21,69.15,5.01,63.52,4.55,55.17,4.98,74.16,5.79
2007-12-26,4912.84,70.53,5.11,64.84,4.64,56.3,5.07,75.7,5.91
2007-12-27,4963.45,71.26,5.16,65.42,4.68,56.21,5.11,76.11,5.96
2007-12-28,4947.6,71.06,5.15,65.12,4.66,56.1,5.09,75.66,5.94
2008-01-02,5123.93,69.83,5.27,66.45,4.79,59.93,5.22,86.29,6.13
2008-01-03,5230.75,71.28,5.38,67.9,4.89,62.0,5.29,87.97,6.25
2008-01-04,5243.03,71.43,5.39,68.04,4.89,61.86,5.25,87.79,6.27
2008-01-07,5347.81,72.88,5.47,69.35,4.98,62.17,5.3,89.08,6.38
2008-01-08,5200.55,70.86,5.32,67.29,4.83,61.26,5.17,86.4,6.2
2008-01-09,5356.48,72.57,5.41,69.06,4.96,63.83,5.31,89.35,6.35
2008-01-10,5382.33,72.86,5.42,69.3,4.97,63.73,5.28,89.02,6.36
2008-01-11,5376.8,72.71,5.41,69.21,4.96,63.64,5.25,89.08,6.33
2008-01-14,5445.1,73.76,5.49,70.49,5.04,64.48,5.33,90.07,6.42
2008-01-15,5487.09,74.19,5.52,71.04,5.09,64.93,5.42,89.91,6.48
2008-01-16,5412.91,73.09,5.45,69.87,5.02,63.71,5.33,87.75,6.39
2008-01-17,5270.96,71.05,5.31,67.86,4.89,62.13,5.2,84.84,6.23
2008-01-18,5317.45,71.49,5.34,68.26,4.94,62.17,5.26,86.07,6.28
2008-01-21,5097.23,68.49,5.11,65.23,4.72,59.58,5.03,83.28,6.01
2008-01-22,4661.83,62.66,4.67,59.47,4.3,55.15,4.64,75.04,5.49
2008-01-23,4912.06,65.81,4.92,62.58,4.52,56.68,4.94,78.93,5.76
2008-01-24,5080.93,67.77,5.08,64.48,4.67,60.49,5.13,82.72,5.95
2008-01-25,5096.69,67.96,5.09,64.66,4.67,59.59,5.1,83.68,5.96
2008-01-28,4740.5,63.21,4.74,59.83,4.33,55.44,4.73,77.57,5.53
2008-01-29,4840.64,64.66,4.83,61.38,4.43,56.85,4.85,79.72,5.62
2008-01-30,4851.43,64.8,4.84,61.55,4.45,57.22,4.87,78.87,5.64
2008-01-31,4663.41,62.21,4.66,59.33,4.28,54.78,4.68,76.22,5.42
2008-02-01,4456.93,59.33,4.44,56.81,4.07,53.03,4.41,71.57,5.15
2008-02-04,4820.39,63.74,4.79,61.1,4.4,57.22,4.78,77.34,5.55
2008-02-05,4838.99,63.96,4.8,61.2,4.41,57.34,4.79,76.67,5.56
2008-02-13,4813.58,63.61,4.77,60.87,4.39,56.87,4.8,76.3,5.54
2008-02-14,4910.36,64.94,4.87,62.13,4.49,58.11,4.89,77.56,5.64
2008-02-15,4886.02,64.56,4.84,61.66,4.47,57.78,4.86,77.37,5.61
2008-02-18,5043.14,66.69,5.0,63.65,4.61,59.77,5.07,79.03,5.8
2008-02-19,5133.36,67.37,5.09,64.67,4.69,60.94,5.16,84.91,5.89
2008-02-20,5089.44,66.69,5.05,63.84,4.64,59.96,5.14,83.58,5.84
2008-02-21,5153.6,67.38,5.1,64.55,4.71,60.41,5.17,85.46,5.92
2008-02-22,5029.2,65.64,4.98,62.88,4.59,58.82,5.04,83.57,5.79
2008-02-25,4869.65,63.45,4.81,60.48,4.44,57.21,4.85,79.15,5.56
2008-02-26,4868.81,63.4,4.81,60.69,4.47,56.72,4.85,80.18,5.56
2008-02-27,4977.34,64.81,4.92,62.09,4.58,57.69,4.96,82.06,5.68
2008-02-28,4989.41,64.85,4.92,62.25,4.58,58.2,4.99,83.95,5.71
2008-02-29,5057.62,65.58,4.98,62.98,4.64,59.65,5.05,91.81,5.78
2008-03-03,5227.73,67.44,5.15,64.85,4.79,60.8,5.23,95.64,5.98
2008-03-04,5192.59,66.83,5.11,64.21,4.76,60.17,5.17,95.05,5.95
2008-03-05,5214.24,66.74,5.12,64.32,4.8,60.15,5.25,99.3,5.97
2008-03-06,5223.82,66.86,5.13,64.58,4.82,60.26,5.22,98.7,5.98
2008-03-07,5115.92,65.53,5.02,63.26,4.7,59.61,5.1,96.75,5.86
2008-03-10,4948.35,63.28,4.85,61.02,4.54,57.36,4.92,92.86,5.66
2008-03-11,5015.93,63.96,4.91,61.62,4.61,58.08,5.01,95.44,5.74
2008-03-12,4881.03,62.35,4.78,59.99,4.48,56.5,4.85,93.58,5.58
2008-03-13,4688.68,59.94,4.59,57.59,4.31,54.53,4.63,89.22,5.37
2008-03-14,4662.32,59.51,4.56,57.17,4.29,54.38,4.62,88.78,5.32
2008-03-17,4302.61,55.09,4.21,52.66,3.95,50.43,4.23,81.2,4.9
2008-03-18,3986.32,50.72,3.88,48.38,3.64,45.86,3.91,75.13,4.54
2008-03-19,4176.49,53.28,4.07,50.76,3.82,48.94,4.11,79.11,4.73
2008-03-20,4347.74,55.37,4.23,52.56,3.96,50.35,4.31,82.36,4.92
2008-03-21,4405.86,55.76,4.29,53.01,4.01,50.56,4.34,82.85,4.99
2008-03-24,4314.58,54.29,4.19,51.72,3.92,49.85,4.27,83.36,4.89
2008-03-25,4367.34,54.9,4.24,52.28,3.98,50.23,4.34,85.75,4.95
2008-03-26,4352.05,54.69,4.22,52.05,3.96,50.46,4.31,84.67,4.92
2008-03-27,4119.78,51.46,3.99,48.97,3.73,47.67,4.04,81.92,4.64
2008-03-28,4241.45,52.87,4.11,50.41,3.84,48.14,4.13,85.16,4.76
2008-03-31,4044.1,50.31,3.92,47.8,3.66,46.38,3.92,83.01,4.53
2008-04-01,3704.27,46.05,3.59,43.69,3.34,42.56,3.55,75.68,4.15
2008-04-02,3500.52,43.43,3.39,41.34,3.14,40.26,3.37,71.34,3.91
2008-04-03,3588.76,44.56,3.48,42.48,3.22,41.39,3.45,73.36,4.0
2008-04-07,3822.37,47.34,3.72,45.22,3.42,44.45,3.64,77.68,4.27
2008-04-08,3908.8,48.23,3.8,46.13,3.49,44.84,3.74,83.56,4.36
2008-04-09,3695.31,45.73,3.59,43.74,3.29,42.72,3.51,78.15,4.1
2008-04-10,3803.46,46.75,3.69,44.83,3.38,43.74,3.61,79.72,4.22
2008-04-11,3862.36,47.36,3.75,45.4,3.43,44.26,3.68,80.69,4.28
2008-04-14,3607.22,44.05,3.5,42.07,3.19,41.29,3.39,74.82,4.0
2008-04-15,3723.27,45.26,3.61,43.33,3.29,42.3,3.51,77.44,4.12
2008-04-16,3633.68,43.58,3.51,42.03,3.2,41.65,3.41,79.2,4.0
2008-04-17,3511.91,42.04,3.4,40.4,3.07,40.28,3.32,76.14,3.86
2008-04-18,3338.27,39.55,3.22,38.09,2.9,37.78,3.09,71.13,3.66
2008-04-21,3314.51,39.08,3.2,37.76,2.89,37.96,3.09,70.83,3.64
2008-04-22,3266.38,37.41,3.15,36.3,2.84,37.14,3.04,70.29,3.56
2008-04-23,3409.77,38.9,3.29,37.89,2.97,37.99,3.18,70.6,3.7
2008-04-24,3723.07,42.52,3.58,41.27,3.24,41.2,3.47,76.64,4.03
2008-04-25,3756.33,42.88,3.61,41.55,3.28,41.42,3.51,73.68,4.06
2008-04-28,3729.56,41.81,3.59,40.61,3.24,40.71,3.51,72.36,4.02
2008-04-29,3759.55,41.83,3.6,40.8,3.27,40.06,3.54,69.84,4.04
2008-04-30,3903.18,45.19,3.76,43.15,3.42,41.72,3.68,69.42,4.18
2008-05-05,4040.16,46.83,3.9,44.68,3.53,43.55,3.8,71.55,4.35
