,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2009-08-20,3024.51,48.4,3.35,44.61,3.07,33.04,3.43,62.55,3.6
2009-08-21,3102.6,48.66,3.43,45.51,3.15,32.8,3.48,61.7,3.69
2009-08-24,3174.24,49.77,3.51,46.46,3.22,33.72,3.67,62.15,3.78
2009-08-25,3170.3,49.84,3.5,46.52,3.22,33.94,3.61,64.68,3.8
2009-08-26,3281.43,51.85,3.64,48.0,3.33,35.2,3.78,61.56,3.91
2009-08-27,3280.96,49.99,3.59,47.4,3.32,35.13,3.75,55.87,3.89
2009-08-28,3186.72,50.51,3.46,46.41,3.21,34.59,3.62,57.42,3.77
2009-08-31,2968.3,46.21,3.18,42.86,2.95,32.27,3.37,55.5,3.5
2009-09-01,2957.16,46.12,3.18,42.74,2.93,32.44,3.34,56.41,3.47
2009-09-02,2996.74,46.8,3.22,43.23,2.97,32.94,3.34,58.25,3.52
2009-09-03,3144.43,49.19,3.39,45.22,3.11,33.62,3.5,60.63,3.68
2009-09-04,3190.99,49.96,3.44,45.9,3.16,34.69,3.57,60.71,3.74
2009-09-07,3234.8,50.53,3.48,46.54,3.19,34.57,3.56,60.97,3.79
2009-09-08,3319.87,51.97,3.58,47.61,3.27,36.3,3.68,62.28,3.9
2009-09-09,3330.67,52.2,3.6,47.68,3.28,37.02,3.72,61.73,3.91
2009-09-10,3273.57,51.2,3.53,46.93,3.22,36.52,3.63,61.01,3.84
2009-09-11,3318.97,51.87,3.57,47.65,3.27,36.07,3.69,61.86,3.9
2009-09-14,3400.42,53.07,3.66,48.88,3.35,37.24,3.76,63.62,4.0
2009-09-15,3420.05,53.36,3.68,49.09,3.37,36.91,3.84,63.92,4.02
2009-09-16,3412.67,53.12,3.66,49.12,3.38,37.28,3.85,64.25,4.03
2009-09-17,3493.3,54.4,3.75,50.21,3.47,37.13,3.97,65.89,4.13
2009-09-18,3373.92,52.67,3.63,48.58,3.35,35.53,3.83,62.82,3.99
2009-09-21,3466.66,54.21,3.73,49.96,3.43,37.33,3.91,63.68,4.11
2009-09-22,3421.36,53.6,3.69,49.13,3.35,36.77,3.87,61.59,4.02
2009-09-23,3328.7,52.08,3.59,47.75,3.25,35.89,3.7,58.78,3.9
2009-09-24,3295.79,51.52,3.55,47.26,3.23,35.19,3.66,59.35,3.88
2009-09-25,3288.94,51.38,3.54,47.17,3.22,36.18,3.68,58.8,3.88
2009-09-28,3205.0,50.08,3.45,45.95,3.12,35.62,3.54,58.21,3.78
2009-09-29,3157.85,49.45,3.41,45.01,3.06,34.81,3.46,57.28,3.7
2009-09-30,3181.95,49.94,3.44,45.29,3.08,35.42,3.49,58.01,3.72
2009-10-09,3339.2,52.33,3.61,47.48,3.23,36.67,3.66,60.77,3.91
2009-10-12,3373.09,52.87,3.64,48.12,3.26,36.67,3.63,61.23,3.95
2009-10-13,3409.63,53.52,3.69,48.83,3.31,37.31,3.71,61.71,4.01
2009-10-14,3414.53,53.47,3.68,48.99,3.33,37.47,3.75,62.28,4.04
2009-10-15,3439.56,53.75,3.71,49.29,3.36,37.32,3.78,62.36,4.07
2009-10-16,3431.22,53.54,3.7,49.05,3.35,37.13,3.74,62.05,4.05
2009-10-19,3500.69,54.94,3.78,50.06,3.41,36.99,3.82,58.84,4.12
2009-10-20,3550.71,55.41,3.83,50.75,3.48,38.19,3.87,61.6,4.2
2009-10-21,3519.14,54.79,3.79,50.38,3.45,37.19,3.81,62.97,4.16
2009-10-22,3526.47,54.41,3.79,49.9,3.46,37.26,3.81,62.48,4.16
2009-10-23,3575.5,54.6,3.84,50.18,3.49,37.49,3.88,75.41,4.21
2009-10-26,3582.96,54.65,3.86,49.97,3.49,36.55,3.82,78.68,4.18
2009-10-27,3518.79,52.09,3.77,47.68,3.4,35.59,3.7,65.73,4.06
2009-10-28,3574.4,52.24,3.82,47.83,3.45,35.87,3.76,60.51,4.11
2009-10-29,3531.82,51.57,3.78,47.16,3.38,35.7,3.71,59.15,4.03
2009-10-30,3581.3,51.63,3.82,47.25,3.42,36.05,3.7,55.14,4.07
2009-11-02,3710.71,47.09,3.91,47.6,3.53,37.13,3.91,50.97,4.19
2009-11-03,3768.46,47.7,3.96,48.48,3.61,37.23,3.94,51.82,4.26
2009-11-04,3769.04,47.64,3.95,48.6,3.62,37.7,3.97,51.91,4.28
2009-11-05,3802.04,48.12,3.99,49.1,3.66,37.94,4.05,52.92,4.34
2009-11-06,3827.32,48.49,4.02,49.44,3.69,39.2,3.98,53.55,4.38
2009-11-09,3841.16,48.65,4.04,49.75,3.72,38.77,4.02,54.23,4.41
2009-11-10,3864.87,48.97,4.06,49.82,3.72,39.26,4.02,53.97,4.42
2009-11-11,3880.96,49.5,4.02,50.13,3.73,39.76,4.09,55.19,4.41
2009-11-12,3921.65,49.93,4.06,50.66,3.76,40.34,4.13,54.84,4.45
2009-11-13,3992.19,50.79,4.13,51.68,3.83,41.56,4.15,55.95,4.53
2009-11-16,4075.61,51.93,4.22,52.84,3.91,42.23,4.28,57.75,4.62
2009-11-17,4069.88,51.7,4.2,52.78,3.92,42.32,4.23,57.15,4.62
2009-11-18,4060.45,51.56,4.19,52.72,3.92,41.84,4.21,57.13,4.62
2009-11-19,4097.63,51.92,4.22,53.4,3.97,42.37,4.44,58.42,4.67
2009-11-20,4105.91,52.0,4.23,53.75,4.0,43.04,4.38,58.3,4.71
2009-11-23,4203.18,53.25,4.33,54.91,4.09,44.06,4.51,60.47,4.8
2009-11-24,3990.92,50.74,4.11,52.1,3.86,40.48,4.21,57.27,4.54
2009-11-25,4129.87,52.48,4.25,53.85,3.99,42.27,4.39,59.76,4.71
2009-11-26,3941.28,50.06,4.05,51.37,3.81,41.66,4.21,57.12,4.51
2009-11-27,3858.35,49.0,3.97,50.3,3.72,41.6,4.09,54.85,4.4
2009-11-30,4051.11,51.53,4.17,52.78,3.89,43.33,4.25,58.35,4.62
2009-12-01,4138.69,52.55,4.25,54.27,4.0,43.8,4.36,60.44,4.73
2009-12-02,4184.35,53.1,4.3,54.97,4.06,43.83,4.38,61.12,4.79
2009-12-03,4192.65,53.22,4.31,55.33,4.1,43.94,4.46,62.31,4.81
2009-12-04,4123.62,52.49,4.25,54.05,4.0,42.19,4.33,60.87,4.69
2009-12-07,4171.05,53.04,4.29,54.77,4.06,43.35,4.44,61.41,4.75
2009-12-08,4167.09,52.98,4.27,54.87,4.03,43.7,4.44,61.33,4.72
2009-12-09,4135.45,52.69,4.24,54.2,3.98,43.52,4.34,60.69,4.66
2009-12-10,4173.23,53.09,4.28,54.82,4.03,43.83,4.4,61.58,4.71
2009-12-11,4164.46,52.93,4.26,54.74,4.03,43.44,4.38,61.52,4.7
2009-12-14,4151.46,52.74,4.25,54.32,4.0,44.0,4.33,61.49,4.67
2009-12-15,4159.21,52.87,4.26,54.53,4.01,43.82,4.35,61.6,4.69
2009-12-16,4125.25,52.48,4.23,54.31,3.99,44.04,4.37,60.83,4.67
2009-12-17,4006.37,51.01,4.11,52.65,3.87,42.59,4.19,58.54,4.52
2009-12-18,3883.87,49.54,3.99,51.12,3.75,41.84,4.09,57.8,4.37
2009-12-21,3931.28,50.11,4.04,51.83,3.8,43.12,4.16,58.29,4.44
2009-12-22,3843.39,49.08,3.95,50.56,3.69,42.56,3.98,56.93,4.33
2009-12-23,3928.06,50.12,4.04,51.6,3.77,43.6,4.06,58.45,4.43
2009-12-24,4046.44,51.76,4.15,53.29,3.87,44.55,4.21,60.75,4.55
2009-12-25,4068.4,51.97,4.17,53.62,3.9,44.5,4.26,60.58,4.58
2009-12-28,4143.75,52.83,4.24,54.52,3.97,44.85,4.31,60.59,4.65
2009-12-29,4173.42,53.15,4.26,55.0,4.0,45.62,4.31,60.82,4.69
2009-12-30,4154.69,52.97,4.25,54.72,3.97,45.29,4.31,61.76,4.65
2009-12-31,4186.63,53.38,4.25,55.24,4.01,45.42,4.34,62.33,4.68
2010-01-04,4184.1,53.94,4.24,54.87,4.0,46.24,4.27,71.38,4.75
2010-01-05,4160.68,53.46,4.21,54.9,4.01,46.99,4.23,71.1,4.76
2010-01-06,4118.54,52.86,4.16,54.34,3.98,45.92,4.17,69.53,4.72
2010-01-07,4003.04,51.31,4.04,52.85,3.87,44.82,4.13,67.76,4.59
2010-01-08,4042.74,51.59,4.06,53.44,3.91,45.28,4.15,67.81,4.65
2010-01-11,4027.04,51.33,4.04,53.54,3.93,45.88,4.21,67.48,4.67
2010-01-12,4121.37,52.57,4.14,54.94,4.03,47.04,4.25,69.04,4.77
2010-01-13,4082.93,52.0,4.09,54.56,4.01,47.28,4.33,67.66,4.75
2010-01-14,4208.9,53.51,4.21,56.34,4.14,48.82,4.5,69.84,4.91
2010-01-15,4228.46,53.83,4.23,56.69,4.16,49.42,4.44,70.45,4.94
2010-01-18,4304.13,54.65,4.3,57.74,4.24,50.25,4.58,71.79,5.03
2010-01-19,4291.39,54.44,4.28,57.55,4.23,50.2,4.59,71.61,5.02
2010-01-20,4141.18,52.24,4.13,55.36,4.08,47.95,4.45,69.33,4.86
2010-01-21,4159.61,52.44,4.14,55.65,4.11,48.38,4.53,69.86,4.9
2010-01-22,4063.04,51.35,4.06,54.06,4.02,47.47,4.36,68.16,4.78
2010-01-25,3998.89,50.45,3.99,53.13,3.94,46.53,4.35,66.45,4.69
2010-01-26,3874.97,49.04,3.87,51.35,3.8,44.81,4.16,64.42,4.52
2010-01-27,3853.17,48.68,3.85,51.12,3.76,45.02,4.06,63.6,4.48
2010-01-28,3916.03,49.11,3.9,51.28,3.82,45.53,4.24,64.0,4.56
2010-01-29,3935.28,49.24,3.91,51.61,3.84,46.1,4.25,64.65,4.59
2010-02-01,3914.18,48.86,3.88,51.5,3.83,45.31,4.17,64.62,4.59
2010-02-02,3891.14,48.61,3.86,51.06,3.8,44.34,4.2,63.88,4.55
2010-02-03,3942.48,49.33,3.91,51.68,3.85,44.61,4.19,64.81,4.59
2010-02-04,3965.51,49.56,3.94,51.89,3.89,45.32,4.22,66.34,4.64
2010-02-05,3883.84,48.5,3.85,50.85,3.81,44.34,4.12,65.25,4.55
2010-02-08,3890.82,48.78,3.86,50.87,3.81,44.21,4.09,65.06,4.55
2010-02-09,3884.02,48.71,3.85,50.87,3.81,44.67,4.09,65.16,4.55
2010-02-10,3937.29,49.28,3.91,51.33,3.86,44.92,4.21,65.46,4.61
2010-02-11,3942.73,49.41,3.92,51.18,3.84,44.76,4.16,64.71,4.59
2010-02-12,4003.94,50.11,3.97,51.95,3.9,45.9,4.15,65.71,4.66
2010-02-22,3985.47,49.82,3.95,51.88,3.9,45.47,4.13,66.01,4.66
2010-02-23,4021.84,50.31,3.99,52.22,3.94,45.06,4.29,67.18,4.69
2010-02-24,4096.44,51.2,4.06,53.39,4.01,46.51,4.31,68.09,4.78
2010-02-25,4168.51,52.23,4.13,54.3,4.07,48.07,4.34,69.49,4.87
2010-02-26,4173.35,51.89,4.14,53.8,4.07,46.67,4.35,68.53,4.87
2010-03-01,4201.87,50.71,4.15,53.53,4.1,47.31,4.4,69.04,4.91
2010-03-02,4188.17,50.41,4.13,53.08,4.09,46.82,4.45,68.59,4.88
2010-03-03,4239.83,51.01,4.18,53.72,4.14,46.81,4.52,69.38,4.94
2010-03-04,4109.61,49.58,4.05,52.24,4.0,45.43,4.36,67.71,4.78
2010-03-05,4135.77,49.11,4.06,52.2,4.01,45.32,4.37,70.11,4.8
2010-03-08,4172.13,49.04,4.09,51.72,4.04,45.67,4.48,67.04,4.84
2010-03-09,4173.58,48.22,4.09,51.26,4.04,44.2,4.47,66.25,4.83
2010-03-10,4112.55,46.15,4.02,49.66,3.98,43.6,4.43,65.13,4.74
2010-03-11,4072.47,45.21,3.97,48.85,3.93,42.38,4.39,63.99,4.7
2010-03-12,4017.66,44.34,3.93,47.63,3.89,42.55,4.35,71.73,4.64
2010-03-15,3971.79,43.79,3.88,47.04,3.86,41.71,4.27,71.56,4.6
2010-03-16,3997.4,43.38,3.9,47.22,3.88,42.0,4.28,73.31,4.64
2010-03-17,4092.51,44.42,3.99,48.38,3.97,43.47,4.4,74.77,4.75
2010-03-18,4100.86,44.45,4.0,48.4,3.98,43.35,4.41,75.08,4.75
2010-03-19,4125.91,44.68,4.02,48.66,4.0,43.46,4.43,75.73,4.78
2010-03-22,4156.42,44.93,4.04,48.82,4.03,43.74,4.42,72.09,4.8
2010-03-23,4123.19,41.59,3.98,46.12,3.97,42.78,4.39,70.54,4.75
2010-03-24,4132.36,41.52,3.98,46.22,3.98,42.39,4.41,70.65,4.76
2010-03-25,4071.26,40.86,3.92,45.59,3.93,42.19,4.31,69.79,4.71
2010-03-26,4133.87,41.15,3.98,46.24,3.99,43.11,4.35,72.34,4.78
2010-03-29,4184.78,41.39,4.04,46.38,4.02,43.39,4.41,72.58,4.81
2010-03-30,4215.15,41.6,4.06,46.43,4.05,43.54,4.44,71.67,4.84
2010-03-31,4208.17,40.13,4.04,46.13,4.02,45.42,4.4,76.89,4.83
2010-04-01,4269.73,40.82,4.11,46.99,4.09,46.61,4.49,78.89,4.9
2010-04-02,4286.57,36.93,4.09,46.62,4.1,45.19,4.51,79.41,4.9
2010-04-06,4262.1,36.61,4.07,46.26,4.09,45.48,4.48,78.96,4.89
2010-04-07,4246.68,35.14,4.05,45.01,4.09,45.54,4.46,78.71,4.9
2010-04-08,4230.18,34.64,4.03,44.5,4.08,46.23,4.44,81.65,4.9
2010-04-09,4284.77,35.06,4.08,45.03,4.13,46.1,4.53,82.43,4.96
2010-04-12,4280.63,34.62,4.06,43.99,4.14,45.62,4.48,82.6,4.97
2010-04-13,4254.33,34.41,4.05,43.8,4.11,45.59,4.39,81.61,4.93
2010-04-14,4287.89,34.72,4.09,44.21,4.16,46.02,4.54,82.36,5.0
2010-04-15,4237.18,33.97,4.04,43.38,4.1,44.69,4.46,80.07,4.92
2010-04-16,4225.06,33.85,4.03,43.25,4.08,44.25,4.37,79.75,4.89
2010-04-19,4018.17,32.03,3.82,41.03,3.88,42.14,4.23,75.81,4.66
2010-04-20,4009.83,31.85,3.81,40.89,3.89,43.23,4.25,76.22,4.69
2010-04-21,4127.4,32.42,3.9,41.81,3.99,45.4,4.38,80.65,4.83
2010-04-22,4143.13,31.57,3.91,40.76,3.98,45.76,4.38,78.07,4.8
2010-04-23,4093.56,30.86,3.85,39.73,3.93,43.19,4.28,84.6,4.75
2010-04-26,4093.09,30.25,3.83,38.88,3.91,41.86,4.3,80.1,4.73
2010-04-27,4004.81,29.43,3.72,37.72,3.74,40.65,4.22,76.92,4.58
2010-04-28,3976.71,29.09,3.71,36.72,3.7,40.17,4.11,72.61,4.54
2010-04-29,3867.36,25.92,3.56,34.54,3.58,37.95,3.95,58.41,4.35
2010-04-30,3781.45,25.18,3.48,33.6,3.47,36.32,3.85,51.63,4.24
2010-05-04,3748.23,24.92,3.45,33.26,3.45,36.27,3.83,51.67,4.24
2010-05-05,3818.57,25.32,3.5,33.84,3.53,36.72,3.93,53.65,4.34
2010-05-06,3674.06,24.36,3.37,32.43,3.39,35.39,3.8,51.67,4.2
2010-05-07,3586.97,23.77,3.29,31.55,3.32,34.06,3.75,50.68,4.14
2010-05-10,3574.73,23.67,3.28,31.46,3.31,33.91,3.66,50.15,4.09
2010-05-11,3486.85,23.08,3.19,30.71,3.23,32.56,3.55,48.63,3.97
2010-05-12,3452.06,22.89,3.17,30.45,3.2,32.78,3.46,47.25,3.9
2010-05-13,3562.36,23.63,3.27,31.4,3.29,33.4,3.59,48.7,4.02
2010-05-14,3552.75,23.53,3.26,31.29,3.28,33.41,3.57,48.81,4.03
2010-05-17,3329.76,22.02,3.05,29.19,3.05,32.04,3.4,45.45,3.78
2010-05-18,3375.5,22.35,3.1,29.59,3.08,32.92,3.47,45.72,3.82
2010-05-19,3382.7,22.39,3.1,29.56,3.07,33.26,3.47,45.49,3.81
2010-05-20,3345.64,22.13,3.07,29.16,3.03,32.77,3.42,44.22,3.76
2010-05-21,3416.97,22.62,3.14,29.72,3.08,33.12,3.48,44.97,3.83
2010-05-24,3570.39,23.62,3.28,31.01,3.22,34.44,3.65,47.24,4.0
2010-05-25,3535.76,23.4,3.25,30.72,3.2,34.52,3.64,47.28,3.99
2010-05-26,3539.79,23.4,3.25,30.79,3.21,34.62,3.65,48.15,4.0
2010-05-27,3594.94,23.74,3.3,31.2,3.26,35.05,3.72,49.04,4.06
2010-05-28,3592.03,23.72,3.31,31.17,3.27,34.72,3.71,49.1,4.07
2010-05-31,3493.47,23.05,3.22,30.19,3.16,34.08,3.64,47.04,3.94
2010-06-01,3450.61,22.76,3.18,29.86,3.12,33.84,3.6,46.17,3.89
2010-06-02,3502.36,23.11,3.23,30.34,3.17,33.89,3.61,46.97,3.95
2010-06-03,3477.54,22.95,3.21,30.1,3.14,34.21,3.58,46.44,3.92
2010-06-04,3505.24,23.12,3.23,30.24,3.16,34.64,3.61,47.03,3.95
2010-06-07,3470.58,22.87,3.2,29.87,3.14,34.93,3.62,47.04,3.94
2010-06-08,3512.3,23.15,3.24,30.21,3.17,35.65,3.62,47.43,3.99
2010-06-09,3601.29,23.72,3.32,31.04,3.25,35.95,3.76,48.41,4.08
2010-06-10,3611.17,23.75,3.32,31.07,3.26,35.61,3.77,48.76,4.1
2010-06-11,3604.73,23.72,3.32,31.07,3.26,35.82,3.76,48.25,4.08
2010-06-17,3576.4,23.58,3.29,30.91,3.23,36.83,3.69,48.18,4.04
2010-06-18,3444.78,22.7,3.17,29.72,3.1,35.39,3.58,46.32,3.88
2010-06-21,3542.6,23.32,3.25,30.64,3.2,36.32,3.67,47.45,3.99
2010-06-22,3571.11,23.51,3.28,30.83,3.22,36.56,3.68,47.88,4.01
2010-06-23,3548.47,23.37,3.26,30.66,3.2,35.85,3.62,47.76,3.99
2010-06-24,3559.99,23.44,3.27,30.72,3.21,36.15,3.65,47.94,4.01
2010-06-25,3516.3,23.2,3.24,30.34,3.16,35.31,3.55,47.34,3.95
2010-06-28,3484.61,23.03,3.22,30.03,3.12,34.86,3.51,46.5,3.9
2010-06-29,3295.93,21.8,3.05,28.27,2.93,32.59,3.34,43.08,3.67
2010-06-30,3246.58,21.46,3.0,27.77,2.87,32.15,3.25,41.95,3.6
2010-07-01,3188.87,21.34,2.99,27.63,2.89,33.7,3.3,45.68,3.57
2010-07-02,3181.82,21.3,2.99,27.5,2.88,32.97,3.32,45.48,3.55
2010-07-05,3165.12,21.22,2.98,27.48,2.87,32.04,3.3,45.29,3.53
2010-07-06,3244.92,21.76,3.05,28.2,2.94,34.2,3.37,46.66,3.62
2010-07-07,3310.89,22.17,3.11,28.65,2.99,35.37,3.41,47.42,3.68
2010-07-08,3302.5,22.19,3.11,28.72,2.98,35.46,3.34,47.3,3.66
2010-07-09,3402.8,22.89,3.21,29.56,3.07,36.57,3.43,48.52,3.78
2010-07-12,3442.05,23.17,3.25,29.91,3.11,36.79,3.55,49.0,3.82
2010-07-13,3395.91,22.87,3.21,29.46,3.06,35.61,3.49,48.3,3.77
2010-07-14,3424.96,22.95,3.24,29.68,3.1,36.16,3.5,48.99,3.81
2010-07-15,3365.98,22.56,3.18,29.05,3.03,35.39,3.5,47.81,3.73
2010-07-16,3382.43,22.67,3.2,29.21,3.05,35.21,3.51,48.26,3.75
2010-07-19,3471.47,23.26,3.28,29.95,3.12,36.35,3.62,49.41,3.84
2010-07-20,3559.57,23.81,3.36,30.77,3.21,37.25,3.71,50.78,3.94
2010-07-21,3569.76,23.89,3.37,30.83,3.21,37.4,3.71,50.59,3.94
2010-07-22,3615.64,24.2,3.41,31.33,3.26,38.07,3.74,51.44,4.0
2010-07-23,3602.66,24.11,3.4,31.21,3.25,38.04,3.74,51.35,3.99
2010-07-26,3623.37,24.24,3.42,31.43,3.27,38.67,3.8,51.87,4.02
2010-07-27,3617.76,24.18,3.41,31.37,3.27,38.08,3.74,51.61,4.02
2010-07-28,3707.97,24.77,3.5,32.13,3.35,37.59,3.83,52.74,4.11
2010-07-29,3726.28,24.89,3.51,32.26,3.37,37.95,3.97,53.04,4.13
2010-07-30,3728.35,24.88,3.51,32.19,3.37,37.65,3.92,53.22,4.13
2010-08-02,3803.09,25.23,3.57,32.82,3.43,38.44,4.03,55.41,4.2
2010-08-03,3728.43,24.81,3.47,32.32,3.35,37.32,3.94,54.52,4.13
2010-08-04,3755.84,24.98,3.5,32.6,3.39,37.86,3.95,55.33,4.19
2010-08-05,3778.88,25.11,3.52,32.79,3.41,38.47,3.98,55.57,4.23
2010-08-06,3845.12,25.45,3.58,33.35,3.48,40.33,4.03,57.95,4.3
2010-08-09,3882.12,25.69,3.61,33.73,3.52,41.15,4.03,58.8,4.35
2010-08-10,3741.15,24.59,3.48,32.24,3.38,37.89,3.85,56.26,4.17
2010-08-11,3793.99,24.92,3.52,32.63,3.42,38.42,3.88,56.8,4.22
2010-08-12,3745.05,24.57,3.48,32.05,3.36,38.55,3.89,55.84,4.16
2010-08-13,3815.84,25.03,3.54,32.69,3.43,39.22,3.93,56.92,4.24
2010-08-16,3905.95,25.64,3.62,33.74,3.5,39.81,4.0,58.0,4.33
2010-08-17,3978.6,26.07,3.69,34.05,3.54,39.64,4.11,57.56,4.39
2010-08-18,3991.58,26.16,3.7,34.1,3.53,39.07,4.03,57.73,4.37
2010-08-19,3986.22,25.75,3.68,33.84,3.52,38.41,4.04,57.54,4.35
2010-08-20,3900.7,25.17,3.6,32.98,3.46,37.42,3.91,55.69,4.26
2010-08-23,3929.5,25.29,3.63,33.09,3.48,38.26,3.94,56.33,4.31
2010-08-24,3982.75,25.82,3.67,33.83,3.53,40.85,4.03,67.44,4.35
2010-08-25,3918.03,25.34,3.61,33.04,3.48,40.55,4.03,71.11,4.3
2010-08-26,3948.17,24.35,3.6,32.83,3.5,40.54,3.99,71.75,4.32
2010-08-27,3965.05,24.17,3.6,32.64,3.49,40.23,3.94,83.74,4.33
2010-08-30,4074.04,24.73,3.69,33.41,3.58,40.66,4.02,83.89,4.44
2010-08-31,4069.81,24.73,3.71,33.59,3.6,41.29,3.99,88.53,4.46
2010-09-01,4008.03,24.33,3.65,32.97,3.53,40.37,3.98,86.82,4.37
2010-09-02,4117.5,25.09,3.76,33.97,3.63,40.72,4.03,89.07,4.49
2010-09-03,4165.01,25.35,3.8,34.42,3.68,41.0,4.12,90.59,4.55
2010-09-06,4157.85,25.28,3.79,34.37,3.68,40.83,4.15,90.23,4.53
2010-09-07,4175.24,25.43,3.81,34.55,3.7,41.07,4.15,91.49,4.54
2010-09-08,4215.42,25.69,3.85,34.83,3.73,41.46,4.22,92.68,4.6
2010-09-09,4122.19,25.13,3.77,34.01,3.66,40.69,4.13,90.71,4.51
2010-09-10,4135.57,25.22,3.78,34.07,3.67,41.04,4.15,91.45,4.53
2010-09-13,4217.45,25.69,3.85,34.8,3.74,41.31,4.25,93.1,4.62
2010-09-14,4238.88,25.89,3.86,35.11,3.75,41.77,4.3,93.46,4.64
2010-09-15,4159.06,25.38,3.78,34.54,3.69,40.99,4.23,92.16,4.56
2010-09-16,4056.59,24.74,3.69,33.55,3.59,40.31,4.1,89.72,4.45
2010-09-17,4050.46,24.71,3.68,33.47,3.58,40.35,4.05,89.37,4.44
2010-09-20,4044.76,24.67,3.68,33.2,3.55,40.1,3.97,88.28,4.4
2010-09-21,4073.12,24.87,3.71,33.29,3.56,39.46,3.97,88.5,4.41
2010-09-27,4156.47,25.4,3.79,34.06,3.64,40.35,4.07,90.29,4.51
2010-09-28,4119.76,25.14,3.75,33.81,3.62,40.5,4.05,89.62,4.47
2010-09-29,4076.33,24.85,3.7,33.33,3.57,39.62,4.03,88.29,4.41
2010-09-30,4131.63,25.19,3.76,33.86,3.62,39.87,4.09,89.38,4.47
2010-10-08,4215.35,25.7,3.83,34.59,3.69,40.5,4.18,91.13,4.56
2010-10-11,4213.78,25.71,3.83,34.8,3.71,40.51,4.12,91.04,4.53
2010-10-12,4257.28,26.13,3.9,35.27,3.74,39.31,4.18,91.09,4.56
2010-10-13,4345.29,26.67,3.98,35.89,3.78,39.98,4.26,91.03,4.6
2010-10-14,4199.44,25.76,3.84,34.58,3.65,38.86,4.06,87.51,4.43
2010-10-15,4211.98,25.84,3.85,34.5,3.64,38.43,4.05,87.23,4.4
2010-10-18,4138.43,25.31,3.77,34.01,3.6,37.63,4.02,86.79,4.33
2010-10-19,4302.85,26.39,3.94,35.2,3.72,38.73,4.13,89.49,4.5
2010-10-20,4376.25,26.83,4.0,35.53,3.73,38.71,4.06,89.64,4.55
2010-10-21,4378.08,26.85,4.0,35.75,3.75,38.79,4.1,89.65,4.56
2010-10-22,4435.06,27.06,4.03,35.96,3.77,39.15,4.12,92.21,4.6
