date,close,pe_mcw,pe_ew,pe_ewpvo,pe_avg,pe_median,pb_mcw,pb_ew,pb_ewpvo,pb_avg,pb_median
2020-12-01T00:00:00+08:00,13930.37,31.964622670064205,37.18191877421062,24.973635770805647,46.077283165991986,41.47948002473299,3.3894012911283826,2.391940398897957,24.973635770805647,4.142082556248309,3.2407984610584104
2020-11-30T00:00:00+08:00,13670.11,31.400484166222743,36.485537192493275,24.529773422435998,45.261637754008014,40.22239667229961,3.329582290821953,2.3523818971047503,24.529773422435998,4.071043168188513,3.150047892490136
2020-11-27T00:00:00+08:00,13690.88,31.436520405905345,36.676270028678985,24.60204988291845,45.235853770558066,40.67454469383493,3.334611500936914,2.3586325481805073,24.60204988291845,4.097944744364196,3.20551575928772
2020-11-26T00:00:00+08:00,13599.99,31.220007908840554,36.47867674839799,24.460865593660493,45.10761030833724,41.06773437197404,3.3138749228897777,2.348148063905201,24.460865593660493,4.088649280816726,3.1518562522411484
2020-11-25T00:00:00+08:00,13656.09,31.316148844378404,36.56360106060002,24.531995270575386,45.23658894035376,41.14958341451273,3.321830770701244,2.3518941467213086,24.531995270575386,4.081198701452582,3.175193856984711
2020-11-24T00:00:00+08:00,13902.54,31.901114681551338,37.25134539146812,24.91741679944559,46.051709919605784,42.0074137708757,3.3860149521891234,2.3843739102788106,24.91741679944559,4.162156927160272,3.2332389324195123
2020-11-23T00:00:00+08:00,13955.28,32.01167201657844,37.46556824215077,24.985801787410246,46.01666299129427,42.57646252314083,3.399353089921615,2.3856937910355223,24.985801787410246,4.1652988888725,3.2457710690672714
2020-11-20T00:00:00+08:00,13852.42,31.784873637516263,37.05781309552208,24.754770669050558,45.90347985563038,42.763456252792196,3.375755562779648,2.361950681253674,24.754770669050558,4.1273671762733715,3.2055727312256157
2020-11-19T00:00:00+08:00,13777.45,31.56546956822645,36.95134640330192,24.635641500353184,45.213286924489864,42.0901023107417,3.3543069128538305,2.3484471537803424,24.635641500353184,4.102690661286578,3.1784111298177518
2020-11-18T00:00:00+08:00,13658.2,31.320917136812533,36.86452078743744,24.596497551420455,44.61983255643074,41.60878203263432,3.3283195309942357,2.350082952697488,24.596497551420455,4.0744337054464586,3.14192393310161
2020-11-17T00:00:00+08:00,13732.52,31.503259945537017,36.82127785701364,24.573977415170976,45.447226718279445,41.78153065768558,3.347696202787181,2.3433582551958123,24.573977415170976,4.094606784054826,3.1398952050024413
2020-11-16T00:00:00+08:00,13850.83,31.773640553048814,36.89690315958201,24.622430493631636,46.46741769777996,42.64089407712859,3.3764282176529234,2.3497125923401687,24.622430493631636,4.151790450537784,3.191645236263936
2020-11-13T00:00:00+08:00,13754.55,31.52857611125171,36.20277548694449,24.2241804624538,45.88925688691217,42.0367427333147,3.350386426972828,2.314143096948718,24.2241804624538,4.161590845369822,3.118226891160266
2020-11-12T00:00:00+08:00,13792.07,31.636282079659562,36.49338390623709,24.36137058098715,45.740339641766596,41.895074544054765,3.361805540568207,2.3217927626560635,24.36137058098715,4.159476370164871,3.183520607247835
2020-11-11T00:00:00+08:00,13720.17,31.46798714355584,36.578748301745094,24.355211914278783,45.57518475857292,41.309586660616205,3.3424273694432896,2.3192123600134265,24.355211914278783,4.144628474616527,3.1884481319411186
2020-11-10T00:00:00+08:00,13993.34,32.10397915205791,36.52125543267136,24.451557869114733,46.547479776258875,42.1839314768213,3.4099803745423096,2.33438950148716,24.451557869114733,4.231016189918161,3.2362271032392425
2020-11-09T00:00:00+08:00,14141.15,32.4442614546374,36.781688607175326,24.629302835607305,47.0768909623888,42.5699144734662,3.4472038532881086,2.3508068129277326,24.629302835607305,4.30890338896921,3.2718815184917958
2020-11-06T00:00:00+08:00,13838.42,31.77192764727756,36.260368429145345,24.178256562738838,45.901064405227345,41.44471864452156,3.375757793110595,2.303903449562595,24.178256562738838,4.234363181227154,3.178814100902379
2020-11-05T00:00:00+08:00,13894.26,31.955737916842196,36.349702249840696,24.29053189000715,46.34255722636874,42.253423989448784,3.3952875791791386,2.313539710444684,24.29053189000715,4.25099575965071,3.2246796478946393
2020-11-04T00:00:00+08:00,13659.5,31.412540969108022,35.809719486962784,23.892428413362776,45.57926466591794,41.953646993830404,3.3388190112013607,2.272608202732135,23.892428413362776,4.097099110596666,3.1662860530829087
2020-11-03T00:00:00+08:00,13580.04,31.23895125651164,35.75586430737123,23.9171227442917,45.614210018151304,41.807076104552166,3.3203682709974482,2.2819154464115243,23.9171227442917,4.100226615303791,3.1628362702098594
2020-11-02T00:00:00+08:00,13420.96,30.872791844144324,35.327521360062654,23.5315004453679,44.40821514148248,40.979806475217345,3.2826296047869565,2.2371609434908524,23.5315004453679,4.0177059346451385,3.1148275123328166
2020-10-30T00:00:00+08:00,13236.6,30.53339251751344,35.20771811547955,23.781108302588336,43.94839876923673,40.36968321789062,3.2608878381474002,2.2449438103995405,23.781108302588336,4.031481200398586,3.1287539017927366
2020-10-29T00:00:00+08:00,13519.66,31.527197823949077,36.09966869759908,24.438736882810993,45.22604943250908,41.47802045079939,3.3678431425114135,2.317184199882984,24.438736882810993,4.195520857333545,3.26637036986525
2020-10-28T00:00:00+08:00,13388.1,31.451824233668166,36.22566804066685,24.57044190665942,46.0064616169344,42.050111580484895,3.3563064761298698,2.332265196629038,24.57044190665942,4.180184694006362,3.29020614194139
2020-10-27T00:00:00+08:00,13269.65,31.441691416946455,36.282298608941105,24.808019386087036,46.82175979639922,42.25645888397152,3.3570767485370276,2.337431406561545,24.808019386087036,4.316062819734281,3.246407706118426
2020-10-26T00:00:00+08:00,13191.25,31.349108963439647,36.298374842280694,24.779825552022448,46.43732524011385,42.9463164356428,3.3482004980022655,2.350291889189051,24.779825552022448,4.28180363459763,3.233442507377132
