date,close,pe_mcw,pe_ew,pe_ewpvo,pe_avg,pe_median,pb_mcw,pb_ew,pb_ewpvo,pb_avg,pb_median
2020-12-01T00:00:00+08:00,5207.93,13.833204914479037,13.641866382627576,13.03197529433987,25.27077947463323,16.374386083259857,1.5212440161901162,1.4689964168494143,13.03197529433987,3.235986107649635,1.7792356881982516
2020-11-30T00:00:00+08:00,5097.34,13.56552690920336,13.43226322522732,12.826651283301485,24.804142055810043,16.23580615617334,1.4918073407191184,1.4451188001678172,12.826651283301485,3.1767401326806026,1.7580458876568492
2020-11-27T00:00:00+08:00,5136.26,13.67357912477469,13.483753443246686,12.874144426574068,24.855173952932617,15.97953795488219,1.5036898934167888,1.44949261993123,12.874144426574068,3.0675780125046836,1.7888962586853312
2020-11-26T00:00:00+08:00,5066.54,13.452720692406915,13.244148154364225,12.647080391454542,24.587053151889144,16.023866716052005,1.479151508221649,1.4254983439775513,12.647080391454542,3.0302319177195534,1.755386783135772
2020-11-25T00:00:00+08:00,5046.34,13.398329697327013,13.17230008530945,12.58008495263562,24.600992996492604,15.994927925118693,1.4731711177678786,1.4189694825193744,12.58008495263562,3.0303831394905916,1.7452428391528096
2020-11-24T00:00:00+08:00,5101.69,13.516456340643069,13.27100055798898,12.675441539110997,24.993144668193906,16.12567750971307,1.4860068472812744,1.429075368663884,12.675441539110997,3.075290474311435,1.7562136305114633
2020-11-23T00:00:00+08:00,5135.43,13.589991336203568,13.31601880904848,12.71713065267623,25.06416476445616,16.13977944988664,1.494091326242607,1.4328373547171667,12.71713065267623,3.0869710048390773,1.7514402092567816
2020-11-20T00:00:00+08:00,5067.67,13.420744746271708,13.128810689210576,12.543643683385877,24.943296664431116,15.983261243831384,1.4754842605162524,1.4130868492964366,12.543643683385877,3.0666461626620607,1.7293096528431444
2020-11-19T00:00:00+08:00,5060.22,13.40921150686997,13.156135992579038,12.566953084796742,24.796129576751078,15.901626610124051,1.4742162896598094,1.4137736500124851,12.566953084796742,2.801481508919474,1.6784839006357088
2020-11-18T00:00:00+08:00,5021.28,13.328325284305938,13.121713968525029,12.53506762452297,24.641847943786708,15.893449565527149,1.4653236126480513,1.4118373010108338,12.53506762452297,2.7863297822363453,1.681753620111874
2020-11-17T00:00:00+08:00,5011.42,13.285130005249606,13.008077007502777,12.426947735880857,23.801728404187948,16.009662199665744,1.4605746992620092,1.4000692135386268,12.426947735880857,2.7905652799316396,1.6766782697500204
2020-11-16T00:00:00+08:00,5008.47,13.285093140516693,12.947219319701771,12.366977486538484,22.875811135770054,16.076301660709895,1.460570646332443,1.3952712192304704,12.366977486538484,2.8013820202894144,1.6469289938536569
2020-11-13T00:00:00+08:00,4957.86,13.154141479617698,12.802323297107767,12.225737660619695,22.682265138489832,16.001765977818177,1.4461737467417102,1.379937432963315,12.225737660619695,2.7587245621260514,1.635397451629777
