date,close,pe_mcw,pe_ew,pe_ewpvo,pe_avg,pe_median,pb_mcw,pb_ew,pb_ewpvo,pb_avg,pb_median
2020-12-01T00:00:00+08:00,6713.23,48.336406268003685,76.50400246917897,27.904464927689755,45.0075111590794,47.46150628226643,2.6210418870952834,2.179550294551433,27.904464927689755,3.232055098789929,2.600829323213575
2020-11-30T00:00:00+08:00,6622.36,47.68022778111795,75.76497104932945,27.56628600830752,44.61755120620819,47.22403555767927,2.5864216555651223,2.1554080011966645,27.56628600830752,3.216595219352014,2.5680593599286885
2020-11-27T00:00:00+08:00,6641.77,47.7993566975621,75.9783378514835,27.625462490078995,44.379163863881125,47.17747136767854,2.595102686557263,2.1596612231226455,27.625462490078995,3.20880105493731,2.5858514504255794
2020-11-26T00:00:00+08:00,6643.18,47.75012847817854,75.61912540946138,27.593588477044875,44.59054959949256,47.41044478732414,2.5967650487519425,2.159727934099773,27.593588477044875,3.192501701909369,2.6025246640661637
2020-11-25T00:00:00+08:00,6691.87,48.08886063762491,76.05326490149399,27.784521097844774,45.15502161513016,47.75090667681716,2.6152116311685814,2.1724331665050687,27.784521097844774,3.2031407451158715,2.606182172407946
2020-11-24T00:00:00+08:00,6808.0,48.91426374303808,77.65765612580005,28.200133684945165,45.64230355498413,48.61074733740947,2.660103173362677,2.1994038701986125,28.200133684945165,3.254277779382016,2.629691781922741
2020-11-23T00:00:00+08:00,6807.72,48.9262254488187,77.96251711073697,28.242088704808555,45.57811788727936,47.639714776944274,2.6613441832536417,2.2002875979631433,28.242088704808555,3.263517619922683,2.6266503418158758
2020-11-20T00:00:00+08:00,6766.06,48.62894479531579,77.1789540060982,28.05008078603603,45.75205032199287,47.81538061780569,2.6459206859639743,2.183179434933969,28.05008078603603,3.250908500195875,2.635820970712227
2020-11-19T00:00:00+08:00,6718.46,48.26996317113573,76.67499095338194,27.88570291133046,45.14673064895333,47.84315640383658,2.6274411773163893,2.1711661606514614,27.88570291133046,3.2384492951828334,2.600351452758349
2020-11-18T00:00:00+08:00,6682.12,47.99260299921579,76.54920843631825,27.836178656663495,45.50141987961056,47.2583572171735,2.6123472125670677,2.170809753823201,27.836178656663495,3.2169824848641837,2.589090518713017
2020-11-17T00:00:00+08:00,6681.72,48.00583208161013,76.82083655177824,27.79458763092263,44.93484844093297,46.910208675540964,2.613164285584022,2.16382448450073,27.79458763092263,3.227593197427158,2.5847691717322583
