,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2005-04-05,1191.74,18.48,1.93,27.74,1.74,24.46,1.81,41.29,2.09
2005-04-06,1214.87,18.85,1.97,28.26,1.76,25.0,1.83,41.52,2.12
2005-04-07,1225.49,19.02,1.99,28.72,1.8,25.3,1.87,42.74,2.16
2005-04-08,1248.52,19.31,2.02,29.2,1.83,25.79,1.9,44.42,2.19
2005-04-11,1240.97,19.22,2.01,29.23,1.83,25.52,1.9,43.43,2.2
2005-04-12,1219.51,18.96,1.98,28.91,1.79,25.04,1.86,43.69,2.15
2005-04-13,1248.2,19.5,2.02,29.71,1.83,25.77,1.91,44.54,2.2
2005-04-14,1234.33,19.27,2.0,29.22,1.8,25.2,1.89,43.87,2.17
2005-04-15,1216.96,18.97,1.97,28.52,1.75,24.96,1.84,42.57,2.12
2005-04-18,1197.73,19.28,1.94,28.17,1.72,24.43,1.8,42.4,2.09
2005-04-19,1199.9,19.26,1.95,28.18,1.73,24.57,1.8,42.31,2.09
2005-04-20,1184.19,19.05,1.92,27.75,1.69,24.44,1.77,42.97,2.05
2005-04-21,1172.56,19.1,1.93,27.32,1.65,24.26,1.72,41.29,2.01
2005-04-22,1169.19,18.99,1.92,27.08,1.62,23.54,1.69,39.15,1.98
2005-04-25,1157.97,18.93,1.9,26.76,1.58,23.37,1.63,37.72,1.93
2005-04-26,1165.34,19.12,1.91,27.37,1.61,23.52,1.67,40.01,1.96
2005-04-27,1148.76,18.86,1.87,27.01,1.58,23.02,1.63,40.59,1.92
2005-04-28,1169.12,19.28,1.9,27.64,1.62,23.05,1.68,36.5,1.98
2005-04-29,1159.15,19.25,1.87,27.48,1.61,22.61,1.66,34.31,1.96
2005-05-09,1130.84,18.93,1.8,26.6,1.58,22.17,1.61,35.34,1.95
2005-05-10,1135.56,19.02,1.81,26.62,1.58,22.29,1.62,35.03,1.94
2005-05-11,1124.27,18.83,1.8,26.38,1.57,22.16,1.6,34.67,1.93
2005-05-12,1103.99,18.48,1.77,26.15,1.57,21.87,1.6,34.4,1.92
2005-05-13,1107.63,18.53,1.77,26.29,1.59,21.87,1.61,35.08,1.93
2005-05-16,1095.47,18.2,1.75,25.88,1.57,21.58,1.61,34.94,1.92
2005-05-17,1099.64,18.24,1.76,26.18,1.59,22.02,1.63,35.17,1.94
2005-05-18,1102.96,18.3,1.76,26.34,1.61,21.99,1.64,35.64,1.96
2005-05-19,1103.47,18.31,1.77,26.4,1.61,22.05,1.65,35.58,1.96
2005-05-20,1099.27,18.07,1.77,26.2,1.59,22.07,1.63,35.28,1.95
2005-05-23,1070.84,17.6,1.72,25.4,1.54,21.43,1.59,33.99,1.9
2005-05-24,1073.85,17.64,1.73,25.76,1.57,21.81,1.62,34.84,1.93
2005-05-25,1072.14,17.6,1.72,25.78,1.58,21.66,1.63,35.02,1.93
2005-05-26,1058.87,17.38,1.7,25.5,1.57,21.51,1.62,35.19,1.91
2005-05-27,1051.95,17.28,1.69,25.24,1.56,21.26,1.61,35.06,1.9
2005-05-30,1060.16,17.41,1.71,25.47,1.58,21.49,1.64,35.26,1.93
2005-05-31,1060.74,17.42,1.71,25.44,1.58,21.38,1.63,35.12,1.91
2005-06-01,1039.19,17.06,1.68,24.83,1.55,20.98,1.6,34.04,1.87
2005-06-02,1016.06,16.69,1.64,24.39,1.53,20.63,1.57,33.7,1.85
2005-06-03,1013.64,16.64,1.63,24.32,1.53,20.69,1.57,33.7,1.84
2005-06-06,1034.38,16.97,1.67,24.73,1.55,20.87,1.58,34.1,1.87
2005-06-07,1030.94,16.92,1.66,24.74,1.56,20.81,1.59,34.23,1.88
2005-06-08,1115.58,18.31,1.8,26.72,1.67,22.43,1.71,36.62,2.02
2005-06-09,1131.05,18.58,1.83,26.98,1.69,22.52,1.74,37.12,2.04
2005-06-10,1108.29,18.18,1.79,26.42,1.65,22.1,1.7,36.28,2.01
2005-06-13,1106.29,18.17,1.79,26.5,1.66,22.52,1.71,36.51,2.01
2005-06-14,1093.46,17.95,1.76,26.06,1.63,22.13,1.68,35.92,1.98
2005-06-15,1072.84,17.6,1.73,25.39,1.59,21.61,1.62,34.9,1.93
2005-06-16,1086.01,17.8,1.75,25.63,1.6,21.85,1.64,35.12,1.94
2005-06-17,1085.61,17.77,1.75,25.57,1.6,21.78,1.63,34.92,1.93
2005-06-20,1115.62,18.27,1.8,26.34,1.64,22.16,1.67,35.81,1.98
2005-06-21,1101.49,18.02,1.77,26.11,1.63,22.2,1.65,35.56,1.97
2005-06-22,1102.03,18.01,1.77,26.19,1.63,22.27,1.66,35.71,1.97
2005-06-23,1093.7,17.88,1.76,25.94,1.61,21.91,1.64,35.09,1.95
2005-06-24,1101.88,18.03,1.78,26.06,1.62,22.05,1.66,35.27,1.96
2005-06-27,1124.64,18.4,1.81,26.73,1.66,22.47,1.71,36.2,2.01
2005-06-28,1108.59,18.13,1.79,26.29,1.63,22.15,1.67,35.7,1.99
2005-06-29,1104.99,18.07,1.78,26.18,1.63,22.38,1.67,35.73,1.98
2005-06-30,1080.94,17.69,1.75,25.55,1.58,22.05,1.62,34.69,1.94
2005-07-01,1055.59,17.27,1.71,24.7,1.52,21.28,1.56,33.18,1.87
2005-07-04,1047.28,17.13,1.69,24.34,1.49,21.25,1.54,33.03,1.84
2005-07-05,1039.04,16.99,1.68,24.15,1.48,21.03,1.52,32.87,1.83
2005-07-06,1033.55,16.91,1.67,24.08,1.47,20.71,1.53,32.56,1.82
2005-07-07,1038.6,16.99,1.68,24.16,1.48,20.96,1.52,32.71,1.83
2005-07-08,1017.98,16.65,1.65,23.39,1.43,20.16,1.47,31.69,1.77
2005-07-11,1011.5,16.54,1.63,23.07,1.41,20.07,1.44,31.21,1.75
2005-07-12,1046.16,17.11,1.69,23.81,1.45,20.63,1.48,32.17,1.81
2005-07-13,1037.39,16.96,1.68,23.63,1.44,20.48,1.47,31.79,1.79
2005-07-14,1040.42,17.01,1.68,23.6,1.44,20.57,1.48,32.05,1.79
2005-07-15,1026.12,16.77,1.66,23.0,1.39,20.26,1.43,31.5,1.75
2005-07-18,1012.1,16.58,1.64,22.34,1.35,19.69,1.38,30.49,1.71
2005-07-19,1014.36,16.61,1.64,22.46,1.36,19.69,1.39,30.61,1.72
2005-07-20,1021.05,16.72,1.65,22.62,1.37,19.82,1.41,30.71,1.73
2005-07-21,1020.63,16.72,1.65,22.57,1.36,19.73,1.4,30.52,1.72
2005-07-22,1046.32,17.15,1.69,23.1,1.4,20.01,1.43,31.35,1.76
2005-07-25,1045.4,17.15,1.69,23.07,1.4,20.11,1.42,31.15,1.76
2005-07-26,1072.81,17.59,1.74,23.62,1.44,20.52,1.47,32.37,1.8
2005-07-27,1089.91,17.85,1.76,24.01,1.46,20.72,1.49,33.02,1.83
2005-07-28,1086.55,17.8,1.76,23.93,1.46,20.86,1.5,32.38,1.83
2005-07-29,1083.03,17.69,1.75,23.83,1.45,20.65,1.48,31.28,1.82
2005-08-01,1088.95,17.78,1.76,24.03,1.47,20.82,1.49,30.5,1.84
2005-08-02,1104.04,18.01,1.78,24.44,1.5,21.27,1.53,31.22,1.86
2005-08-03,1107.7,18.07,1.79,24.68,1.51,21.45,1.55,32.75,1.88
2005-08-04,1102.59,17.99,1.78,24.54,1.5,21.3,1.53,32.39,1.87
2005-08-05,1128.74,18.4,1.82,25.21,1.54,21.91,1.58,33.24,1.92
2005-08-08,1138.88,18.59,1.84,25.58,1.56,22.07,1.61,33.43,1.94
2005-08-09,1152.53,18.79,1.86,25.87,1.59,22.59,1.63,35.74,1.97
2005-08-10,1165.03,19.01,1.88,26.15,1.61,22.85,1.65,36.55,1.98
2005-08-11,1183.58,19.27,1.91,26.47,1.63,23.0,1.67,37.09,2.01
2005-08-12,1167.91,19.03,1.88,26.02,1.59,22.59,1.64,35.87,1.99
2005-08-15,1187.01,19.24,1.9,26.72,1.63,23.03,1.69,35.53,2.03
2005-08-16,1177.28,18.86,1.88,26.52,1.63,23.03,1.69,35.66,2.02
2005-08-17,1192.83,19.09,1.9,26.9,1.67,23.14,1.71,36.42,2.06
2005-08-18,1148.04,18.28,1.82,25.78,1.6,22.12,1.64,36.16,1.98
2005-08-19,1150.18,18.27,1.82,25.7,1.59,22.12,1.63,35.94,1.96
2005-08-22,1158.6,18.41,1.82,25.98,1.61,22.31,1.64,34.49,1.98
2005-08-23,1149.96,18.24,1.81,25.6,1.58,21.76,1.61,33.41,1.95
2005-08-24,1167.14,18.55,1.84,25.91,1.6,21.94,1.63,33.2,1.98
2005-08-25,1172.47,18.69,1.85,26.17,1.62,22.4,1.64,32.35,2.01
2005-08-26,1171.86,18.83,1.84,26.48,1.63,22.42,1.65,32.22,2.01
2005-08-29,1154.43,18.58,1.8,26.23,1.61,21.84,1.64,29.5,1.99
2005-08-30,1146.38,18.56,1.79,26.46,1.6,21.53,1.63,29.15,1.96
2005-08-31,1162.8,18.62,1.81,27.01,1.63,21.9,1.66,30.24,1.98
2005-09-01,1184.93,18.98,1.84,27.62,1.68,22.39,1.71,30.91,2.02
2005-09-02,1188.85,19.04,1.85,27.8,1.69,22.5,1.71,31.16,2.04
2005-09-05,1196.22,19.16,1.86,28.13,1.71,22.87,1.73,31.54,2.07
2005-09-06,1173.32,18.79,1.82,27.54,1.67,22.41,1.69,30.48,2.03
2005-09-07,1194.31,19.13,1.85,28.26,1.72,22.95,1.75,30.99,2.08
2005-09-08,1194.41,19.12,1.85,28.37,1.72,23.12,1.75,31.11,2.08
2005-09-09,1189.63,19.05,1.85,28.13,1.7,22.86,1.73,30.92,2.06
2005-09-12,1188.21,19.01,1.84,28.26,1.72,22.84,1.74,31.08,2.07
2005-09-13,1207.16,19.32,1.87,28.83,1.75,23.27,1.79,31.61,2.12
2005-09-14,1217.26,19.48,1.89,29.11,1.78,23.49,1.81,32.04,2.14
2005-09-15,1217.28,19.48,1.89,29.22,1.78,23.59,1.82,32.1,2.16
2005-09-16,1212.95,19.41,1.88,29.19,1.78,23.45,1.83,32.2,2.15
2005-09-19,1220.63,19.52,1.89,29.48,1.81,23.88,1.86,32.63,2.18
2005-09-20,1212.62,19.39,1.88,29.22,1.8,23.63,1.84,32.58,2.18
2005-09-21,1187.99,18.98,1.84,28.68,1.76,23.16,1.8,31.96,2.14
2005-09-22,1159.96,18.53,1.8,27.86,1.69,22.66,1.75,31.45,2.07
2005-09-23,1151.98,18.41,1.79,27.57,1.67,22.56,1.72,31.22,2.04
2005-09-26,1155.04,18.45,1.79,27.75,1.68,22.67,1.74,31.36,2.05
2005-09-27,1133.24,18.09,1.75,27.25,1.64,22.21,1.7,30.92,2.01
2005-09-28,1131.77,18.07,1.75,27.19,1.63,22.16,1.7,30.66,2.0
2005-09-29,1155.48,18.47,1.79,27.7,1.67,22.42,1.73,31.11,2.05
2005-09-30,1155.61,18.49,1.79,27.69,1.66,22.47,1.72,31.08,2.04
2005-10-10,1138.95,18.22,1.77,27.31,1.63,22.2,1.69,30.6,2.01
2005-10-11,1157.19,18.5,1.8,27.8,1.67,22.51,1.73,31.23,2.05
2005-10-12,1161.85,18.57,1.8,28.1,1.69,22.63,1.75,31.68,2.07
2005-10-13,1152.61,18.41,1.79,27.96,1.68,22.97,1.74,31.44,2.06
2005-10-14,1139.55,18.21,1.77,27.64,1.65,22.61,1.71,31.05,2.03
2005-10-17,1131.38,18.07,1.75,27.57,1.65,22.7,1.71,31.23,2.04
2005-10-18,1141.2,18.23,1.77,27.96,1.68,23.07,1.75,30.78,2.07
2005-10-19,1134.61,18.11,1.76,27.68,1.67,22.8,1.74,30.33,2.07
2005-10-20,1135.95,18.13,1.76,27.63,1.66,22.92,1.74,31.17,2.05
2005-10-21,1141.32,18.22,1.76,27.9,1.68,22.77,1.75,29.43,2.06
2005-10-24,1141.17,18.23,1.75,28.14,1.68,22.32,1.74,27.08,2.06
2005-10-25,1121.92,17.96,1.72,27.61,1.63,21.93,1.69,27.3,2.02
2005-10-26,1097.16,17.41,1.67,26.82,1.58,21.67,1.63,29.06,1.96
2005-10-27,1097.78,17.55,1.67,26.86,1.56,21.17,1.62,23.73,1.94
2005-10-28,1080.87,17.18,1.63,26.28,1.52,20.68,1.57,22.36,1.89
2005-10-31,1092.82,17.47,1.64,26.9,1.53,20.74,1.58,24.91,1.9
2005-11-01,1089.95,17.43,1.64,26.6,1.51,20.55,1.56,24.64,1.88
2005-11-02,1104.79,17.65,1.66,27.04,1.55,20.81,1.59,25.11,1.92
2005-11-03,1095.27,17.5,1.64,26.63,1.53,20.49,1.57,24.88,1.89
2005-11-04,1100.05,17.57,1.65,26.8,1.54,20.58,1.59,25.05,1.9
2005-11-07,1100.65,17.57,1.65,26.92,1.55,20.59,1.6,25.38,1.92
2005-11-08,1110.15,17.72,1.66,27.07,1.57,20.61,1.63,25.65,1.94
2005-11-09,1108.15,17.68,1.66,26.97,1.56,20.59,1.62,25.5,1.93
2005-11-10,1088.3,17.37,1.63,26.19,1.51,20.33,1.55,24.66,1.88
2005-11-11,1090.19,17.4,1.63,26.28,1.52,20.36,1.57,24.74,1.89
2005-11-14,1088.65,17.36,1.63,26.3,1.53,20.35,1.58,24.93,1.89
2005-11-15,1087.51,17.36,1.63,26.09,1.52,20.18,1.57,24.81,1.88
2005-11-16,1095.89,17.5,1.64,26.31,1.53,20.01,1.59,25.0,1.89
2005-11-17,1095.31,17.49,1.64,26.28,1.53,19.98,1.59,25.05,1.89
2005-11-18,1117.0,17.83,1.67,26.88,1.57,20.38,1.63,25.55,1.93
2005-11-21,1119.94,17.83,1.67,26.92,1.57,20.58,1.64,25.6,1.94
2005-11-22,1098.65,17.48,1.64,26.43,1.54,20.37,1.6,25.38,1.9
2005-11-23,1105.75,17.58,1.65,26.61,1.55,20.53,1.61,25.58,1.91
2005-11-24,1113.37,17.7,1.66,26.72,1.56,20.43,1.63,25.61,1.92
2005-11-25,1114.92,17.71,1.66,26.73,1.56,20.5,1.63,25.63,1.92
2005-11-28,1110.82,17.65,1.66,26.61,1.55,20.3,1.62,25.53,1.91
2005-11-29,1096.99,17.43,1.63,26.24,1.53,19.94,1.59,25.14,1.88
2005-11-30,1099.26,17.44,1.64,26.27,1.53,19.98,1.59,25.23,1.88
2005-12-01,1098.75,17.42,1.63,26.23,1.53,19.91,1.58,25.25,1.88
2005-12-02,1094.29,17.36,1.63,25.97,1.51,19.83,1.56,24.95,1.85
2005-12-05,1079.2,17.12,1.61,25.41,1.47,19.29,1.52,24.33,1.8
2005-12-06,1087.79,17.25,1.62,25.46,1.47,19.22,1.52,24.2,1.8
2005-12-07,1099.62,17.44,1.64,25.63,1.48,19.28,1.53,24.63,1.81
2005-12-08,1098.32,17.42,1.63,25.59,1.48,19.17,1.53,24.5,1.81
2005-12-09,1113.48,17.64,1.65,25.97,1.5,19.64,1.55,24.93,1.83
2005-12-12,1116.37,17.69,1.66,26.09,1.51,19.46,1.57,25.11,1.85
2005-12-13,1117.85,17.73,1.66,26.09,1.51,19.66,1.57,25.11,1.84
2005-12-14,1125.39,17.81,1.67,26.26,1.52,19.9,1.58,25.39,1.86
2005-12-15,1123.56,17.79,1.67,26.14,1.51,19.6,1.58,25.2,1.85
2005-12-16,1127.51,17.84,1.67,26.32,1.52,19.96,1.59,25.45,1.86
2005-12-19,1131.75,17.92,1.68,26.35,1.53,19.82,1.59,25.5,1.86
2005-12-20,1136.34,17.98,1.69,26.37,1.53,19.98,1.6,25.53,1.86
2005-12-21,1130.76,17.88,1.68,26.17,1.52,20.23,1.58,25.31,1.85
2005-12-22,1135.24,17.94,1.68,26.27,1.52,20.48,1.58,25.43,1.86
2005-12-23,1144.87,18.08,1.7,26.6,1.54,20.48,1.61,25.66,1.88
2005-12-26,1156.82,18.28,1.71,26.83,1.55,20.57,1.62,25.84,1.89
2005-12-27,1154.29,18.22,1.71,26.77,1.55,20.48,1.61,25.45,1.89
2005-12-28,1157.03,18.26,1.71,26.81,1.55,20.48,1.61,25.63,1.89
2005-12-29,1169.86,18.46,1.73,27.12,1.56,20.85,1.63,26.03,1.91
2005-12-30,1161.06,18.29,1.72,26.84,1.55,20.66,1.61,25.76,1.89
2006-01-04,1180.96,18.59,1.74,27.16,1.57,20.93,1.63,26.17,1.92
2006-01-05,1197.27,18.83,1.77,27.51,1.59,20.93,1.64,26.39,1.94
2006-01-06,1209.42,19.01,1.78,27.8,1.6,21.15,1.66,26.66,1.96
2006-01-09,1215.67,19.11,1.79,28.1,1.62,21.62,1.69,26.91,1.99
2006-01-10,1220.62,19.19,1.8,28.23,1.63,21.51,1.69,26.96,2.0
2006-01-11,1211.05,19.02,1.78,28.11,1.61,21.52,1.69,27.08,1.99
2006-01-12,1226.7,19.25,1.81,28.53,1.64,21.95,1.71,27.55,2.02
2006-01-13,1221.46,19.16,1.8,28.53,1.65,22.03,1.72,27.28,2.02
2006-01-16,1202.87,18.87,1.77,28.05,1.62,21.31,1.69,26.86,1.99
2006-01-17,1208.44,18.96,1.78,27.99,1.62,21.5,1.68,26.74,1.99
2006-01-18,1233.35,19.34,1.81,28.55,1.65,21.96,1.72,27.37,2.04
2006-01-19,1251.58,19.62,1.84,28.76,1.67,21.93,1.73,27.65,2.05
2006-01-20,1255.31,19.68,1.85,28.88,1.67,21.83,1.73,27.74,2.06
2006-01-23,1255.77,19.67,1.84,28.99,1.67,22.08,1.75,27.77,2.06
2006-01-24,1252.06,19.65,1.84,29.0,1.67,22.45,1.73,27.78,2.05
2006-01-25,1258.05,19.74,1.85,28.99,1.65,22.21,1.73,27.15,2.05
2006-02-06,1287.63,20.2,1.89,29.65,1.69,22.5,1.75,27.67,2.09
2006-02-07,1282.1,20.11,1.88,29.6,1.7,22.55,1.75,27.66,2.09
2006-02-08,1290.06,20.24,1.9,29.72,1.71,22.62,1.76,27.68,2.1
2006-02-09,1269.45,19.92,1.87,29.31,1.68,22.36,1.73,27.23,2.08
2006-02-10,1282.66,20.12,1.88,29.55,1.7,22.54,1.75,27.51,2.09
2006-02-13,1279.64,20.04,1.88,29.45,1.7,22.29,1.74,28.27,2.09
2006-02-14,1286.33,20.13,1.89,29.59,1.71,22.34,1.75,28.27,2.1
2006-02-15,1299.17,20.36,1.91,29.55,1.71,22.5,1.75,28.32,2.1
2006-02-16,1270.63,19.9,1.86,28.6,1.66,21.71,1.7,27.59,2.04
2006-02-17,1267.41,19.81,1.86,28.3,1.64,21.45,1.68,27.02,2.02
2006-02-20,1267.54,19.8,1.86,28.28,1.64,21.26,1.67,27.08,2.01
2006-02-21,1288.42,20.11,1.89,28.76,1.66,21.64,1.7,27.73,2.04
2006-02-22,1284.23,20.06,1.88,28.68,1.66,21.67,1.71,27.13,2.04
2006-02-23,1288.85,20.13,1.89,28.69,1.66,21.36,1.72,27.28,2.05
2006-02-24,1296.87,20.23,1.9,28.93,1.67,21.73,1.72,27.43,2.06
2006-02-27,1297.19,20.2,1.89,28.83,1.67,21.73,1.71,27.25,2.05
2006-02-28,1299.03,20.15,1.89,28.78,1.67,21.68,1.7,27.86,2.04
2006-03-01,1306.59,20.25,1.9,28.98,1.68,22.12,1.71,27.98,2.05
2006-03-02,1285.67,19.81,1.86,28.43,1.64,21.68,1.67,27.46,2.01
2006-03-03,1293.3,19.92,1.87,28.46,1.64,21.61,1.67,26.53,2.01
2006-03-06,1288.95,19.82,1.86,28.36,1.63,21.53,1.67,26.48,2.0
2006-03-07,1259.92,19.38,1.82,27.73,1.59,21.32,1.63,25.78,1.95
2006-03-08,1250.38,19.19,1.8,27.52,1.58,21.19,1.61,25.93,1.93
2006-03-09,1245.17,19.11,1.8,27.43,1.57,21.24,1.6,25.39,1.92
2006-03-10,1245.65,19.06,1.79,27.39,1.57,21.14,1.61,26.15,1.92
2006-03-13,1259.67,19.28,1.82,27.6,1.58,21.36,1.62,26.43,1.94
2006-03-14,1259.04,19.25,1.81,27.55,1.58,21.45,1.63,26.62,1.94
2006-03-15,1274.81,19.47,1.84,27.76,1.6,21.5,1.63,26.67,1.96
2006-03-16,1274.19,19.45,1.83,27.81,1.6,21.67,1.64,26.63,1.96
2006-03-17,1269.46,19.38,1.83,27.89,1.59,21.56,1.64,27.11,1.96
2006-03-20,1288.42,19.63,1.85,28.3,1.61,21.79,1.66,29.6,1.98
2006-03-21,1290.39,19.63,1.86,28.32,1.61,22.01,1.66,29.27,1.99
2006-03-22,1296.71,19.75,1.86,28.66,1.63,22.14,1.67,29.4,2.0
2006-03-23,1302.46,19.84,1.87,28.79,1.64,22.36,1.68,29.55,2.02
2006-03-24,1294.7,19.68,1.86,28.63,1.63,22.15,1.67,29.69,2.0
2006-03-27,1295.91,19.87,1.86,28.83,1.64,22.49,1.69,30.8,2.01
2006-03-28,1298.79,19.87,1.86,28.94,1.64,22.68,1.69,32.74,2.02
2006-03-29,1305.57,19.9,1.86,29.06,1.64,22.77,1.7,32.78,2.03
2006-03-30,1294.72,19.69,1.85,28.79,1.63,22.47,1.68,33.39,2.01
2006-03-31,1298.3,19.68,1.85,28.9,1.63,22.88,1.68,34.36,2.02
2006-04-03,1319.47,19.26,1.86,29.45,1.65,23.36,1.7,34.87,2.06
2006-04-04,1329.8,19.4,1.87,29.79,1.67,23.67,1.72,35.64,2.08
2006-04-05,1340.16,19.5,1.88,29.95,1.68,23.93,1.73,36.16,2.1
2006-04-06,1339.74,19.46,1.88,29.93,1.68,23.94,1.72,37.16,2.1
2006-04-07,1342.96,19.49,1.88,30.11,1.7,24.22,1.73,37.49,2.13
2006-04-10,1359.08,19.7,1.91,30.78,1.73,24.91,1.78,38.65,2.17
2006-04-11,1362.23,19.69,1.91,30.8,1.73,24.92,1.78,38.34,2.17
2006-04-12,1360.13,19.7,1.9,30.77,1.73,24.77,1.78,38.5,2.17
2006-04-13,1332.33,19.29,1.87,29.89,1.68,24.21,1.72,37.23,2.11
2006-04-14,1359.54,19.66,1.9,30.56,1.71,24.65,1.76,37.94,2.16
2006-04-17,1378.61,19.96,1.93,30.81,1.72,24.98,1.75,39.29,2.17
2006-04-18,1385.11,19.64,1.93,30.74,1.71,24.7,1.75,39.35,2.18
2006-04-19,1396.7,19.72,1.94,30.7,1.7,24.75,1.75,39.69,2.18
2006-04-20,1385.9,19.72,1.93,30.57,1.68,24.4,1.72,39.5,2.16
2006-04-21,1416.79,20.22,1.97,30.93,1.69,24.98,1.74,39.8,2.18
2006-04-24,1409.79,20.36,1.95,30.78,1.65,24.82,1.7,38.94,2.16
2006-04-25,1399.77,20.56,1.93,30.96,1.64,24.57,1.7,38.24,2.17
2006-04-26,1417.48,20.97,1.95,31.3,1.66,24.41,1.72,38.72,2.19
