,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2013-09-11,583.98,39.5,2.03,41.38,2.26,48.68,2.21,86.36,2.74
2013-09-12,598.8,40.52,2.08,42.45,2.32,49.21,2.25,87.53,2.78
2013-09-13,589.14,39.88,2.05,42.02,2.29,48.57,2.22,86.76,2.74
2013-09-16,578.99,39.21,2.01,41.81,2.26,47.78,2.21,86.43,2.72
2013-09-17,567.71,38.4,1.97,40.94,2.22,47.08,2.17,84.49,2.66
2013-09-18,572.74,38.75,1.99,41.14,2.23,47.02,2.18,84.51,2.67
2013-09-23,578.29,39.12,2.01,41.5,2.25,47.62,2.2,85.66,2.7
2013-09-24,563.28,38.12,1.96,40.78,2.21,46.49,2.13,84.59,2.67
2013-09-25,558.3,37.81,1.94,40.83,2.2,46.19,2.1,83.85,2.65
2013-09-26,547.07,37.03,1.9,39.88,2.15,45.2,2.04,82.01,2.58
2013-09-27,559.5,37.86,1.94,40.56,2.19,45.76,2.06,82.59,2.61
2013-09-30,553.01,37.54,1.93,40.41,2.17,45.33,2.05,82.45,2.6
2013-10-08,559.64,37.98,1.95,41.03,2.2,45.97,2.09,83.39,2.63
2013-10-09,562.37,38.18,1.96,41.07,2.21,46.28,2.1,83.94,2.65
2013-10-10,543.32,36.89,1.89,40.16,2.15,45.19,2.04,81.9,2.58
2013-10-11,553.52,37.6,1.93,41.09,2.19,46.09,2.09,83.26,2.63
2013-10-14,548.56,37.27,1.91,41.29,2.19,46.0,2.08,82.44,2.62
2013-10-15,549.87,35.74,1.91,39.42,2.18,40.01,2.05,81.53,2.62
2013-10-16,535.53,34.47,1.86,37.62,2.11,38.55,2.01,79.33,2.54
2013-10-17,536.94,34.55,1.86,37.71,2.12,38.85,2.01,80.01,2.55
2013-10-18,545.22,35.03,1.89,38.01,2.15,39.34,2.02,80.68,2.58
2013-10-21,552.1,35.49,1.92,38.55,2.18,39.7,2.05,81.57,2.62
2013-10-22,543.97,34.94,1.89,37.89,2.15,39.13,2.01,74.95,2.59
2013-10-23,542.3,34.8,1.88,37.37,2.14,39.14,2.01,74.17,2.58
2013-10-24,533.59,34.23,1.85,36.82,2.11,38.73,1.98,73.03,2.54
2013-10-25,529.21,33.8,1.83,36.11,2.09,38.61,1.96,70.8,2.51
2013-10-28,528.43,33.2,1.83,34.89,2.07,35.52,1.95,51.68,2.48
2013-10-29,537.01,32.84,1.85,34.14,2.09,33.18,1.98,50.65,2.5
2013-10-30,540.99,31.7,1.86,34.08,2.11,33.37,1.99,52.52,2.52
2013-10-31,534.98,30.2,1.82,33.7,2.08,36.07,1.98,51.42,2.48
2013-11-01,540.96,30.54,1.84,34.01,2.1,36.28,2.03,51.78,2.5
2013-11-04,536.01,30.28,1.82,33.73,2.08,35.86,2.01,51.59,2.49
2013-11-05,534.03,30.17,1.82,33.67,2.08,35.49,2.02,51.63,2.49
2013-11-06,524.73,29.63,1.79,33.09,2.05,34.85,1.98,51.01,2.45
2013-11-07,519.78,29.33,1.77,32.85,2.03,34.64,1.97,50.4,2.42
2013-11-08,501.85,28.3,1.71,31.85,1.97,33.71,1.88,49.39,2.36
2013-11-11,501.44,28.28,1.7,31.92,1.97,33.59,1.87,49.39,2.36
2013-11-12,507.53,28.62,1.72,32.24,1.99,33.98,1.91,49.72,2.38
2013-11-13,491.65,27.72,1.67,31.29,1.92,32.97,1.84,48.31,2.29
2013-11-14,494.68,27.89,1.68,31.53,1.94,33.27,1.87,48.56,2.3
2013-11-15,521.01,29.42,1.77,33.02,2.03,35.18,1.99,50.74,2.41
2013-11-18,554.44,31.36,1.88,34.68,2.14,37.06,2.09,53.02,2.52
2013-11-19,547.77,31.02,1.86,34.5,2.12,36.35,2.06,52.87,2.51
2013-11-20,550.97,31.19,1.87,34.62,2.13,36.52,2.07,53.0,2.51
2013-11-21,547.47,31.01,1.86,34.49,2.13,36.54,2.08,53.15,2.52
2013-11-22,547.63,31.04,1.87,34.41,2.13,36.16,2.06,52.96,2.51
2013-11-25,543.33,30.78,1.85,34.31,2.11,35.91,2.05,52.85,2.51
2013-11-26,546.7,31.14,1.86,34.59,2.1,36.36,2.06,53.83,2.4
2013-11-27,564.16,32.19,1.92,35.62,2.17,37.61,2.13,55.76,2.5
2013-11-28,562.82,32.09,1.91,35.6,2.17,37.56,2.13,55.53,2.49
2013-11-29,563.18,32.12,1.91,35.64,2.17,37.44,2.12,55.56,2.49
2013-12-02,591.26,33.71,2.01,36.44,2.24,39.08,2.23,57.1,2.56
2013-12-03,589.62,33.62,2.0,36.52,2.24,39.17,2.23,57.45,2.56
2013-12-04,589.48,33.63,2.0,36.8,2.25,39.51,2.28,58.13,2.58
2013-12-05,594.06,33.91,2.02,37.04,2.27,39.7,2.29,58.61,2.61
2013-12-06,582.03,33.19,1.98,36.4,2.23,38.79,2.23,57.6,2.56
2013-12-09,580.94,33.13,1.97,36.55,2.23,39.01,2.24,57.78,2.57
2013-12-10,582.6,33.23,1.98,36.81,2.24,39.0,2.28,58.2,2.59
2013-12-11,564.34,32.19,1.92,36.07,2.19,37.54,2.19,57.31,2.54
2013-12-12,563.24,32.15,1.92,36.43,2.2,37.41,2.18,57.48,2.55
2013-12-13,567.68,32.4,1.93,36.76,2.22,37.7,2.2,57.72,2.58
2013-12-16,555.3,31.64,1.89,35.95,2.16,36.64,2.14,55.98,2.51
2013-12-17,555.34,31.64,1.89,35.69,2.15,36.45,2.13,55.72,2.49
2013-12-18,560.43,31.94,1.9,35.99,2.18,36.7,2.15,56.3,2.52
2013-12-19,559.44,31.89,1.9,35.74,2.17,36.47,2.14,56.0,2.5
2013-12-20,545.69,31.1,1.85,34.94,2.12,36.02,2.07,55.41,2.47
2013-12-23,544.63,31.02,1.85,34.82,2.11,35.77,2.09,54.38,2.43
2013-12-24,542.66,30.92,1.84,34.87,2.11,35.48,2.08,54.1,2.42
2013-12-25,552.89,31.52,1.88,35.54,2.15,36.16,2.13,55.29,2.48
2013-12-26,543.76,30.95,1.84,34.75,2.11,35.36,2.08,54.22,2.42
2013-12-27,555.37,31.62,1.88,35.58,2.16,36.25,2.15,55.58,2.49
2013-12-30,555.26,31.62,1.88,35.75,2.17,36.33,2.14,56.27,2.52
2013-12-31,565.35,32.24,1.92,36.34,2.2,36.96,2.18,57.47,2.56
2014-01-02,560.86,31.98,1.91,36.12,2.19,36.62,2.16,57.19,2.55
2014-01-03,546.38,31.14,1.86,35.3,2.14,35.8,2.09,55.82,2.5
2014-01-06,545.61,31.07,1.85,34.85,2.12,35.53,2.07,55.11,2.47
2014-01-07,541.53,30.83,1.84,34.7,2.11,35.43,2.05,54.95,2.46
2014-01-08,546.18,31.07,1.85,34.85,2.12,35.79,2.07,55.3,2.48
2014-01-09,536.55,30.48,1.82,34.17,2.08,35.22,2.04,54.57,2.44
2014-01-10,525.48,29.45,1.77,32.9,2.03,34.78,1.97,53.16,2.38
2014-01-13,521.77,29.21,1.76,32.74,2.02,34.45,1.95,52.63,2.36
2014-01-14,526.43,29.52,1.78,33.16,2.04,34.95,1.98,53.28,2.39
2014-01-15,525.39,29.43,1.77,33.02,2.04,34.29,1.98,53.33,2.4
2014-01-16,527.17,29.56,1.78,33.13,2.05,34.67,1.99,54.0,2.41
2014-01-17,525.28,29.45,1.78,32.8,2.03,34.72,1.97,52.86,2.41
2014-01-20,522.98,29.3,1.77,32.77,2.03,35.04,1.98,52.7,2.4
2014-01-21,533.89,29.9,1.8,33.35,2.06,35.3,2.01,53.59,2.45
2014-01-22,548.68,30.51,1.85,34.15,2.12,36.2,2.07,54.79,2.5
2014-01-23,543.82,30.66,1.83,34.54,2.1,35.17,2.08,58.53,2.5
2014-01-24,550.58,31.29,1.85,35.07,2.13,35.51,2.12,59.17,2.56
2014-01-27,535.36,30.37,1.8,34.14,2.08,34.41,2.05,57.83,2.5
2014-01-28,539.39,30.62,1.82,34.3,2.1,34.59,2.06,58.63,2.53
2014-01-29,544.21,31.03,1.83,34.92,2.12,34.81,2.09,63.65,2.58
2014-01-30,536.37,30.61,1.81,34.49,2.09,34.18,2.04,64.1,2.59
2014-02-07,540.46,30.88,1.83,34.75,2.11,34.15,2.04,65.76,2.65
2014-02-10,553.35,31.68,1.87,35.65,2.17,35.06,2.12,67.3,2.7
2014-02-11,555.31,31.81,1.88,35.86,2.17,35.23,2.14,66.91,2.7
2014-02-12,556.1,31.89,1.89,35.96,2.18,35.43,2.12,67.16,2.7
2014-02-13,548.45,31.48,1.86,35.4,2.15,34.66,2.07,66.22,2.66
2014-02-14,551.13,31.62,1.87,35.72,2.17,34.83,2.09,66.56,2.68
2014-02-17,555.93,31.94,1.89,36.02,2.19,35.09,2.11,68.32,2.74
2014-02-18,537.9,30.89,1.83,35.02,2.12,34.18,2.03,66.46,2.67
2014-02-19,539.38,30.94,1.83,35.26,2.13,34.37,2.03,66.2,2.66
2014-02-20,525.83,30.1,1.78,34.53,2.09,33.6,1.97,63.75,2.59
2014-02-21,514.49,29.45,1.74,33.65,2.03,32.7,1.92,62.79,2.54
2014-02-24,506.7,29.21,1.71,33.52,2.0,35.36,1.89,64.21,2.56
2014-02-25,491.21,28.27,1.66,32.53,1.93,34.21,1.82,60.92,2.44
2014-02-26,487.77,28.13,1.65,32.64,1.94,33.8,1.82,61.7,2.46
2014-02-27,485.15,27.98,1.64,32.4,1.93,34.27,1.81,61.14,2.43
2014-02-28,508.19,29.22,1.72,33.41,2.01,36.31,1.9,62.84,2.53
2014-03-03,502.01,28.88,1.7,33.35,2.0,35.68,1.88,63.2,2.54
2014-03-04,502.55,28.9,1.7,33.22,2.0,35.82,1.88,63.29,2.53
2014-03-05,496.2,28.57,1.68,32.85,1.97,35.11,1.83,62.9,2.51
2014-03-06,500.75,28.82,1.69,33.08,1.99,35.53,1.85,64.32,2.56
2014-03-07,496.14,28.58,1.68,32.66,1.97,35.05,1.84,64.68,2.56
2014-03-10,480.67,27.63,1.62,31.5,1.9,33.84,1.77,62.54,2.48
2014-03-11,482.88,27.74,1.63,31.56,1.9,33.96,1.79,62.62,2.48
2014-03-12,477.35,27.43,1.61,31.33,1.89,33.74,1.78,61.28,2.43
2014-03-13,483.88,27.84,1.63,31.72,1.91,34.08,1.81,62.45,2.47
2014-03-14,481.76,27.7,1.62,31.65,1.91,34.16,1.8,61.79,2.45
2014-03-17,483.1,27.76,1.63,31.83,1.92,34.44,1.8,61.62,2.46
2014-03-18,480.06,27.56,1.62,31.65,1.91,34.18,1.78,61.01,2.44
2014-03-19,476.64,27.33,1.61,31.38,1.9,33.9,1.77,60.85,2.43
2014-03-20,468.25,26.85,1.58,30.89,1.86,33.42,1.75,70.45,2.34
2014-03-21,490.37,28.15,1.65,32.23,1.94,35.18,1.82,73.1,2.44
2014-03-24,501.39,28.79,1.69,32.88,1.98,36.2,1.84,74.45,2.5
2014-03-25,500.73,28.76,1.69,32.94,1.98,37.04,1.87,75.89,2.51
2014-03-26,496.49,28.54,1.68,32.72,1.97,36.43,1.84,75.64,2.5
2014-03-27,490.35,28.17,1.65,32.37,1.95,36.01,1.82,74.75,2.46
2014-03-28,487.35,27.96,1.64,32.49,1.92,35.49,1.81,73.41,2.4
2014-03-31,483.37,27.68,1.63,32.22,1.91,35.42,1.8,71.08,2.36
2014-04-01,488.89,28.01,1.65,32.59,1.93,35.53,1.82,71.62,2.39
2014-04-02,491.55,28.16,1.66,32.81,1.94,35.79,1.82,71.99,2.39
2014-04-03,493.3,28.26,1.66,32.86,1.95,36.1,1.84,72.12,2.4
2014-04-04,500.92,28.68,1.69,33.34,1.98,36.83,1.87,72.94,2.44
2014-04-08,514.26,29.45,1.73,34.07,2.02,38.21,1.92,74.04,2.48
2014-04-09,511.26,29.28,1.72,33.92,2.02,38.23,1.93,74.46,2.48
2014-04-10,533.48,29.81,1.79,33.85,2.07,39.11,1.97,75.18,2.54
2014-04-11,529.63,29.61,1.78,33.72,2.06,38.56,1.94,74.73,2.52
2014-04-14,527.94,29.32,1.77,33.53,2.05,38.44,1.93,73.62,2.52
2014-04-15,515.24,28.6,1.73,32.71,2.01,37.46,1.88,73.06,2.49
2014-04-16,519.27,28.52,1.74,32.63,2.02,34.44,1.9,72.49,2.49
2014-04-17,519.7,28.41,1.74,32.56,2.03,34.17,1.88,72.76,2.5
2014-04-18,521.93,28.47,1.75,32.49,2.03,34.51,1.89,72.35,2.51
2014-04-21,509.18,27.9,1.7,31.78,1.95,33.76,1.84,74.59,2.34
2014-04-22,513.43,28.11,1.71,32.09,1.97,34.05,1.86,75.52,2.36
2014-04-23,507.85,27.63,1.69,31.36,1.94,33.55,1.84,66.67,2.3
2014-04-24,507.59,27.61,1.69,31.19,1.93,33.66,1.84,66.68,2.3
2014-04-25,502.82,27.2,1.67,30.78,1.91,31.92,1.82,65.12,2.26
2014-04-28,494.76,26.93,1.64,30.35,1.88,30.69,1.79,44.42,2.2
2014-04-29,505.44,27.34,1.67,30.83,1.91,30.06,1.8,45.32,2.24
2014-04-30,503.73,27.09,1.66,30.68,1.91,29.88,1.81,42.56,2.24
2014-05-05,508.27,27.36,1.68,30.96,1.93,30.15,1.82,42.87,2.27
2014-05-06,506.19,27.24,1.67,30.84,1.92,29.94,1.82,42.5,2.26
2014-05-07,506.11,27.23,1.67,30.81,1.92,29.9,1.81,42.25,2.26
2014-05-08,509.72,27.42,1.68,31.0,1.93,30.08,1.84,42.25,2.27
2014-05-09,514.06,27.63,1.7,31.2,1.95,30.21,1.85,42.11,2.28
2014-05-12,528.82,28.46,1.75,32.07,2.01,31.78,1.89,43.36,2.34
2014-05-13,525.18,28.28,1.74,31.91,2.0,31.56,1.89,42.87,2.33
2014-05-14,526.21,28.32,1.75,31.94,2.0,31.51,1.91,42.87,2.33
2014-05-15,512.43,27.56,1.7,31.08,1.95,30.52,1.85,41.7,2.27
2014-05-16,505.93,27.17,1.68,30.76,1.94,30.49,1.84,41.26,2.25
2014-05-19,494.49,26.56,1.64,30.21,1.9,29.81,1.8,40.72,2.22
2014-05-20,496.29,26.67,1.65,30.26,1.9,29.81,1.8,40.71,2.22
2014-05-21,501.36,26.95,1.66,30.57,1.93,30.27,1.82,41.25,2.25
2014-05-22,498.87,26.84,1.66,30.39,1.91,30.0,1.81,41.11,2.25
2014-05-23,503.71,27.12,1.68,30.59,1.93,30.35,1.82,41.4,2.26
2014-05-26,502.82,27.05,1.67,30.6,1.93,30.25,1.83,41.54,2.26
2014-05-27,497.55,27.23,1.64,30.73,1.9,29.84,1.81,41.64,2.23
2014-05-28,507.9,27.83,1.68,31.42,1.94,30.36,1.84,42.57,2.28
2014-05-29,497.48,27.26,1.64,30.74,1.9,29.59,1.79,42.16,2.24
2014-05-30,499.75,27.4,1.65,30.91,1.91,29.64,1.81,42.13,2.26
2014-06-03,496.68,27.23,1.64,30.75,1.9,29.37,1.79,42.07,2.25
2014-06-04,491.79,26.95,1.62,30.39,1.88,29.06,1.78,41.8,2.22
2014-06-05,497.23,27.27,1.64,30.74,1.9,29.39,1.8,41.93,2.25
2014-06-06,492.58,27.03,1.63,30.54,1.88,29.02,1.79,42.31,2.25
2014-06-09,490.06,26.89,1.62,30.43,1.87,28.97,1.78,41.82,2.24
2014-06-10,500.38,27.49,1.66,31.03,1.91,29.54,1.82,42.54,2.29
2014-06-11,496.92,27.3,1.65,30.9,1.9,29.31,1.81,42.5,2.28
2014-06-12,494.91,27.18,1.64,30.74,1.89,29.18,1.81,42.25,2.27
2014-06-13,501.0,27.54,1.66,31.14,1.92,29.48,1.83,42.77,2.3
2014-06-16,504.25,27.74,1.67,31.3,1.93,29.6,1.84,42.96,2.31
2014-06-17,497.19,27.34,1.65,30.83,1.9,29.15,1.81,42.04,2.27
2014-06-18,494.14,27.19,1.64,30.62,1.89,28.8,1.8,41.85,2.26
2014-06-19,482.37,26.52,1.61,29.82,1.84,27.69,1.76,40.77,2.2
2014-06-20,483.88,26.61,1.61,29.95,1.85,28.0,1.76,40.9,2.22
2014-06-23,483.51,26.58,1.61,29.98,1.85,27.97,1.77,40.75,2.22
2014-06-24,486.66,26.76,1.62,30.22,1.87,28.11,1.78,40.84,2.23
2014-06-25,483.33,26.57,1.61,29.94,1.85,27.89,1.77,41.64,2.23
2014-06-26,488.58,26.84,1.63,30.29,1.88,28.19,1.8,42.42,2.25
2014-06-27,489.67,26.9,1.63,30.39,1.88,28.18,1.81,41.95,2.26
2014-06-30,493.38,27.11,1.64,30.63,1.9,28.58,1.82,42.02,2.28
2014-07-01,492.54,27.06,1.64,30.62,1.9,28.53,1.82,42.16,2.28
2014-07-02,497.5,27.31,1.65,30.89,1.91,28.73,1.84,42.46,2.3
2014-07-03,497.86,27.35,1.66,30.91,1.92,28.65,1.84,42.54,2.3
2014-07-04,495.89,27.25,1.65,30.82,1.91,28.46,1.83,42.47,2.29
2014-07-07,495.13,27.18,1.65,30.74,1.9,28.41,1.83,42.64,2.29
2014-07-08,494.54,27.16,1.65,30.76,1.9,28.37,1.83,42.73,2.29
2014-07-09,486.27,26.23,1.61,29.53,1.86,27.07,1.76,41.27,2.23
2014-07-10,486.42,26.24,1.61,29.59,1.87,27.17,1.76,41.32,2.23
2014-07-11,489.81,26.44,1.62,29.81,1.88,27.27,1.77,42.16,2.25
2014-07-14,496.72,26.81,1.65,30.24,1.91,27.47,1.8,42.52,2.28
2014-07-15,495.29,26.75,1.64,30.13,1.9,27.43,1.79,42.43,2.27
2014-07-16,494.44,26.71,1.64,30.1,1.9,27.39,1.78,42.37,2.27
2014-07-17,492.04,26.62,1.63,30.0,1.89,27.29,1.77,42.14,2.26
2014-07-18,495.82,26.37,1.64,30.0,1.9,27.37,1.78,42.3,2.28
2014-07-21,492.03,26.15,1.63,29.74,1.89,27.41,1.76,42.09,2.26
2014-07-22,499.68,24.97,1.64,29.66,1.91,27.83,1.8,42.15,2.29
2014-07-23,503.36,25.15,1.65,29.73,1.92,27.79,1.8,42.23,2.29
2014-07-24,520.52,25.99,1.71,30.72,1.98,28.81,1.88,43.08,2.36
2014-07-25,527.94,26.33,1.73,31.13,2.01,29.03,1.98,43.45,2.39
2014-07-28,554.39,27.48,1.81,32.25,2.1,31.34,2.1,43.71,2.49
2014-07-29,556.11,27.34,1.81,31.92,2.1,31.34,2.09,39.97,2.48
2014-07-30,558.7,27.45,1.8,31.94,2.1,31.45,2.14,48.04,2.48
2014-07-31,566.9,27.74,1.82,32.3,2.12,31.75,2.18,48.38,2.5
2014-08-01,554.01,27.08,1.78,31.59,2.08,30.92,2.11,47.71,2.45
2014-08-04,576.22,28.23,1.85,32.77,2.15,32.13,2.18,48.74,2.53
2014-08-05,574.87,28.33,1.84,33.1,2.13,32.35,2.14,49.55,2.52
2014-08-06,577.04,28.34,1.84,33.12,2.13,32.06,2.12,49.63,2.52
2014-08-07,562.24,27.63,1.79,32.4,2.08,31.15,2.06,48.99,2.47
2014-08-08,562.42,28.09,1.77,32.8,2.05,32.96,1.91,49.58,2.45
2014-08-11,572.61,28.61,1.8,33.41,2.09,33.65,1.95,50.2,2.49
2014-08-12,570.53,28.53,1.8,33.42,2.09,33.53,1.94,50.22,2.49
2014-08-13,573.11,28.69,1.81,33.61,2.1,34.04,1.96,50.37,2.5
2014-08-14,564.18,28.25,1.78,33.14,2.07,33.3,1.93,49.89,2.46
2014-08-15,577.87,28.92,1.82,33.78,2.13,35.17,2.02,50.79,2.52
2014-08-18,580.76,29.06,1.83,34.11,2.14,35.8,2.05,51.26,2.55
2014-08-19,574.77,28.54,1.81,33.53,2.12,35.82,2.05,50.79,2.52
2014-08-20,574.61,28.51,1.81,33.49,2.12,35.76,2.05,51.0,2.53
2014-08-21,566.06,27.87,1.78,32.71,2.09,33.03,1.99,50.1,2.5
2014-08-22,570.01,28.08,1.79,33.13,2.1,33.47,2.01,50.34,2.52
2014-08-25,560.35,27.47,1.76,32.27,2.06,32.63,1.97,49.1,2.47
2014-08-26,552.59,26.94,1.73,31.45,2.02,31.49,1.9,47.97,2.42
2014-08-27,553.34,26.98,1.73,31.55,2.03,31.65,1.91,48.08,2.42
2014-08-28,553.06,26.92,1.73,31.44,2.02,31.67,1.91,54.75,2.4
2014-08-29,560.64,27.29,1.75,31.85,2.05,32.18,1.95,55.18,2.43
2014-09-01,563.33,27.18,1.76,31.8,2.06,32.34,1.96,55.09,2.45
2014-09-02,577.48,27.77,1.8,32.43,2.1,33.05,2.0,55.66,2.49
2014-09-03,577.09,27.8,1.8,32.43,2.1,32.99,1.99,55.63,2.49
2014-09-04,587.38,28.3,1.83,32.93,2.13,33.72,2.06,56.27,2.54
2014-09-05,592.42,28.56,1.85,33.19,2.15,33.9,2.08,56.5,2.56
2014-09-09,586.24,28.27,1.83,32.93,2.13,33.57,2.05,56.12,2.54
2014-09-10,581.52,28.03,1.82,32.7,2.12,33.45,2.04,56.06,2.53
2014-09-11,583.76,28.13,1.83,32.81,2.12,33.42,2.05,56.24,2.54
2014-09-12,585.36,28.2,1.83,32.93,2.13,33.46,2.05,56.35,2.54
2014-09-15,586.54,28.24,1.83,33.07,2.14,33.42,2.06,56.52,2.56
2014-09-16,567.32,27.34,1.77,32.09,2.07,32.33,1.97,55.34,2.47
2014-09-17,569.45,27.45,1.78,32.29,2.08,32.34,1.96,55.53,2.49
2014-09-18,573.71,27.66,1.79,32.64,2.1,32.69,1.99,55.87,2.52
2014-09-19,577.16,27.83,1.81,32.8,2.11,32.76,2.0,56.01,2.53
2014-09-22,568.21,27.38,1.78,32.35,2.08,32.3,1.99,55.6,2.5
2014-09-23,577.85,27.86,1.81,32.93,2.12,32.88,2.04,56.3,2.55
2014-09-24,604.71,29.14,1.89,34.38,2.22,34.38,2.22,57.95,2.66
2014-09-25,600.16,28.92,1.88,34.17,2.21,33.99,2.19,57.9,2.65
2014-09-26,601.36,28.97,1.88,34.28,2.22,34.22,2.19,58.29,2.67
2014-09-29,608.68,29.33,1.9,34.76,2.25,34.36,2.27,58.76,2.71
2014-09-30,607.76,29.28,1.9,34.67,2.24,34.33,2.27,58.61,2.7
2014-10-08,610.6,29.4,1.91,34.76,2.25,34.52,2.25,58.67,2.7
2014-10-09,606.82,29.19,1.89,34.46,2.23,34.38,2.21,58.59,2.69
2014-10-10,605.58,29.05,1.89,34.33,2.22,34.36,2.21,58.49,2.68
2014-10-13,600.76,28.86,1.87,34.12,2.21,34.16,2.19,58.43,2.69
2014-10-14,599.68,28.64,1.86,33.84,2.2,34.1,2.18,58.16,2.67
2014-10-15,621.85,28.78,1.91,33.67,2.25,31.9,2.24,58.79,2.74
2014-10-16,612.49,28.41,1.89,33.3,2.23,32.1,2.22,58.19,2.71
2014-10-17,622.13,28.86,1.92,33.78,2.26,32.99,2.3,58.45,2.74
2014-10-20,624.27,28.98,1.93,33.97,2.28,32.82,2.32,58.5,2.75
2014-10-21,621.14,28.88,1.92,33.86,2.27,32.65,2.33,58.61,2.75
2014-10-22,612.08,28.48,1.89,33.41,2.24,32.36,2.29,58.02,2.71
2014-10-23,606.85,28.24,1.88,33.23,2.23,32.56,2.27,57.76,2.69
2014-10-24,603.12,28.06,1.86,33.05,2.22,32.18,2.28,57.61,2.68
2014-10-27,582.08,26.07,1.8,30.56,2.14,31.08,2.14,64.11,2.59
2014-10-28,605.01,26.38,1.86,31.04,2.21,32.29,2.28,64.77,2.67
2014-10-29,622.48,26.02,1.9,30.92,2.26,33.06,2.4,62.86,2.73
2014-10-30,626.11,25.46,1.9,30.21,2.26,31.66,2.38,62.42,2.73
2014-10-31,644.34,25.29,1.94,30.16,2.31,31.16,2.4,25.92,2.78
2014-11-03,644.6,25.3,1.94,30.16,2.32,30.69,2.45,25.93,2.78
2014-11-04,645.63,25.34,1.94,30.23,2.32,31.16,2.45,25.95,2.78
2014-11-05,660.63,25.9,1.98,30.85,2.37,32.3,2.51,26.87,2.84
2014-11-06,661.1,25.96,1.99,31.02,2.38,32.56,2.54,27.19,2.88
2014-11-07,682.86,26.86,2.06,31.91,2.45,33.2,2.66,28.39,2.97
2014-11-10,711.77,27.97,2.14,33.05,2.54,33.97,2.79,29.81,3.07
