,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2011-10-24,4903.62,30.18,3.99,34.29,3.6,34.73,4.14,41.88,4.59
2011-10-25,5012.85,29.45,4.03,34.46,3.68,35.18,4.25,43.1,4.65
2011-10-26,5068.39,29.62,4.06,34.54,3.69,35.4,4.25,43.33,4.66
2011-10-27,5076.56,29.62,4.05,34.58,3.69,35.26,4.22,43.1,4.66
2011-10-28,5163.21,29.67,4.09,34.66,3.74,35.96,4.22,43.74,4.73
2011-10-31,5171.47,29.89,4.07,34.96,3.75,35.65,4.28,44.8,4.74
2011-11-01,5204.22,30.08,4.1,35.16,3.77,35.52,4.29,44.99,4.78
2011-11-02,5324.16,30.75,4.19,35.89,3.85,36.2,4.36,45.91,4.89
2011-11-03,5372.31,31.05,4.23,36.21,3.88,36.66,4.38,46.12,4.92
2011-11-04,5383.94,31.12,4.24,36.32,3.9,36.6,4.43,46.23,4.93
2011-11-07,5374.45,31.06,4.23,36.25,3.89,36.84,4.42,46.27,4.93
2011-11-08,5307.83,30.68,4.18,35.79,3.83,36.57,4.36,45.56,4.86
2011-11-09,5374.1,31.09,4.24,36.36,3.9,36.89,4.4,46.27,4.94
2011-11-10,5358.56,31.0,4.23,36.23,3.88,36.86,4.39,46.1,4.93
2011-11-11,5353.65,30.99,4.22,36.3,3.9,37.66,4.4,46.38,4.94
2011-11-14,5466.47,31.65,4.31,37.11,4.0,37.92,4.46,47.48,5.05
2011-11-15,5485.15,31.81,4.34,37.3,4.02,37.95,4.46,47.78,5.08
2011-11-16,5358.92,31.09,4.24,36.42,3.92,37.43,4.43,46.61,4.95
2011-11-17,5362.69,31.12,4.24,36.46,3.92,37.43,4.4,46.72,4.96
2011-11-18,5239.41,30.45,4.15,35.53,3.81,37.15,4.32,45.5,4.83
2011-11-21,5241.67,30.46,4.15,35.55,3.81,37.24,4.34,45.56,4.83
2011-11-22,5222.06,30.31,4.13,35.42,3.8,37.04,4.36,45.59,4.82
2011-11-23,5202.87,30.2,4.12,35.25,3.78,36.63,4.34,45.31,4.81
2011-11-24,5251.22,30.46,4.15,35.51,3.81,37.1,4.35,45.65,4.84
2011-11-25,5220.05,30.23,4.12,35.28,3.77,36.54,4.32,45.19,4.8
2011-11-28,5269.3,30.51,4.16,35.47,3.79,37.18,4.41,45.6,4.83
2011-11-29,5350.62,31.01,4.23,36.09,3.86,37.66,4.45,46.23,4.93
2011-11-30,5207.6,30.12,4.11,34.85,3.72,36.24,4.3,44.31,4.79
2011-12-01,5327.15,30.81,4.2,35.77,3.82,36.47,4.41,45.67,4.91
2011-12-02,5255.33,30.37,4.14,35.29,3.77,35.95,4.39,44.95,4.85
2011-12-05,5092.3,29.43,4.01,34.08,3.64,35.41,4.28,43.26,4.67
2011-12-06,5090.23,29.4,4.01,34.07,3.64,35.17,4.29,43.07,4.67
2011-12-07,5103.56,29.46,4.02,34.19,3.65,34.88,4.28,43.13,4.69
2011-12-08,5070.42,29.32,4.0,34.05,3.63,34.64,4.21,42.87,4.67
2011-12-09,5019.97,29.05,3.96,33.64,3.59,34.37,4.2,42.43,4.62
2011-12-12,4961.09,28.68,3.91,33.28,3.55,34.13,4.14,41.83,4.55
2011-12-13,4823.33,27.86,3.8,32.31,3.43,33.06,4.0,40.54,4.42
2011-12-14,4761.28,27.5,3.75,31.79,3.37,32.51,3.92,39.81,4.35
2011-12-15,4662.65,26.99,3.68,31.03,3.29,32.11,3.76,39.1,4.25
2011-12-16,4763.12,27.57,3.76,31.72,3.38,32.75,3.9,40.11,4.35
2011-12-19,4780.67,27.65,3.77,31.75,3.38,32.84,3.86,40.27,4.37
2011-12-20,4768.7,27.59,3.76,31.66,3.37,32.54,3.9,39.98,4.38
2011-12-21,4693.29,27.12,3.7,31.12,3.3,32.2,3.78,39.19,4.3
2011-12-22,4659.81,26.95,3.67,30.78,3.26,32.06,3.76,38.53,4.25
2011-12-23,4666.86,26.99,3.68,30.9,3.27,32.33,3.76,39.05,4.26
2011-12-26,4601.4,26.64,3.63,30.56,3.24,32.67,3.73,38.65,4.22
2011-12-27,4486.7,26.01,3.55,29.79,3.15,32.1,3.69,37.65,4.11
2011-12-28,4429.41,25.73,3.51,29.42,3.1,32.11,3.65,37.18,4.05
2011-12-29,4442.86,25.78,3.51,29.44,3.09,32.15,3.65,37.32,4.07
2011-12-30,4500.14,26.12,3.56,29.86,3.14,32.15,3.7,37.78,4.13
2012-01-04,4367.57,25.87,3.47,29.74,3.09,32.2,3.65,38.02,4.04
2012-01-05,4180.92,24.76,3.32,28.39,2.94,30.73,3.49,36.32,3.85
2012-01-06,4165.84,24.67,3.31,28.21,2.93,30.97,3.46,36.29,3.83
2012-01-09,4303.07,25.51,3.34,29.35,3.02,31.56,3.57,37.67,3.95
2012-01-10,4453.49,26.41,3.46,30.48,3.15,32.1,3.72,39.07,4.1
2012-01-11,4441.68,26.52,3.45,30.55,3.14,32.18,3.68,39.07,4.09
2012-01-12,4425.71,26.41,3.43,30.45,3.14,32.34,3.65,38.9,4.09
2012-01-13,4261.68,25.4,3.3,29.22,3.0,31.15,3.47,37.33,3.92
2012-01-16,4100.67,24.41,3.18,28.22,2.89,29.94,3.31,36.17,3.78
2012-01-17,4278.0,25.45,3.31,29.6,3.04,30.97,3.46,37.89,3.94
2012-01-18,4107.55,24.63,3.18,28.7,2.94,28.96,3.4,36.61,3.79
2012-01-19,4154.74,24.97,3.22,29.14,2.99,29.64,3.46,37.21,3.85
2012-01-20,4281.06,25.91,3.32,30.06,3.05,30.73,3.56,38.37,3.93
2012-01-30,4245.17,25.7,3.29,29.85,3.03,30.81,3.52,38.12,3.91
2012-01-31,4243.44,25.65,3.29,29.81,3.03,30.78,3.49,38.02,3.91
2012-02-01,4247.18,25.66,3.29,29.82,3.03,30.58,3.49,37.98,3.93
2012-02-02,4306.12,26.02,3.33,30.27,3.08,30.78,3.55,38.5,3.98
2012-02-03,4374.35,26.45,3.39,30.81,3.13,31.12,3.64,39.18,4.04
2012-02-06,4422.45,26.67,3.43,30.99,3.17,31.56,3.65,39.4,4.08
2012-02-07,4340.42,26.18,3.36,30.32,3.1,31.04,3.54,38.54,4.01
2012-02-08,4428.79,26.83,3.43,31.13,3.17,31.66,3.64,39.4,4.09
2012-02-09,4482.97,27.13,3.47,31.49,3.22,31.74,3.68,39.87,4.16
2012-02-10,4496.19,27.18,3.47,31.57,3.23,31.62,3.69,39.85,4.15
2012-02-13,4565.33,27.59,3.53,32.05,3.29,32.27,3.72,40.49,4.22
2012-02-14,4574.96,27.66,3.53,32.17,3.3,32.6,3.75,40.71,4.23
2012-02-15,4618.85,27.93,3.57,32.56,3.34,33.08,3.78,41.32,4.28
2012-02-16,4599.18,27.78,3.55,32.37,3.32,32.41,3.76,41.02,4.25
2012-02-17,4585.45,27.68,3.54,32.33,3.3,32.68,3.82,40.86,4.24
2012-02-20,4562.64,27.68,3.52,32.24,3.3,32.72,3.8,40.7,4.23
2012-02-21,4594.67,27.85,3.54,32.46,3.32,32.68,3.83,41.13,4.26
2012-02-22,4681.51,28.38,3.6,33.14,3.39,33.04,3.91,41.82,4.33
2012-02-23,4704.71,28.52,3.62,33.36,3.41,33.35,3.88,42.02,4.35
2012-02-24,4758.68,28.91,3.66,33.83,3.45,33.75,3.91,45.69,4.39
2012-02-27,4763.19,28.9,3.66,33.78,3.44,33.2,3.91,45.73,4.39
2012-02-28,4710.21,29.23,3.61,33.71,3.39,33.28,3.8,45.4,4.33
2012-02-29,4676.98,28.86,3.57,33.37,3.35,32.85,3.8,62.96,4.27
2012-03-01,4658.58,28.74,3.56,33.31,3.35,32.55,3.8,62.81,4.26
2012-03-02,4728.07,29.17,3.61,33.87,3.41,32.96,3.85,63.99,4.33
2012-03-05,4703.87,29.02,3.59,33.85,3.41,33.19,3.89,64.53,4.33
2012-03-06,4640.27,28.63,3.54,33.3,3.37,32.69,3.83,63.37,4.27
2012-03-07,4625.35,28.57,3.53,33.12,3.35,32.14,3.79,62.83,4.25
2012-03-08,4670.75,28.76,3.56,33.53,3.39,32.28,3.83,63.43,4.29
2012-03-09,4737.32,29.17,3.61,34.01,3.45,32.99,3.87,64.32,4.35
2012-03-12,4850.81,29.85,3.7,34.73,3.51,33.71,3.97,65.95,4.46
2012-03-13,4857.84,29.89,3.7,34.87,3.51,34.35,3.99,66.05,4.46
2012-03-14,4689.89,28.84,3.58,33.56,3.37,32.86,3.82,63.03,4.29
2012-03-15,4732.77,29.09,3.61,33.76,3.38,33.26,3.84,62.86,4.33
2012-03-16,4853.28,29.82,3.7,34.64,3.46,34.04,3.95,64.23,4.46
2012-03-19,4907.69,30.09,3.74,35.26,3.53,34.07,4.03,65.38,4.52
2012-03-20,4778.14,29.44,3.63,34.73,3.43,33.62,3.91,63.51,4.39
2012-03-21,4749.05,29.26,3.61,34.51,3.42,33.58,3.88,63.15,4.37
2012-03-22,4723.62,29.11,3.6,34.32,3.4,33.66,3.85,62.89,4.36
2012-03-23,4644.3,28.65,3.54,33.7,3.34,33.09,3.77,62.03,4.28
2012-03-26,4662.17,28.79,3.55,33.83,3.34,33.46,3.78,62.63,4.29
2012-03-27,4618.85,28.54,3.51,33.69,3.32,33.52,3.74,61.98,4.26
2012-03-28,4440.03,27.41,3.38,32.29,3.17,31.76,3.55,58.67,4.08
2012-03-29,4365.28,26.9,3.32,31.55,3.1,31.18,3.48,56.81,3.99
2012-03-30,4342.62,26.76,3.3,31.4,3.07,30.82,3.46,58.44,3.96
2012-04-05,4455.46,27.47,3.38,32.33,3.15,31.48,3.54,60.08,4.06
2012-04-06,4459.85,27.61,3.38,32.37,3.17,31.68,3.55,60.7,4.08
2012-04-09,4408.37,27.29,3.34,32.0,3.14,31.29,3.52,60.39,4.04
2012-04-10,4454.1,27.56,3.38,32.36,3.19,31.58,3.54,61.25,4.09
2012-04-11,4461.8,27.6,3.39,32.45,3.2,31.62,3.56,46.07,4.11
2012-04-12,4553.48,28.16,3.45,33.12,3.27,32.16,3.63,47.79,4.19
2012-04-13,4572.04,28.24,3.47,33.19,3.28,31.95,3.7,47.3,4.2
2012-04-16,4557.8,28.23,3.46,33.35,3.28,31.66,3.65,50.28,4.21
2012-04-17,4552.48,28.31,3.46,33.21,3.28,31.84,3.6,49.9,4.21
2012-04-18,4601.27,28.72,3.5,33.89,3.33,31.93,3.68,51.68,4.25
2012-04-19,4601.65,28.74,3.5,33.92,3.34,31.66,3.63,51.19,4.27
2012-04-20,4623.35,28.86,3.52,34.13,3.36,31.74,3.68,51.99,4.29
2012-04-23,4579.07,28.26,3.47,33.29,3.28,31.56,3.59,27.28,4.18
2012-04-24,4527.21,27.99,3.42,32.88,3.22,31.29,3.64,42.32,4.11
2012-04-25,4543.89,27.99,3.42,33.03,3.23,30.67,3.62,44.14,4.12
2012-04-26,4520.97,27.85,3.38,33.43,3.2,31.03,3.54,24.93,4.06
2012-04-27,4503.16,27.64,3.36,33.34,3.18,30.66,3.53,20.87,4.04
2012-05-02,4594.51,28.25,3.48,34.13,3.25,31.22,3.59,21.74,4.1
2012-05-03,4697.75,28.91,3.56,34.86,3.32,31.91,3.64,22.39,4.18
2012-05-04,4726.45,29.08,3.58,34.99,3.33,32.08,3.67,22.13,4.2
2012-05-07,4795.18,29.52,3.64,35.5,3.37,32.53,3.69,22.7,4.26
2012-05-08,4771.7,29.38,3.62,35.3,3.36,32.31,3.67,22.49,4.23
2012-05-09,4678.46,28.77,3.55,34.62,3.3,32.07,3.59,22.3,4.18
2012-05-10,4737.56,29.18,3.61,35.05,3.34,32.34,3.68,22.79,4.24
2012-05-11,4776.66,29.43,3.64,35.37,3.38,33.07,3.76,22.96,4.29
2012-05-14,4832.68,29.77,3.68,35.74,3.43,33.46,3.78,23.65,4.34
2012-05-15,4777.03,29.44,3.64,35.36,3.39,32.9,3.72,23.53,4.29
2012-05-16,4740.69,29.2,3.61,34.98,3.35,32.43,3.68,23.3,4.25
2012-05-17,4745.84,29.23,3.62,35.15,3.37,32.54,3.73,23.48,4.27
2012-05-18,4654.41,28.7,3.56,34.44,3.3,31.76,3.62,22.64,4.17
2012-05-21,4660.52,28.74,3.57,34.44,3.3,32.06,3.65,22.89,4.18
2012-05-22,4730.01,29.19,3.63,34.99,3.36,32.45,3.69,23.27,4.25
2012-05-23,4759.02,29.38,3.65,35.2,3.36,32.58,3.74,23.56,4.28
2012-05-24,4698.59,29.04,3.61,34.79,3.33,32.05,3.7,23.23,4.22
2012-05-25,4630.12,28.61,3.56,34.22,3.27,31.39,3.67,23.2,4.17
2012-05-28,4662.43,28.77,3.58,34.4,3.28,31.52,3.7,23.27,4.19
2012-05-29,4709.16,29.04,3.61,34.75,3.32,32.05,3.77,23.34,4.24
2012-05-30,4716.69,29.11,3.62,34.88,3.34,32.1,3.77,23.32,4.26
2012-05-31,4753.6,29.34,3.65,35.1,3.37,32.21,3.75,23.72,4.3
2012-06-01,4791.42,29.57,3.69,35.25,3.37,32.34,3.78,24.01,4.31
2012-06-04,4730.25,29.21,3.64,34.65,3.29,32.25,3.71,23.8,4.24
2012-06-05,4806.92,29.68,3.7,35.15,3.34,32.56,3.77,24.08,4.3
2012-06-06,4774.37,29.49,3.68,34.92,3.32,32.08,3.79,24.32,4.27
2012-06-07,4734.04,29.25,3.64,34.69,3.3,31.97,3.81,24.66,4.24
2012-06-08,4715.74,29.11,3.63,34.48,3.28,31.61,3.78,25.05,4.2
2012-06-11,4789.85,29.57,3.68,35.08,3.33,32.2,3.83,25.35,4.28
2012-06-12,4829.64,29.83,3.72,35.28,3.35,32.28,3.8,25.26,4.33
2012-06-13,4948.79,30.53,3.8,36.15,3.43,32.75,3.9,25.84,4.42
2012-06-14,4924.18,30.38,3.79,35.94,3.41,32.8,3.9,25.68,4.39
2012-06-15,4982.06,30.73,3.83,36.55,3.47,33.86,3.96,26.78,4.45
2012-06-18,5045.6,31.11,3.88,37.1,3.53,34.72,4.03,27.06,4.51
2012-06-19,5062.36,31.27,3.9,37.26,3.55,34.89,4.09,27.02,4.56
2012-06-20,4951.09,30.56,3.82,36.48,3.47,33.85,3.96,26.34,4.45
2012-06-21,4900.4,30.25,3.78,36.07,3.43,34.59,3.98,26.33,4.41
2012-06-25,4857.18,30.0,3.75,35.64,3.38,33.53,3.95,26.07,4.35
2012-06-26,4836.38,29.87,3.73,35.42,3.37,32.96,3.92,25.55,4.34
2012-06-27,4865.64,30.05,3.76,35.54,3.38,33.45,3.91,25.69,4.34
2012-06-28,4884.22,30.15,3.77,35.57,3.36,33.75,3.93,25.62,4.34
2012-06-29,4967.99,30.7,3.84,36.31,3.42,35.3,4.0,26.24,4.43
2012-07-02,5066.99,31.14,4.01,36.27,3.62,35.7,4.17,39.67,4.59
2012-07-03,5027.31,30.91,3.97,36.08,3.6,35.69,4.11,39.07,4.55
2012-07-04,4962.57,30.5,3.92,35.59,3.55,35.13,4.05,38.95,4.51
2012-07-05,4929.3,30.3,3.89,35.24,3.51,35.2,3.99,38.61,4.46
2012-07-06,5083.99,31.25,4.01,36.3,3.62,36.16,4.15,40.18,4.61
2012-07-09,5051.6,31.06,3.99,35.88,3.57,35.87,4.03,39.99,4.55
2012-07-10,4930.49,30.3,3.89,35.03,3.49,34.33,3.97,39.39,4.44
2012-07-11,5070.61,31.16,4.0,35.78,3.55,36.27,4.06,40.37,4.55
2012-07-12,5118.37,31.53,4.05,36.34,3.6,36.54,4.07,40.61,4.6
2012-07-13,5149.1,31.68,4.07,36.4,3.61,36.67,4.09,40.75,4.62
2012-07-16,5024.16,30.9,3.97,35.34,3.51,35.04,3.98,39.61,4.49
2012-07-17,4980.07,30.62,3.93,35.03,3.48,34.99,3.91,38.9,4.45
2012-07-18,4977.72,30.63,3.93,35.2,3.5,35.08,3.94,39.22,4.45
2012-07-19,5007.27,30.81,3.95,35.47,3.53,35.24,4.0,39.78,4.5
2012-07-20,5015.93,31.01,3.96,35.58,3.52,35.38,3.97,39.82,4.49
2012-07-23,5004.03,31.01,3.94,35.5,3.5,35.75,3.94,39.84,4.46
2012-07-24,5032.43,31.11,3.96,35.67,3.53,35.07,3.99,39.97,4.48
2012-07-25,5019.04,31.0,3.95,35.47,3.51,35.31,3.96,39.75,4.47
2012-07-26,4948.95,30.52,3.89,34.96,3.46,34.54,3.88,39.05,4.4
2012-07-27,4846.36,29.9,3.8,34.34,3.4,34.22,3.77,38.17,4.29
2012-07-30,4775.51,29.41,3.74,33.56,3.31,32.74,3.72,37.04,4.2
2012-07-31,4746.91,29.24,3.72,33.26,3.27,32.66,3.69,42.49,4.16
2012-08-01,4825.7,29.72,3.78,33.82,3.32,33.33,3.73,43.2,4.23
2012-08-02,4892.48,30.1,3.83,34.12,3.36,33.96,3.69,43.52,4.29
2012-08-03,4978.47,30.61,3.9,34.81,3.42,35.05,3.79,44.38,4.39
2012-08-06,5062.34,31.1,3.96,35.47,3.49,35.75,3.94,45.14,4.46
2012-08-07,5064.83,30.97,3.96,35.36,3.5,35.33,3.97,45.19,4.48
2012-08-08,5004.9,30.64,3.92,35.09,3.47,34.79,4.01,44.79,4.43
2012-08-09,5136.16,31.38,4.02,35.86,3.55,35.92,4.07,45.81,4.54
2012-08-10,5158.37,31.43,4.03,35.83,3.55,36.57,4.05,45.43,4.53
2012-08-13,5126.38,31.18,4.0,35.33,3.5,36.66,4.01,45.42,4.49
2012-08-14,5150.66,31.28,4.02,35.51,3.54,36.43,3.99,45.75,4.52
2012-08-15,5117.58,30.95,3.99,35.15,3.51,36.28,3.94,45.46,4.47
2012-08-16,5039.57,30.45,3.91,34.73,3.47,35.68,3.93,45.72,4.4
2012-08-17,4982.82,30.15,3.87,34.45,3.44,35.33,3.84,45.44,4.37
2012-08-20,5009.84,30.29,3.88,34.61,3.45,35.38,3.88,47.05,4.39
2012-08-21,5122.07,31.06,3.96,35.45,3.52,36.1,3.96,48.17,4.47
2012-08-22,5097.43,30.8,3.93,35.13,3.49,36.09,3.88,47.58,4.44
2012-08-23,5096.01,30.75,3.93,35.11,3.49,36.03,3.91,44.73,4.45
2012-08-24,5026.0,30.36,3.85,34.8,3.44,35.33,3.88,44.25,4.37
2012-08-27,4941.82,29.86,3.78,34.14,3.36,34.47,3.76,42.6,4.27
2012-08-28,4928.04,29.98,3.74,34.24,3.36,34.23,3.78,43.34,4.26
2012-08-29,4911.12,29.88,3.73,34.16,3.35,33.98,3.79,43.81,4.25
2012-08-30,4774.15,29.18,3.62,33.46,3.27,32.83,3.7,43.22,4.12
2012-08-31,4773.17,29.49,3.61,33.45,3.25,32.67,3.71,41.26,4.13
2012-09-03,4872.8,30.09,3.69,34.08,3.31,33.88,3.75,41.98,4.22
2012-09-04,4838.53,29.89,3.66,33.78,3.28,33.47,3.74,41.64,4.18
2012-09-05,4857.73,30.01,3.68,33.94,3.29,33.63,3.73,41.92,4.2
2012-09-06,4882.27,30.19,3.7,34.19,3.32,33.88,3.72,42.25,4.22
2012-09-07,5024.08,31.05,3.81,35.22,3.42,34.61,3.84,43.39,4.34
2012-09-10,5033.98,31.12,3.81,35.32,3.44,34.23,3.9,43.63,4.35
2012-09-11,5067.62,31.32,3.84,35.4,3.45,35.12,3.93,43.85,4.37
2012-09-12,5083.95,31.39,3.85,35.48,3.46,34.8,3.92,44.03,4.38
2012-09-13,5042.68,31.12,3.81,35.06,3.42,33.97,3.86,43.39,4.33
2012-09-14,5029.44,31.05,3.81,35.0,3.42,33.84,3.82,43.38,4.32
2012-09-17,4922.68,30.41,3.73,34.13,3.33,33.2,3.73,42.29,4.22
2012-09-18,4925.99,30.41,3.73,34.11,3.32,33.26,3.71,42.34,4.22
2012-09-19,4964.63,30.67,3.76,34.37,3.34,33.32,3.76,42.67,4.25
2012-09-20,4828.02,29.81,3.65,33.31,3.24,32.18,3.57,41.32,4.12
2012-09-21,4782.4,29.49,3.61,32.94,3.21,31.86,3.54,41.0,4.08
2012-09-24,4810.36,29.66,3.63,33.02,3.22,31.93,3.6,41.25,4.09
2012-09-25,4794.62,29.55,3.62,32.83,3.2,31.74,3.58,41.09,4.08
2012-09-26,4707.45,29.02,3.56,32.12,3.13,30.92,3.56,40.25,3.99
2012-09-27,4800.82,29.58,3.62,32.8,3.19,32.05,3.61,41.03,4.07
2012-09-28,4874.37,30.03,3.68,33.33,3.24,32.24,3.64,41.55,4.13
2012-10-08,4870.29,30.03,3.68,33.33,3.24,32.22,3.62,41.52,4.14
2012-10-09,5011.59,30.92,3.79,34.32,3.33,33.33,3.69,42.62,4.25
2012-10-10,5045.09,31.14,3.82,34.56,3.35,33.33,3.76,43.01,4.29
2012-10-11,5009.65,30.89,3.78,34.27,3.33,32.88,3.72,42.68,4.27
2012-10-12,4994.23,30.81,3.77,34.13,3.32,33.05,3.68,42.53,4.26
2012-10-15,5051.93,31.17,3.81,34.41,3.35,33.6,3.76,42.94,4.3
2012-10-16,5102.99,31.47,3.85,34.73,3.37,33.79,3.85,43.26,4.33
2012-10-17,5094.62,31.51,3.81,34.71,3.34,33.84,3.77,43.7,4.31
2012-10-18,5136.52,31.76,3.84,35.08,3.38,34.04,3.79,44.16,4.34
2012-10-19,5092.8,31.61,3.8,35.07,3.36,33.73,3.74,44.26,4.32
2012-10-22,5116.96,31.69,3.82,35.19,3.37,33.83,3.79,44.24,4.3
2012-10-23,5016.56,30.9,3.74,34.48,3.32,32.9,3.71,43.43,4.21
2012-10-24,4980.32,30.49,3.7,34.06,3.29,31.98,3.69,42.96,4.17
2012-10-25,4936.12,30.15,3.67,33.61,3.26,31.94,3.63,48.35,4.13
2012-10-26,4897.49,29.8,3.62,33.08,3.19,32.12,3.63,43.07,4.05
2012-10-29,4938.68,29.92,3.63,33.02,3.2,31.19,3.61,25.38,4.07
2012-10-30,4933.41,31.36,3.63,34.52,3.2,31.23,3.59,25.61,4.06
2012-10-31,4999.41,31.85,3.66,35.41,3.22,32.17,3.56,26.31,4.07
2012-11-01,5052.9,32.19,3.7,35.87,3.27,32.64,3.62,26.64,4.12
2012-11-02,5056.42,32.21,3.7,35.95,3.28,32.72,3.65,26.56,4.14
2012-11-05,5034.81,32.08,3.68,35.87,3.28,33.12,3.67,26.39,4.12
2012-11-06,5018.23,31.97,3.67,35.69,3.26,32.69,3.68,26.21,4.1
2012-11-07,4998.25,31.84,3.66,35.55,3.25,32.74,3.67,26.18,4.09
2012-11-08,4927.21,31.39,3.61,34.88,3.18,31.71,3.63,25.34,4.01
2012-11-09,4879.37,31.1,3.57,34.59,3.16,31.84,3.57,25.05,3.99
2012-11-12,4833.0,30.83,3.54,34.4,3.15,31.32,3.53,24.92,3.96
2012-11-13,4764.67,30.39,3.49,33.84,3.1,30.6,3.47,24.65,3.89
2012-11-14,4806.77,30.66,3.52,34.07,3.12,30.53,3.48,24.46,3.92
2012-11-15,4784.77,30.52,3.5,33.81,3.09,30.72,3.5,23.9,3.89
2012-11-16,4734.49,30.22,3.46,33.39,3.05,30.72,3.43,23.27,3.84
2012-11-19,4715.57,30.09,3.45,33.33,3.05,30.67,3.4,23.45,3.83
