,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2005-03-11,853.9,15.44,2.15,19.25,2.08,19.39,2.22,27.11,2.38
2005-03-14,857.61,15.52,2.16,19.3,2.07,20.46,2.22,27.04,2.39
2005-03-15,840.96,15.0,2.1,18.9,2.03,19.7,2.17,26.71,2.35
2005-03-16,832.82,14.81,2.07,18.66,2.01,19.19,2.14,26.41,2.31
2005-03-17,826.68,14.73,2.06,18.46,1.99,18.86,2.12,26.06,2.29
2005-03-18,821.03,14.68,2.05,18.35,1.97,19.14,2.14,25.81,2.27
2005-03-21,823.13,14.75,2.06,18.34,1.95,18.94,2.16,25.61,2.27
2005-03-22,808.1,14.53,2.03,18.01,1.89,18.79,2.08,24.99,2.23
2005-03-23,801.98,14.43,2.01,17.87,1.88,19.06,2.09,24.75,2.22
2005-03-24,808.18,14.31,2.01,17.82,1.89,19.12,2.1,24.84,2.23
2005-03-25,806.42,14.32,2.01,17.81,1.88,19.03,2.09,24.7,2.21
2005-03-28,805.56,14.28,2.01,17.79,1.87,19.19,2.05,24.42,2.2
2005-03-29,802.74,13.37,1.97,17.38,1.86,19.28,2.04,23.94,2.18
2005-03-30,790.58,13.2,1.95,16.86,1.82,19.03,2.01,23.45,2.13
2005-03-31,795.67,13.37,1.97,17.02,1.85,18.76,2.02,22.11,2.15
2005-04-01,822.91,13.82,2.04,17.62,1.91,19.36,2.15,22.97,2.23
2005-04-04,808.59,13.59,2.01,17.15,1.87,18.38,2.08,22.26,2.19
2005-04-05,801.88,13.45,1.99,16.95,1.84,18.11,2.04,22.03,2.17
2005-04-06,816.88,13.73,2.03,17.24,1.87,18.81,2.09,22.31,2.22
2005-04-07,824.61,13.76,2.03,17.47,1.9,19.41,2.12,22.61,2.24
2005-04-08,838.06,13.98,2.08,17.56,1.94,20.01,2.18,21.27,2.29
2005-04-11,830.91,13.88,2.06,17.43,1.94,19.67,2.17,21.26,2.28
2005-04-12,818.47,13.65,2.03,17.13,1.9,19.4,2.14,20.76,2.23
2005-04-13,835.63,13.95,2.07,17.58,1.96,19.86,2.21,21.39,2.28
2005-04-14,826.0,13.86,2.06,17.39,1.94,19.51,2.15,21.07,2.25
2005-04-15,817.09,13.75,2.04,17.15,1.9,19.59,2.1,20.75,2.22
2005-04-18,806.39,14.15,2.01,17.05,1.9,19.43,2.08,19.16,2.2
2005-04-19,809.36,14.15,2.01,17.03,1.92,19.46,2.09,19.16,2.21
2005-04-20,798.52,14.0,1.99,16.76,1.88,17.55,2.0,19.33,2.15
2005-04-21,793.45,14.27,2.03,16.85,1.87,17.58,2.09,19.24,2.15
2005-04-22,794.82,14.32,2.04,16.96,1.86,17.83,2.11,19.17,2.16
2005-04-25,790.75,14.29,2.03,16.92,1.86,18.08,2.01,20.71,2.14
2005-04-26,792.3,14.57,2.02,17.7,1.87,18.46,2.04,24.31,2.15
2005-04-27,782.43,14.31,1.98,17.47,1.83,18.41,2.03,23.93,2.11
2005-04-28,793.88,14.54,2.01,17.81,1.88,18.51,2.09,24.85,2.15
2005-04-29,789.73,14.27,1.97,17.7,1.86,17.6,2.09,20.48,2.13
2005-05-09,775.32,13.72,1.86,17.19,1.81,18.31,2.0,26.0,2.06
2005-05-10,779.1,13.85,1.88,17.26,1.83,17.93,2.03,25.88,2.08
2005-05-11,771.59,13.71,1.87,17.06,1.81,17.93,2.04,25.52,2.06
2005-05-12,753.88,13.32,1.82,16.76,1.79,17.31,2.0,25.13,2.03
2005-05-13,757.3,13.35,1.83,16.75,1.8,17.11,1.98,25.48,2.04
2005-05-16,747.87,13.23,1.81,16.52,1.78,17.08,1.97,25.11,2.01
2005-05-17,750.71,13.14,1.8,16.6,1.79,17.4,2.0,25.37,2.02
2005-05-18,752.66,13.15,1.8,16.61,1.79,17.42,1.99,25.48,2.03
2005-05-19,754.78,13.16,1.82,16.67,1.8,17.57,2.02,25.5,2.04
2005-05-20,753.07,13.1,1.82,16.6,1.8,17.51,2.01,25.29,2.03
2005-05-23,737.74,12.78,1.77,16.21,1.76,17.29,1.96,24.8,2.0
2005-05-24,737.35,12.63,1.75,16.22,1.79,16.76,1.95,25.4,2.02
2005-05-25,737.54,12.57,1.75,16.19,1.79,16.9,1.97,25.37,2.01
2005-05-26,728.7,12.42,1.72,15.97,1.76,16.83,1.95,24.9,1.98
2005-05-27,724.52,12.39,1.72,15.86,1.75,16.43,1.86,24.67,1.96
2005-05-30,729.07,12.48,1.73,16.05,1.77,16.28,1.88,24.91,1.98
2005-05-31,731.0,12.52,1.74,16.05,1.76,16.28,1.88,24.65,1.97
2005-06-01,719.02,12.28,1.71,15.77,1.74,16.02,1.9,24.17,1.94
2005-06-02,701.37,11.98,1.67,15.45,1.71,15.47,1.85,23.71,1.9
2005-06-03,700.43,11.92,1.66,15.28,1.69,15.19,1.82,23.48,1.87
2005-06-06,717.21,12.16,1.69,15.61,1.71,15.79,1.88,23.73,1.92
2005-06-07,713.62,12.04,1.67,15.51,1.71,15.7,1.88,23.73,1.91
2005-06-08,772.13,13.08,1.82,16.81,1.85,17.08,1.96,25.63,2.07
2005-06-09,778.58,13.37,1.86,17.09,1.88,17.63,2.06,26.06,2.11
2005-06-10,766.66,13.09,1.82,16.74,1.84,17.48,2.07,25.64,2.07
2005-06-13,759.92,13.05,1.82,16.73,1.84,17.48,2.05,25.81,2.07
2005-06-14,754.55,12.96,1.8,16.58,1.82,17.14,2.04,25.49,2.05
2005-06-15,745.22,12.77,1.78,16.23,1.78,16.68,1.98,24.83,2.0
2005-06-16,757.39,12.94,1.8,16.41,1.8,17.21,2.02,25.0,2.03
2005-06-17,762.18,12.96,1.81,16.49,1.81,17.5,2.05,24.77,2.03
2005-06-20,780.29,13.28,1.85,16.99,1.86,18.04,2.11,25.42,2.09
2005-06-21,770.29,13.03,1.82,16.7,1.83,17.73,2.07,25.29,2.07
2005-06-22,774.15,12.99,1.81,16.69,1.84,17.66,2.08,25.43,2.08
2005-06-23,768.33,12.92,1.8,16.63,1.82,17.46,2.07,25.03,2.06
2005-06-24,772.32,13.08,1.82,16.73,1.83,17.76,2.07,25.1,2.07
2005-06-27,782.38,13.28,1.85,17.01,1.86,18.25,2.1,25.57,2.11
2005-06-28,775.63,13.12,1.83,16.81,1.84,17.78,2.01,25.28,2.08
2005-06-29,772.02,13.08,1.83,16.68,1.83,17.59,2.04,25.3,2.08
2005-06-30,758.72,12.81,1.79,16.23,1.78,17.21,2.0,24.84,2.03
2005-07-01,748.05,12.49,1.8,15.47,1.81,17.3,1.98,25.29,2.08
2005-07-04,747.09,12.47,1.79,15.5,1.79,17.41,1.95,24.88,2.08
2005-07-05,741.21,12.35,1.78,15.25,1.77,17.28,1.94,24.68,2.06
2005-07-06,734.77,12.31,1.77,15.17,1.75,17.21,1.92,24.27,2.04
2005-07-07,735.55,12.4,1.78,15.2,1.75,17.21,1.91,24.31,2.03
2005-07-08,727.56,12.26,1.76,14.95,1.71,17.21,1.86,23.76,2.0
2005-07-11,726.9,12.25,1.76,14.85,1.7,17.21,1.78,23.59,1.99
2005-07-12,753.06,12.69,1.83,15.36,1.77,16.47,1.86,24.56,2.07
2005-07-13,748.55,12.58,1.81,15.29,1.76,17.22,1.89,24.43,2.06
2005-07-14,753.64,12.66,1.82,15.35,1.76,17.19,1.89,24.55,2.07
2005-07-15,748.52,12.58,1.81,15.18,1.74,17.74,1.86,24.22,2.06
2005-07-18,746.92,12.54,1.8,15.07,1.73,17.22,1.86,24.07,2.04
2005-07-19,747.49,12.52,1.8,15.05,1.73,18.14,1.86,24.06,2.05
2005-07-20,753.55,12.6,1.81,15.19,1.74,18.15,1.86,24.23,2.06
2005-07-21,756.98,12.63,1.82,15.3,1.75,17.85,1.89,24.39,2.07
2005-07-22,768.72,12.98,1.87,15.53,1.78,17.95,1.94,24.87,2.1
2005-07-25,764.65,12.97,1.87,15.42,1.77,18.01,1.93,24.65,2.09
2005-07-26,780.75,13.33,1.92,15.78,1.81,18.88,1.98,25.27,2.14
2005-07-27,792.49,13.49,1.94,16.12,1.85,19.08,2.0,25.72,2.17
2005-07-28,789.85,13.47,1.94,16.09,1.84,19.04,2.02,25.66,2.16
2005-07-29,788.63,13.42,1.93,16.05,1.83,18.92,2.0,25.89,2.15
2005-08-01,790.0,13.47,1.94,16.17,1.84,19.15,2.02,26.02,2.16
2005-08-02,797.35,13.62,1.96,16.35,1.87,19.47,2.05,26.26,2.18
2005-08-03,797.74,13.6,1.95,16.46,1.87,19.64,2.07,26.66,2.19
2005-08-04,795.14,13.57,1.95,16.38,1.87,19.92,2.08,26.44,2.19
2005-08-05,812.33,13.83,1.99,16.7,1.91,20.24,2.11,26.95,2.22
2005-08-08,812.72,13.92,2.0,16.76,1.91,20.38,2.16,26.86,2.22
2005-08-09,814.61,14.08,2.02,16.83,1.92,20.01,2.17,27.09,2.22
2005-08-10,822.16,14.3,2.04,17.09,1.94,20.19,2.18,27.51,2.24
2005-08-11,832.24,14.5,2.08,17.29,1.96,20.93,2.18,27.78,2.26
2005-08-12,822.33,14.31,2.05,17.06,1.93,20.45,2.21,27.09,2.24
2005-08-15,839.51,14.3,2.05,17.23,1.94,20.45,2.21,27.17,2.23
2005-08-16,828.23,13.85,2.0,16.72,1.91,20.04,2.17,26.76,2.19
2005-08-17,833.84,13.97,2.02,16.72,1.91,20.64,2.19,26.98,2.18
2005-08-18,814.29,13.36,1.93,16.01,1.83,20.09,2.13,25.96,2.09
2005-08-19,817.68,13.41,1.94,16.01,1.84,19.46,2.13,25.8,2.1
2005-08-22,823.08,13.5,1.94,16.18,1.83,20.15,2.13,26.56,2.1
2005-08-23,818.05,13.46,1.93,16.06,1.81,20.21,2.07,26.18,2.08
2005-08-24,825.45,13.71,1.97,16.27,1.83,20.13,2.1,26.61,2.1
2005-08-25,823.58,13.69,1.96,16.22,1.83,20.01,2.1,27.1,2.09
2005-08-26,822.2,13.7,1.96,16.17,1.82,19.8,2.1,26.91,2.08
2005-08-29,811.31,13.34,1.89,16.01,1.8,19.43,2.09,25.21,2.05
2005-08-30,809.06,13.18,1.87,15.8,1.78,17.56,2.09,24.92,2.03
2005-08-31,816.75,13.04,1.88,15.87,1.8,17.78,2.11,25.24,2.05
2005-09-01,827.9,13.23,1.9,16.12,1.83,18.49,2.1,25.68,2.09
2005-09-02,829.46,13.22,1.9,16.16,1.84,19.57,2.05,25.93,2.1
2005-09-05,829.34,13.17,1.9,16.23,1.85,19.43,2.05,26.19,2.11
2005-09-06,815.75,12.95,1.86,15.99,1.81,19.17,2.03,25.39,2.07
2005-09-07,825.12,13.08,1.88,16.27,1.85,19.4,2.09,25.93,2.11
2005-09-08,827.12,13.05,1.88,16.31,1.85,19.66,2.11,25.87,2.11
2005-09-09,823.64,13.08,1.88,16.21,1.84,19.54,2.09,25.69,2.1
2005-09-12,821.98,12.98,1.87,16.19,1.84,19.46,2.12,25.78,2.1
2005-09-13,829.92,13.12,1.89,16.38,1.86,19.51,2.14,26.24,2.12
2005-09-14,834.01,13.22,1.9,16.5,1.87,19.74,2.14,26.47,2.14
2005-09-15,833.51,13.18,1.9,16.5,1.88,19.54,2.13,26.44,2.14
2005-09-16,830.62,13.09,1.88,16.46,1.87,19.6,2.12,26.26,2.13
2005-09-19,831.57,13.08,1.88,16.46,1.88,19.46,2.11,26.33,2.13
2005-09-20,827.27,13.0,1.87,16.34,1.86,19.46,2.12,26.13,2.12
2005-09-21,811.13,12.68,1.83,16.06,1.83,18.51,2.04,25.52,2.08
2005-09-22,796.94,12.48,1.8,15.74,1.78,18.23,2.01,24.99,2.04
2005-09-23,793.16,12.49,1.8,15.68,1.78,18.14,2.0,24.86,2.03
2005-09-26,793.73,12.48,1.8,15.68,1.77,18.14,2.0,25.06,2.04
2005-09-27,782.24,12.21,1.76,15.46,1.74,17.74,1.98,24.55,2.01
2005-09-28,783.0,12.22,1.76,15.41,1.73,17.74,1.96,24.48,2.01
2005-09-29,792.25,12.5,1.8,15.59,1.75,18.03,1.97,24.77,2.03
2005-09-30,793.65,12.53,1.8,15.67,1.76,17.79,2.0,24.78,2.03
2005-10-10,787.75,12.37,1.78,15.51,1.74,17.63,1.97,24.25,2.02
2005-10-11,796.07,12.53,1.8,15.71,1.77,18.12,1.99,24.72,2.05
2005-10-12,795.32,12.49,1.8,15.74,1.77,18.07,1.96,24.65,2.04
2005-10-13,788.36,12.35,1.78,15.59,1.75,17.79,1.92,24.42,2.02
2005-10-14,777.49,12.23,1.76,15.41,1.73,17.7,1.93,24.12,2.0
2005-10-17,769.32,12.03,1.73,15.17,1.7,17.67,1.87,23.82,1.98
2005-10-18,771.45,12.07,1.74,15.28,1.72,17.58,1.88,24.05,2.0
2005-10-19,769.68,12.01,1.73,15.13,1.71,17.76,1.89,24.03,1.98
2005-10-20,773.68,12.08,1.73,15.17,1.71,17.16,1.86,24.08,1.99
2005-10-21,774.06,12.13,1.74,15.26,1.72,17.22,1.89,24.37,1.99
2005-10-24,771.15,12.02,1.72,15.02,1.68,17.25,1.83,24.1,1.96
2005-10-25,765.03,11.92,1.7,15.01,1.66,17.44,1.81,23.7,1.94
2005-10-26,749.13,11.53,1.65,14.43,1.6,16.06,1.76,22.8,1.86
2005-10-27,751.26,11.7,1.66,14.58,1.59,15.22,1.76,20.16,1.86
2005-10-28,749.96,11.49,1.62,14.26,1.56,15.05,1.71,19.3,1.83
2005-10-31,759.24,11.63,1.64,14.3,1.58,14.19,1.74,14.86,1.83
2005-11-01,757.05,11.67,1.64,14.26,1.57,14.29,1.72,14.79,1.83
2005-11-02,762.94,11.76,1.66,14.4,1.59,14.42,1.75,14.96,1.85
2005-11-03,755.78,11.72,1.65,14.32,1.58,13.85,1.73,14.81,1.83
2005-11-04,758.92,11.74,1.65,14.36,1.59,14.02,1.73,14.91,1.84
2005-11-07,754.2,11.67,1.64,14.26,1.58,13.78,1.74,14.85,1.83
2005-11-08,758.32,11.78,1.66,14.32,1.59,14.0,1.77,14.94,1.85
2005-11-09,756.17,11.79,1.66,14.29,1.59,14.14,1.77,14.9,1.84
2005-11-10,746.35,11.7,1.65,14.06,1.56,14.0,1.75,14.66,1.81
2005-11-11,746.45,11.68,1.64,14.04,1.56,13.92,1.75,14.67,1.81
2005-11-14,743.35,11.6,1.63,13.95,1.55,13.73,1.76,14.57,1.8
2005-11-15,739.23,11.67,1.64,13.88,1.55,13.48,1.74,14.42,1.78
2005-11-16,744.14,11.77,1.66,13.99,1.56,13.71,1.73,14.48,1.79
2005-11-17,743.8,11.76,1.66,13.96,1.55,13.94,1.76,14.54,1.79
2005-11-18,760.57,11.97,1.69,14.35,1.59,14.23,1.78,14.86,1.84
2005-11-21,758.55,11.91,1.68,14.11,1.58,14.23,1.77,14.88,1.84
2005-11-22,747.31,11.68,1.64,13.91,1.56,13.94,1.72,14.62,1.81
2005-11-23,754.16,11.76,1.66,14.07,1.57,14.1,1.75,14.73,1.82
2005-11-24,761.66,11.88,1.67,14.18,1.58,14.3,1.76,14.89,1.84
2005-11-25,766.68,11.9,1.68,14.19,1.58,14.48,1.78,14.86,1.84
2005-11-28,762.9,11.87,1.67,14.07,1.57,14.56,1.77,14.77,1.83
2005-11-29,755.29,11.73,1.65,13.93,1.55,14.02,1.76,14.63,1.81
2005-11-30,759.63,11.77,1.66,13.99,1.56,14.23,1.76,14.69,1.82
2005-12-01,758.94,11.78,1.66,13.98,1.56,14.18,1.77,14.65,1.82
2005-12-02,757.02,11.8,1.66,13.96,1.55,14.41,1.76,14.62,1.81
2005-12-05,751.35,11.75,1.65,13.86,1.54,14.07,1.75,14.46,1.79
2005-12-06,760.2,11.93,1.68,14.02,1.55,14.54,1.75,14.64,1.81
2005-12-07,767.54,12.09,1.7,14.18,1.57,14.79,1.77,14.79,1.83
2005-12-08,765.55,12.06,1.7,14.19,1.57,14.85,1.75,14.81,1.83
2005-12-09,777.03,12.21,1.72,14.37,1.59,15.3,1.78,15.04,1.86
2005-12-12,774.71,12.21,1.72,14.34,1.58,15.27,1.79,14.99,1.85
2005-12-13,773.59,12.24,1.72,14.34,1.58,15.27,1.77,15.03,1.85
2005-12-14,778.49,12.28,1.73,14.45,1.6,15.45,1.8,15.2,1.87
2005-12-15,778.23,12.29,1.73,14.42,1.6,15.45,1.79,15.14,1.87
2005-12-16,782.04,12.29,1.73,14.52,1.6,15.53,1.81,15.21,1.87
2005-12-19,781.8,12.38,1.74,14.52,1.61,15.53,1.8,15.17,1.87
2005-12-20,787.23,12.43,1.75,14.56,1.61,15.4,1.74,15.13,1.88
2005-12-21,783.98,12.37,1.74,14.47,1.6,15.29,1.77,15.09,1.87
2005-12-22,787.39,12.38,1.74,14.54,1.6,15.62,1.8,15.14,1.88
2005-12-23,791.44,12.45,1.75,14.65,1.61,15.85,1.81,15.27,1.89
2005-12-26,795.56,12.61,1.78,14.74,1.62,15.72,1.81,15.38,1.9
2005-12-27,792.15,12.54,1.76,14.62,1.61,15.75,1.81,15.19,1.88
2005-12-28,793.54,12.56,1.77,14.64,1.61,15.79,1.8,15.16,1.87
2005-12-29,801.9,12.69,1.79,14.83,1.62,16.08,1.79,15.34,1.9
2005-12-30,796.4,12.59,1.77,14.61,1.61,15.11,1.8,15.17,1.87
2006-01-04,812.6,12.75,1.83,13.72,1.73,15.72,1.82,16.37,2.02
2006-01-05,827.84,12.92,1.86,13.95,1.76,16.08,1.84,16.72,2.06
2006-01-06,836.89,13.01,1.87,14.11,1.79,16.53,1.87,17.0,2.09
2006-01-09,838.29,13.0,1.87,14.2,1.8,16.27,1.93,17.32,2.11
2006-01-10,838.56,13.04,1.88,14.21,1.8,16.31,1.92,17.29,2.11
2006-01-11,832.28,12.85,1.85,14.12,1.79,16.06,1.88,17.21,2.1
2006-01-12,836.58,12.97,1.87,14.21,1.8,16.12,1.93,17.37,2.11
2006-01-13,831.14,12.85,1.85,14.12,1.79,15.87,1.93,17.39,2.11
2006-01-16,814.89,12.68,1.82,13.85,1.75,15.49,1.86,17.03,2.07
2006-01-17,818.36,12.81,1.84,13.94,1.76,15.7,1.83,17.15,2.08
2006-01-18,835.15,13.08,1.88,14.23,1.8,16.06,1.94,17.56,2.12
2006-01-19,840.59,13.34,1.92,14.35,1.81,16.15,1.95,17.71,2.13
2006-01-20,840.38,13.38,1.92,14.37,1.81,16.28,2.0,17.8,2.14
2006-01-23,840.13,13.28,1.91,14.36,1.8,16.18,1.95,17.73,2.12
2006-01-24,838.46,13.26,1.91,14.34,1.8,15.83,1.94,17.9,2.13
2006-01-25,846.99,13.36,1.92,14.42,1.81,15.72,1.92,18.15,2.15
2006-02-06,861.07,13.68,1.97,14.79,1.85,16.38,1.95,18.43,2.19
2006-02-07,856.67,13.56,1.95,14.71,1.84,15.9,1.93,18.23,2.2
2006-02-08,862.58,13.7,1.97,14.85,1.86,16.39,2.0,18.31,2.21
2006-02-09,850.8,13.48,1.94,14.65,1.84,16.2,1.95,18.08,2.18
2006-02-10,859.97,13.61,1.96,14.83,1.85,16.4,1.96,18.25,2.24
2006-02-13,859.6,13.55,1.95,14.76,1.84,16.45,1.94,17.96,2.21
2006-02-14,862.65,13.61,1.96,14.8,1.84,16.36,1.93,18.06,2.22
2006-02-15,868.02,13.92,2.0,14.85,1.85,16.04,1.91,18.14,2.22
2006-02-16,856.05,13.67,1.97,14.56,1.81,15.65,1.89,17.75,2.19
2006-02-17,857.99,13.67,1.97,14.61,1.81,15.35,1.9,17.73,2.19
2006-02-20,857.97,13.7,1.97,14.62,1.8,15.08,1.88,17.5,2.18
2006-02-21,872.57,13.93,2.0,14.87,1.83,15.26,1.9,17.81,2.21
2006-02-22,870.1,13.85,1.99,14.86,1.83,15.19,1.91,17.67,2.21
2006-02-23,877.65,13.94,2.0,14.96,1.84,15.22,1.9,17.84,2.24
2006-02-24,882.78,13.97,2.01,15.05,1.85,15.27,1.9,17.95,2.25
2006-02-27,887.62,13.97,2.01,14.96,1.84,15.49,1.9,17.88,2.24
2006-02-28,892.9,13.94,2.01,15.01,1.84,15.47,1.9,18.07,2.25
2006-03-01,895.63,14.0,2.01,15.09,1.86,16.03,1.94,18.22,2.27
2006-03-02,876.62,13.68,1.97,14.8,1.82,15.95,1.93,17.79,2.22
2006-03-03,880.37,13.84,1.99,14.89,1.83,16.58,1.93,17.85,2.23
2006-03-06,879.33,13.77,1.99,14.79,1.82,16.58,1.96,17.73,2.22
2006-03-07,861.87,13.48,1.94,14.59,1.78,16.43,1.88,17.48,2.18
2006-03-08,859.32,13.34,1.92,14.51,1.77,16.15,1.89,17.52,2.18
2006-03-09,853.38,13.27,1.91,14.45,1.77,16.2,1.86,17.41,2.16
2006-03-10,857.14,13.22,1.9,14.53,1.77,16.25,1.88,17.45,2.17
2006-03-13,863.68,13.42,1.93,14.62,1.78,16.15,1.89,17.56,2.18
2006-03-14,860.87,13.39,1.93,14.59,1.78,16.28,1.87,17.5,2.18
2006-03-15,868.32,13.58,1.96,14.63,1.79,16.45,1.89,17.67,2.19
2006-03-16,865.72,13.55,1.95,14.6,1.79,16.28,1.89,17.71,2.19
2006-03-17,863.27,13.47,1.94,14.57,1.78,15.58,1.88,17.71,2.18
2006-03-20,875.13,13.66,1.97,14.73,1.8,16.53,1.89,22.99,2.2
2006-03-21,875.23,13.66,1.97,14.69,1.8,16.2,1.9,23.04,2.21
2006-03-22,875.82,13.66,1.97,14.74,1.81,16.33,1.9,23.06,2.22
2006-03-23,875.11,13.74,1.98,14.78,1.81,16.2,1.91,23.08,2.22
2006-03-24,869.44,13.6,1.97,14.59,1.79,15.86,1.91,22.84,2.2
2006-03-27,872.56,13.7,1.96,14.71,1.8,16.2,1.92,21.09,2.21
2006-03-28,874.77,13.65,1.95,14.71,1.8,15.86,1.91,21.11,2.21
2006-03-29,885.29,13.65,1.95,14.7,1.8,15.99,1.89,20.31,2.2
2006-03-30,877.78,13.5,1.93,14.38,1.77,15.53,1.86,19.84,2.18
2006-03-31,878.37,13.42,1.92,14.18,1.76,15.66,1.88,20.0,2.19
2006-04-03,891.56,12.94,1.91,14.21,1.77,15.8,1.87,20.16,2.21
2006-04-04,900.84,12.98,1.91,14.38,1.79,16.03,1.89,20.46,2.24
2006-04-05,906.3,13.06,1.92,14.42,1.8,16.13,1.9,20.5,2.23
2006-04-06,901.65,13.02,1.92,14.34,1.79,16.0,1.91,20.54,2.23
2006-04-07,897.31,12.95,1.91,14.35,1.79,15.95,1.9,20.92,2.23
2006-04-10,909.28,13.05,1.92,14.67,1.82,16.23,1.92,21.3,2.27
2006-04-11,912.39,13.07,1.92,14.75,1.82,16.47,1.93,21.23,2.27
2006-04-12,908.95,13.1,1.92,14.8,1.78,16.33,1.97,21.13,2.25
2006-04-13,892.13,12.9,1.89,14.57,1.75,16.11,1.87,20.42,2.2
2006-04-14,910.63,13.14,1.92,14.85,1.77,16.38,1.89,20.69,2.24
2006-04-17,921.21,13.49,1.98,14.99,1.78,16.4,1.93,20.97,2.27
2006-04-18,927.48,13.16,1.99,14.99,1.78,16.67,1.91,21.88,2.31
2006-04-19,930.83,13.2,1.99,14.98,1.78,16.87,1.94,21.87,2.34
2006-04-20,922.05,13.18,1.97,14.78,1.77,16.61,1.92,21.65,2.34
2006-04-21,939.87,13.66,2.04,14.94,1.78,16.63,1.97,22.14,2.4
2006-04-24,940.9,13.75,2.02,15.01,1.74,16.33,1.82,21.99,2.33
2006-04-25,931.32,13.57,1.98,14.94,1.71,16.13,1.83,21.88,2.32
2006-04-26,948.21,13.83,2.01,15.45,1.74,16.41,1.85,22.51,2.35
2006-04-27,943.34,13.84,1.97,15.44,1.73,16.85,1.83,23.32,2.33
2006-04-28,964.45,14.18,1.99,15.56,1.73,16.6,1.82,23.9,2.33
2006-05-08,996.24,15.03,2.08,16.21,1.79,17.0,1.93,25.78,2.41
2006-05-09,1017.62,15.28,2.12,16.68,1.84,17.57,1.99,26.68,2.5
2006-05-10,1023.0,15.29,2.12,16.78,1.85,17.5,1.99,27.02,2.53
2006-05-11,1012.9,15.14,2.1,16.61,1.83,17.03,2.05,26.69,2.5
2006-05-12,1050.96,15.88,2.2,17.13,1.89,17.65,2.15,27.85,2.6
