,price,pe1,pb1,pe2,pb2,pe3,pb3,pe4,pb4
2014-07-21,5341.1,20.09,2.56,27.08,3.44,31.05,4.45,51.76,5.23
2014-07-22,5384.2,20.29,2.58,27.31,3.47,31.13,4.53,52.31,5.27
2014-07-23,5321.39,20.3,2.58,27.08,3.44,30.5,4.49,51.45,5.2
2014-07-24,5316.55,20.49,2.61,27.21,3.45,30.3,4.52,50.92,5.16
2014-07-25,5376.77,20.64,2.62,27.42,3.48,30.84,4.44,51.4,5.21
2014-07-28,5487.13,21.12,2.69,27.98,3.55,31.54,4.62,52.77,5.33
2014-07-29,5524.75,21.18,2.7,28.09,3.57,31.64,4.69,52.99,5.36
2014-07-30,5548.59,21.22,2.7,28.14,3.58,31.56,4.7,52.76,5.38
2014-07-31,5595.7,21.56,2.73,28.44,3.61,32.45,4.72,53.19,5.39
2014-08-01,5577.12,21.43,2.72,28.33,3.59,32.34,4.68,52.95,5.37
2014-08-04,5630.4,21.8,2.76,28.67,3.64,32.42,4.7,53.24,5.4
2014-08-05,5654.69,21.76,2.76,28.76,3.65,32.94,4.72,53.66,5.43
2014-08-06,5638.25,21.58,2.73,28.64,3.64,32.71,4.71,53.28,5.42
2014-08-07,5592.57,21.33,2.7,28.38,3.6,32.53,4.71,53.05,5.38
2014-08-08,5623.05,21.33,2.71,28.37,3.61,32.74,4.62,53.2,5.41
2014-08-11,5693.99,21.64,2.75,28.69,3.66,32.97,4.72,53.73,5.46
2014-08-12,5700.34,21.57,2.74,28.78,3.67,33.04,4.66,54.64,5.46
2014-08-13,5688.47,21.67,2.75,28.75,3.67,32.82,4.64,54.6,5.44
2014-08-14,5646.59,21.44,2.72,28.54,3.64,32.5,4.57,53.85,5.41
2014-08-15,5713.78,21.69,2.75,28.75,3.68,32.47,4.63,54.09,5.43
2014-08-18,5823.14,21.91,2.78,29.18,3.74,33.27,4.74,55.18,5.53
2014-08-19,5841.25,21.94,2.78,29.24,3.74,33.15,4.76,57.54,5.55
2014-08-20,5819.2,21.79,2.72,29.07,3.71,32.89,4.74,57.1,5.52
2014-08-21,5867.77,21.84,2.73,29.1,3.71,32.73,4.61,58.19,5.45
2014-08-22,5902.67,21.99,2.73,29.42,3.73,33.16,4.64,60.11,5.47
2014-08-25,5845.42,21.64,2.68,29.05,3.67,32.75,4.68,54.28,5.41
2014-08-26,5773.92,21.4,2.66,28.5,3.61,32.26,4.49,52.79,5.33
2014-08-27,5783.16,21.18,2.65,28.35,3.61,32.4,4.54,53.05,5.32
2014-08-28,5749.34,20.25,2.57,27.95,3.56,32.03,4.51,52.41,5.27
2014-08-29,5782.48,20.38,2.59,28.13,3.59,32.2,4.52,52.85,5.31
2014-09-01,5867.17,20.59,2.61,28.49,3.63,32.3,4.6,53.88,5.38
2014-09-02,5923.78,20.78,2.63,28.76,3.67,32.55,4.62,54.44,5.43
2014-09-03,5982.29,21.0,2.66,29.02,3.7,32.94,4.63,54.85,5.48
2014-09-04,6000.84,21.2,2.68,29.19,3.72,32.86,4.63,55.04,5.5
2014-09-05,6019.51,21.29,2.7,29.32,3.73,32.88,4.65,55.33,5.5
2014-09-09,6045.71,21.29,2.69,29.38,3.76,33.3,4.63,55.93,5.51
2014-09-10,6054.54,21.18,2.68,29.33,3.75,33.08,4.73,56.04,5.53
2014-09-11,6040.8,21.05,2.66,29.29,3.74,32.94,4.69,55.75,5.53
2014-09-12,6083.18,21.16,2.68,29.49,3.77,32.9,4.73,56.2,5.55
2014-09-15,6116.5,21.13,2.68,29.68,3.8,32.81,4.81,56.08,5.56
2014-09-16,5931.74,20.64,2.61,28.92,3.7,32.39,4.64,54.35,5.4
2014-09-17,5980.13,20.82,2.64,29.13,3.73,32.9,4.66,54.61,5.45
2014-09-18,6021.85,20.93,2.65,29.25,3.74,33.25,4.67,55.53,5.5
2014-09-19,6070.89,21.09,2.67,29.51,3.78,33.58,4.7,56.0,5.53
2014-09-22,5991.78,20.7,2.62,29.02,3.73,32.96,4.64,56.09,5.48
2014-09-23,6048.31,20.87,2.64,29.29,3.76,33.57,4.64,57.54,5.52
2014-09-24,6111.64,21.17,2.68,29.7,3.81,33.74,4.7,57.85,5.57
2014-09-25,6102.25,21.14,2.68,29.54,3.8,33.51,4.72,57.57,5.56
2014-09-26,6105.2,21.17,2.68,29.54,3.8,33.22,4.73,57.72,5.59
2014-09-29,6124.95,21.2,2.68,29.61,3.81,33.21,4.73,58.06,5.64
2014-09-30,6161.51,21.25,2.69,29.75,3.83,33.48,4.75,58.89,5.69
2014-10-08,6264.99,21.55,2.73,30.32,3.88,34.11,4.84,59.32,5.79
2014-10-09,6253.59,21.55,2.73,30.24,3.88,33.74,4.82,59.32,5.78
2014-10-10,6235.66,21.41,2.71,30.24,3.88,33.7,4.76,58.7,5.74
2014-10-13,6222.35,21.25,2.69,30.13,3.86,33.83,4.79,59.1,5.73
2014-10-14,6210.59,21.2,2.68,30.03,3.85,33.9,4.78,59.09,5.74
2014-10-15,6283.7,21.46,2.72,30.39,3.9,34.87,4.83,59.6,5.8
2014-10-16,6205.07,21.26,2.69,30.04,3.86,34.4,4.75,58.59,5.72
2014-10-17,6154.61,21.18,2.68,29.88,3.83,34.52,4.68,57.95,5.68
2014-10-20,6217.33,21.3,2.7,30.15,3.87,34.77,4.68,58.59,5.72
2014-10-21,6159.77,21.13,2.67,29.85,3.83,33.65,4.66,55.59,5.71
2014-10-22,6085.92,21.06,2.66,29.58,3.79,32.95,4.56,56.69,5.65
2014-10-23,6024.93,20.84,2.63,29.27,3.74,32.49,4.57,55.82,5.58
2014-10-24,6040.49,20.82,2.64,29.01,3.72,32.61,4.49,55.84,5.53
2014-10-27,6072.62,20.63,2.6,28.89,3.71,32.33,4.45,52.84,5.52
2014-10-28,6179.49,20.86,2.63,29.41,3.76,33.12,4.61,54.06,5.58
2014-10-29,6232.8,20.06,2.58,29.27,3.76,33.49,4.68,54.12,5.6
2014-10-30,6243.22,20.03,2.58,29.21,3.76,33.0,4.66,53.17,5.67
2014-10-31,6247.98,20.3,2.61,29.29,3.77,32.18,4.57,52.98,5.66
2014-11-03,6263.97,20.24,2.61,29.29,3.78,32.23,4.62,53.35,5.66
2014-11-04,6209.2,20.05,2.58,28.95,3.75,31.72,4.56,52.87,5.6
2014-11-05,6189.83,20.04,2.58,28.88,3.75,31.52,4.53,52.63,5.57
2014-11-06,6216.82,20.04,2.58,28.91,3.75,32.15,4.6,53.02,5.61
2014-11-07,6175.19,19.98,2.57,28.71,3.73,31.6,4.55,52.96,5.57
2014-11-10,6240.44,20.33,2.62,29.13,3.77,31.69,4.61,53.28,5.61
2014-11-11,6117.14,20.15,2.59,28.67,3.7,31.77,4.59,52.03,5.5
2014-11-12,6194.11,20.37,2.62,29.03,3.75,31.63,4.63,52.43,5.55
2014-11-13,6136.88,20.36,2.62,28.82,3.72,31.24,4.58,51.73,5.48
2014-11-14,6163.93,20.47,2.64,29.03,3.75,31.71,4.6,51.45,5.5
2014-11-17,6203.83,20.33,2.62,29.1,3.76,31.91,4.57,52.02,5.56
2014-11-18,6197.26,20.13,2.59,28.94,3.74,31.44,4.55,52.56,5.57
2014-11-19,6253.69,20.22,2.6,29.17,3.76,31.33,4.67,52.93,5.6
2014-11-20,6241.24,20.33,2.62,29.12,3.76,31.01,4.65,52.58,5.57
2014-11-21,6304.62,20.71,2.66,29.49,3.81,31.12,4.65,53.05,5.61
2014-11-24,6394.58,21.37,2.75,29.98,3.88,30.92,4.78,53.41,5.65
2014-11-25,6507.65,21.66,2.79,30.39,3.93,31.45,4.86,55.04,5.76
2014-11-26,6547.37,22.37,2.87,30.63,3.95,32.15,4.8,55.77,5.76
2014-11-27,6570.92,22.79,2.93,30.79,3.97,31.98,4.7,56.12,5.76
2014-11-28,6566.53,22.9,2.94,30.72,3.96,31.69,4.69,55.6,5.75
2014-12-01,6582.55,22.82,2.93,30.9,3.97,32.46,4.7,56.03,5.8
2014-12-02,6670.96,23.62,3.03,31.36,4.02,32.51,4.8,57.03,5.8
2014-12-03,6729.72,23.69,3.04,31.73,4.07,33.87,4.81,57.28,5.86
2014-12-04,6862.15,24.84,3.19,32.44,4.16,34.16,4.92,57.22,5.91
2014-12-05,6704.3,24.53,3.15,31.77,4.07,33.31,4.83,55.03,5.74
2014-12-08,6743.48,25.65,3.29,32.18,4.12,33.49,4.73,55.06,5.76
2014-12-09,6570.28,24.32,3.12,31.46,4.03,33.26,4.67,53.23,5.67
2014-12-10,6850.44,24.89,3.2,32.83,4.2,34.58,4.81,55.44,5.92
2014-12-11,6836.67,24.28,3.12,32.68,4.19,34.59,4.92,55.49,5.89
2014-12-12,6903.56,24.5,3.15,32.82,4.2,35.2,4.94,55.89,5.94
2014-12-15,6994.97,24.28,3.17,31.73,4.26,34.52,4.95,52.29,5.83
2014-12-16,6974.22,25.02,3.27,31.74,4.27,33.94,4.84,51.88,5.78
2014-12-17,6885.11,24.96,3.26,31.29,4.21,33.2,4.76,50.93,5.7
2014-12-18,6873.15,25.1,3.28,31.24,4.2,32.67,4.77,51.38,5.69
2014-12-19,6752.46,24.71,3.23,30.72,4.13,32.02,4.79,50.09,5.57
2014-12-22,6558.71,24.55,3.21,30.11,4.04,31.61,4.67,47.85,5.41
2014-12-23,6542.07,24.77,3.24,30.1,4.03,31.77,4.6,47.63,5.39
2014-12-24,6579.19,24.09,3.15,30.1,4.03,31.76,4.69,48.14,5.44
2014-12-25,6635.13,25.02,3.27,30.43,4.08,31.83,4.73,48.33,5.46
2014-12-26,6723.85,26.22,3.43,30.91,4.15,31.85,4.71,48.62,5.51
2014-12-29,6688.41,27.14,3.55,30.81,4.13,31.39,4.8,48.3,5.48
2014-12-30,6580.86,27.08,3.54,30.41,4.07,31.38,4.75,47.3,5.39
2014-12-31,6630.09,27.57,3.6,30.81,4.11,31.78,4.76,47.15,5.37
2015-01-05,6749.28,28.0,3.66,31.49,4.2,32.43,4.97,47.91,5.45
2015-01-06,6947.33,27.75,3.63,32.31,4.3,33.7,5.03,49.47,5.63
2015-01-07,6892.92,27.73,3.62,32.06,4.27,33.29,4.95,49.16,5.6
2015-01-08,6872.61,27.19,3.55,31.83,4.24,32.83,4.94,49.86,5.61
2015-01-09,6838.66,27.77,3.63,31.64,4.21,32.98,4.94,49.43,5.58
2015-01-12,6896.4,28.2,3.68,31.81,4.23,33.2,4.9,49.87,5.62
2015-01-13,6972.34,28.16,3.68,32.2,4.28,33.61,5.08,50.38,5.69
2015-01-14,6904.09,27.71,3.62,31.93,4.24,33.15,5.03,49.78,5.63
2015-01-15,6960.9,29.02,3.79,32.19,4.28,33.85,5.03,49.92,5.65
2015-01-16,7091.08,29.44,3.85,32.64,4.34,33.66,5.02,50.89,5.76
2015-01-19,6881.38,27.54,3.6,31.39,4.17,32.71,4.91,50.2,5.63
2015-01-20,7098.1,28.18,3.68,32.25,4.29,33.81,4.91,51.97,5.84
2015-01-21,7276.51,29.79,3.89,33.07,4.41,34.03,5.01,53.38,5.95
2015-01-22,7338.22,30.09,3.93,33.35,4.43,34.72,5.11,53.97,6.0
2015-01-23,7261.25,30.39,3.97,33.12,4.39,34.62,5.09,53.1,5.94
2015-01-26,7427.46,30.6,3.99,33.76,4.49,35.61,5.22,54.33,6.08
2015-01-27,7432.64,30.63,4.0,33.73,4.49,35.76,5.21,55.13,6.1
2015-01-28,7383.77,29.96,3.91,33.51,4.47,35.5,5.23,54.49,6.07
2015-01-29,7304.6,29.54,3.86,33.03,4.41,34.86,5.12,53.56,5.99
2015-01-30,7226.56,28.86,3.77,32.88,4.39,34.51,5.04,52.69,5.92
2015-02-02,7205.2,28.05,3.66,32.67,4.35,33.78,5.03,52.77,5.92
2015-02-03,7346.05,29.22,3.82,33.19,4.43,34.59,5.08,53.78,6.02
2015-02-04,7287.22,28.82,3.76,32.82,4.39,34.39,4.97,53.57,5.99
2015-02-05,7302.76,28.51,3.72,32.69,4.38,34.04,4.98,54.8,6.03
2015-02-06,7219.43,28.23,3.69,32.34,4.33,33.5,4.95,54.11,5.96
2015-02-09,7167.78,28.71,3.75,32.22,4.31,33.62,4.89,52.97,5.89
2015-02-10,7274.37,29.08,3.8,32.61,4.37,33.85,4.98,53.82,6.02
2015-02-11,7426.86,29.7,3.88,33.24,4.45,34.83,5.05,54.77,6.17
2015-02-12,7508.49,29.91,3.91,33.62,4.51,35.29,5.11,55.83,6.23
2015-02-13,7642.09,30.03,3.92,34.07,4.54,35.28,5.22,57.14,6.37
2015-02-16,7883.69,30.46,3.98,34.77,4.66,35.63,5.26,57.62,6.62
2015-02-17,7928.33,30.72,4.0,34.89,4.68,35.58,5.24,58.01,6.67
2015-02-25,7816.59,30.01,3.89,34.68,4.61,35.92,5.17,57.4,6.51
2015-02-26,7872.4,30.55,3.96,34.91,4.65,35.81,5.19,57.71,6.54
2015-02-27,7946.59,30.55,3.96,35.18,4.67,36.18,5.18,57.47,6.54
2015-03-02,8064.14,30.31,3.97,36.03,4.73,36.22,5.25,67.14,6.59
2015-03-03,7948.28,29.49,3.86,35.54,4.66,35.39,5.2,66.48,6.53
2015-03-04,8185.07,29.96,3.92,36.55,4.8,36.15,5.29,68.79,6.72
2015-03-05,8197.05,29.76,3.89,36.52,4.81,36.26,5.28,68.74,6.71
2015-03-06,8002.2,29.28,3.83,35.77,4.7,35.68,5.19,66.61,6.55
2015-03-09,8104.64,29.79,3.9,36.22,4.75,35.88,5.26,67.42,6.65
2015-03-10,8254.89,29.81,3.9,36.68,4.82,36.33,5.28,70.3,6.81
2015-03-11,8220.69,29.88,3.91,36.6,4.81,36.4,5.24,70.91,6.75
2015-03-12,8224.07,30.46,3.98,36.64,4.8,36.53,5.17,70.11,6.77
2015-03-13,8326.33,30.52,3.99,37.1,4.86,36.97,5.23,70.65,6.84
2015-03-16,8612.78,31.66,4.14,38.15,5.0,37.36,5.4,74.04,7.12
2015-03-17,8614.8,31.66,4.14,38.18,5.0,37.21,5.47,75.91,7.13
2015-03-18,8839.74,32.41,4.24,39.15,5.14,37.36,5.54,77.8,7.3
2015-03-19,8834.97,31.84,4.18,38.41,5.11,38.37,5.51,77.16,7.33
2015-03-20,8951.76,31.77,4.0,38.57,5.12,39.43,5.48,78.66,7.43
2015-03-23,9217.25,32.24,4.06,39.3,5.25,40.02,5.63,81.82,7.66
2015-03-24,9329.92,32.09,4.05,39.72,5.28,41.61,5.66,82.46,7.79
2015-03-25,9390.91,31.23,3.93,40.01,5.28,40.76,5.67,82.48,7.76
2015-03-26,9179.41,31.19,3.9,39.66,5.19,41.2,5.79,78.75,7.47
2015-03-27,9237.44,31.14,3.89,39.8,5.22,41.3,5.83,79.47,7.52
2015-03-30,9266.24,31.53,3.95,40.17,5.26,41.94,5.91,78.76,7.54
2015-03-31,9291.87,31.38,3.93,40.11,5.26,42.6,5.91,79.43,7.51
2015-04-01,9469.65,31.94,4.0,40.87,5.36,42.83,5.96,81.15,7.65
2015-04-02,9593.14,32.06,4.0,41.34,5.38,43.54,6.03,81.24,7.72
2015-04-03,9659.14,32.27,4.01,41.83,5.41,44.78,6.04,81.41,7.74
2015-04-07,9843.08,33.07,4.11,42.78,5.52,45.59,6.13,82.15,7.85
2015-04-08,9645.16,33.23,4.13,42.26,5.44,44.68,5.95,79.6,7.66
2015-04-09,9550.29,32.78,4.08,41.83,5.37,43.45,5.82,79.0,7.58
2015-04-10,9832.52,33.73,4.21,42.84,5.52,45.37,5.97,78.84,7.81
2015-04-13,10024.88,33.96,4.23,43.7,5.62,46.54,6.03,80.2,7.97
2015-04-14,9986.61,33.48,4.17,43.56,5.6,45.82,6.05,79.23,7.94
2015-04-15,9580.88,32.56,4.06,41.92,5.38,43.78,5.79,75.15,7.58
2015-04-16,9749.35,33.55,4.19,42.81,5.48,44.52,5.96,76.48,7.68
2015-04-17,9737.53,33.52,4.18,42.76,5.45,45.98,6.01,76.54,7.64
2015-04-20,9499.22,32.42,4.04,41.61,5.3,46.02,6.04,74.42,7.46
2015-04-21,9929.12,33.68,4.19,43.37,5.51,47.98,6.47,78.24,7.86
2015-04-22,10179.59,34.66,4.32,44.23,5.63,48.45,6.51,80.13,8.11
2015-04-23,10260.82,34.49,4.3,44.17,5.64,48.59,6.42,71.38,8.18
2015-04-24,10351.67,34.18,4.26,44.23,5.65,49.14,6.31,72.68,8.26
2015-04-27,10446.48,34.54,4.29,44.68,5.68,48.75,6.33,73.13,8.17
2015-04-28,10137.68,34.01,4.23,42.97,5.45,48.46,5.97,75.93,7.96
2015-04-29,10439.92,33.32,4.21,43.65,5.51,49.46,6.06,78.15,8.11
2015-04-30,10482.46,30.72,4.08,42.53,5.44,48.82,6.0,79.31,8.14
2015-05-04,10459.86,31.16,4.14,42.83,5.49,48.53,5.98,79.05,8.07
2015-05-05,10144.87,30.25,4.02,41.54,5.32,47.74,5.91,76.47,7.79
2015-05-06,10178.44,30.96,4.11,41.38,5.31,47.52,5.89,76.75,7.83
2015-05-07,10048.67,30.1,4.0,40.8,5.24,47.05,5.82,76.06,7.7
2015-05-08,10442.59,30.65,4.07,41.99,5.4,48.16,5.93,79.32,8.07
2015-05-11,10912.86,31.86,4.22,43.53,5.57,48.69,6.21,84.1,8.26
2015-05-12,11149.34,32.27,4.27,44.02,5.66,48.96,6.52,86.75,8.36
2015-05-13,11273.6,32.26,4.27,44.49,5.74,49.29,6.47,87.23,8.56
2015-05-14,11186.31,32.0,4.23,44.31,5.73,49.91,6.53,87.0,8.61
2015-05-15,11110.77,31.4,4.15,43.75,5.67,49.09,6.33,85.21,8.58
2015-05-18,11248.19,31.31,4.12,43.94,5.67,49.23,6.4,86.68,8.59
2015-05-19,11494.03,32.13,4.23,45.16,5.83,50.53,6.5,88.09,8.8
2015-05-20,11654.28,32.24,4.24,45.5,5.88,51.23,6.55,89.66,8.92
2015-05-21,12052.15,32.71,4.31,46.83,6.02,52.65,6.64,98.25,9.22
2015-05-22,12115.61,33.37,4.39,47.4,6.09,53.85,6.75,98.76,9.28
2015-05-25,12283.64,34.1,4.51,48.6,6.25,54.27,6.72,99.35,9.34
2015-05-26,12639.42,34.79,4.6,49.5,6.39,56.69,7.27,102.76,9.61
2015-05-27,12658.42,35.01,4.51,49.84,6.35,57.21,7.12,104.33,9.6
2015-05-28,11901.46,32.67,4.21,46.8,5.96,54.73,6.55,99.04,9.03
2015-05-29,12099.0,32.87,4.27,47.35,6.05,56.45,6.78,101.23,9.22
2015-06-01,12733.11,34.34,4.47,49.62,6.35,57.21,7.22,105.71,9.75
2015-06-02,13134.53,34.91,4.54,50.61,6.5,57.21,7.23,108.63,10.12
2015-06-03,13153.85,34.82,4.53,50.27,6.46,57.21,7.29,109.22,10.15
2015-06-04,13078.07,34.95,4.55,50.04,6.42,55.22,7.24,108.72,10.08
2015-06-05,13049.39,34.83,4.53,50.45,6.47,57.21,7.17,108.11,10.04
2015-06-08,12903.63,35.43,4.61,51.0,6.53,56.43,7.17,105.92,9.92
2015-06-09,12823.59,35.06,4.57,50.61,6.48,55.79,7.24,105.4,9.86
2015-06-10,13195.48,35.55,4.63,51.65,6.64,56.57,7.46,108.2,10.12
2015-06-11,13327.99,35.83,4.67,52.2,6.71,57.07,7.49,109.08,10.29
2015-06-12,13519.17,35.95,4.67,52.8,6.78,59.19,7.45,111.01,10.44
2015-06-15,13186.13,36.25,4.61,54.35,6.65,67.6,7.6,104.91,10.02
2015-06-16,12870.8,35.55,4.54,53.16,6.5,66.66,7.61,101.85,9.83
2015-06-17,13029.69,35.89,4.58,53.61,6.55,67.8,7.48,104.08,9.99
2015-06-18,12448.21,34.33,4.38,51.56,6.3,65.28,7.31,98.61,9.44
2015-06-19,11638.98,32.19,4.11,48.21,5.87,61.46,6.93,91.76,8.79
2015-06-23,11881.99,33.13,4.23,49.58,5.99,59.64,7.17,93.74,8.98
2015-06-24,12036.07,33.43,4.27,50.32,6.08,60.07,7.25,94.54,9.11
2015-06-25,11432.08,31.9,4.08,47.93,5.78,58.09,6.72,89.44,8.64
2015-06-26,10455.76,29.42,3.76,43.72,5.26,54.08,6.17,81.7,7.92
2015-06-29,9819.57,28.34,3.63,41.24,4.92,48.8,5.71,75.89,7.5
2015-06-30,10506.98,30.4,3.89,44.35,5.28,53.02,6.19,81.22,8.05
2015-07-01,10106.89,29.11,3.73,42.51,5.05,51.2,5.99,77.48,7.85
2015-07-02,9628.99,27.96,3.58,40.4,4.78,49.19,5.81,73.46,7.42
2015-07-03,9327.88,27.12,3.47,38.85,4.56,46.18,5.7,70.67,7.16
2015-07-06,9318.31,27.93,3.58,39.26,4.59,47.27,5.49,68.44,7.1
2015-07-07,8802.39,27.95,3.58,36.87,4.31,42.97,5.35,64.24,6.76
2015-07-08,8454.23,26.67,3.42,34.86,4.07,40.8,4.95,62.47,6.59
2015-07-09,8842.9,27.97,3.58,36.71,4.29,42.76,5.19,65.7,6.82
2015-07-10,9314.39,29.25,3.75,38.78,4.54,44.33,5.39,69.63,7.11
2015-07-13,9814.59,29.78,3.81,41.02,4.81,47.45,5.74,73.95,7.43
2015-07-14,9975.9,29.51,3.78,41.57,4.91,48.16,5.95,74.95,7.6
2015-07-15,9415.73,28.55,3.66,39.22,4.63,46.67,5.48,70.52,7.23
2015-07-16,9633.57,28.75,3.68,40.08,4.74,48.13,5.69,72.15,7.39
2015-07-17,10125.86,29.81,3.82,42.18,4.99,50.43,6.04,76.15,7.73
2015-07-20,10188.94,29.89,3.83,42.42,5.03,50.19,6.05,77.23,7.78
2015-07-21,10277.43,29.87,3.83,42.65,5.07,51.79,6.1,77.9,7.83
2015-07-22,10300.95,29.67,3.8,42.7,5.09,51.82,6.17,78.45,7.84
2015-07-23,10609.77,30.56,3.92,44.11,5.27,52.87,6.45,80.66,8.04
2015-07-24,10385.01,29.76,3.81,43.08,5.14,50.86,6.14,79.69,7.89
2015-07-27,9584.15,27.15,3.48,39.34,4.71,47.3,5.69,73.43,7.35
2015-07-28,9519.31,26.87,3.45,38.92,4.65,48.1,5.6,72.57,7.32
2015-07-29,9914.02,27.68,3.55,40.48,4.85,48.87,5.81,76.57,7.58
2015-07-30,9569.9,26.85,3.45,38.96,4.67,47.35,5.65,73.81,7.33
2015-07-31,9566.25,26.69,3.45,38.93,4.66,47.42,5.67,72.68,7.3
2015-08-03,9443.47,26.73,3.44,39.06,4.62,47.06,5.63,70.93,7.13
2015-08-04,9875.42,27.61,3.56,40.83,4.84,49.34,5.97,74.7,7.43
2015-08-05,9685.69,26.9,3.47,39.98,4.74,49.23,5.74,73.46,7.31
2015-08-06,9551.25,26.54,3.42,39.38,4.67,46.63,5.7,71.6,7.19
2015-08-07,9797.74,27.15,3.49,40.38,4.8,48.94,5.79,73.51,7.36
2015-08-10,10231.07,28.27,3.64,42.14,5.01,51.58,6.08,77.45,7.64
2015-08-11,10243.97,28.21,3.63,42.08,5.02,50.67,6.01,77.77,7.73
2015-08-12,10071.74,27.66,3.56,41.23,4.94,49.31,5.98,76.4,7.57
2015-08-13,10268.33,28.14,3.62,41.92,5.04,50.38,6.0,78.38,7.72
2015-08-14,10284.25,28.08,3.62,41.83,5.04,52.23,6.04,78.04,7.68
2015-08-17,10398.08,27.89,3.67,42.3,5.19,54.14,6.08,78.36,7.73
2015-08-18,9721.16,26.31,3.46,39.35,4.83,50.48,5.76,73.0,7.22
2015-08-19,9938.75,26.69,3.51,40.2,4.92,51.43,5.82,74.51,7.41
2015-08-20,9612.06,25.82,3.38,38.82,4.73,48.23,5.62,71.43,7.08
2015-08-21,9103.49,23.9,3.15,36.6,4.46,43.95,5.31,67.07,6.66
2015-08-24,8318.96,21.78,2.87,32.78,4.01,41.31,5.13,54.98,6.02
2015-08-25,7723.8,20.35,2.68,30.1,3.68,37.74,4.57,51.09,5.52
2015-08-26,7683.32,20.26,2.69,29.58,3.64,37.08,4.55,47.88,5.4
2015-08-27,8060.07,20.73,2.83,31.35,3.84,40.03,4.84,49.71,5.63
2015-08-28,8483.49,21.6,2.95,32.96,4.05,41.83,5.15,52.07,5.96
2015-08-31,8311.45,21.18,2.92,32.19,3.95,40.85,5.05,51.5,5.77
2015-09-01,8062.65,20.91,2.88,31.37,3.84,38.75,4.86,50.0,5.52
2015-09-02,8063.71,20.98,2.89,31.47,3.84,39.01,4.9,49.85,5.51
2015-09-07,7983.79,20.43,2.81,30.99,3.8,38.81,4.85,49.77,5.49
2015-09-08,8285.03,21.19,2.92,32.16,3.94,40.41,5.02,51.69,5.75
2015-09-09,8451.26,21.53,2.97,32.85,4.03,40.68,5.13,52.62,5.89
2015-09-10,8345.78,21.35,2.94,32.35,3.95,39.78,5.08,52.18,5.83
2015-09-11,8339.83,21.26,2.93,32.24,3.95,39.28,4.95,52.28,5.84
2015-09-14,7951.09,20.88,2.88,30.89,3.77,38.0,4.78,49.07,5.5
2015-09-15,7611.59,20.28,2.79,29.56,3.58,36.81,4.62,46.35,5.24
2015-09-16,8147.23,21.4,2.95,31.67,3.84,38.61,4.95,49.91,5.65
